日時,ステータス,経過秒数
2026-04-23 05:00:00,電源断,12810
2026-04-23 08:33:30,段取り,2750
2026-04-23 09:19:20,アラーム,10
2026-04-23 09:19:30,段取り,730
2026-04-23 09:31:40,自動停止,20
2026-04-23 09:32:00,自動起動,30
2026-04-23 09:32:30,自動停止,110
2026-04-23 09:34:20,自動起動,80
2026-04-23 09:35:40,自動停止,30
2026-04-23 09:36:10,段取り,10
2026-04-23 09:36:20,自動起動,220
2026-04-23 09:40:00,自動停止,20
2026-04-23 09:40:20,自動起動,30
2026-04-23 09:40:50,自動停止,10
2026-04-23 09:41:00,自動起動,60
2026-04-23 09:42:00,自動停止,50
2026-04-23 09:42:50,自動起動,30
2026-04-23 09:43:20,自動停止,10
2026-04-23 09:43:30,段取り,30
2026-04-23 09:44:00,アラーム,200
2026-04-23 09:47:20,段取り,10
2026-04-23 09:47:30,自動起動,27
2026-04-23 09:47:57,パレチェン,10
2026-04-23 09:47:57,自動起動,527
2026-04-23 09:56:44,パレチェン,10
2026-04-23 09:56:44,自動起動,1248
2026-04-23 10:17:31,パレチェン,10
2026-04-23 10:17:32,自動起動,483
2026-04-23 10:25:35,パレチェン,10
2026-04-23 10:25:35,自動起動,437
2026-04-23 10:32:52,パレチェン,10
2026-04-23 10:32:52,自動起動,483
2026-04-23 10:40:55,パレチェン,10
2026-04-23 10:40:55,自動起動,437
2026-04-23 10:48:11,パレチェン,10
2026-04-23 10:48:12,自動起動,599
2026-04-23 10:58:10,パレチェン,10
2026-04-23 10:58:11,自動起動,2719
2026-04-23 11:43:30,自動停止,100
2026-04-23 11:45:10,段取り,300
2026-04-23 11:50:10,自動停止,210
2026-04-23 11:53:40,段取り,3500
2026-04-23 12:52:00,アラーム,10
2026-04-23 12:52:10,段取り,140
2026-04-23 12:54:30,自動停止,20
2026-04-23 12:54:50,自動起動,2
2026-04-23 12:54:51,パレチェン,10
2026-04-23 12:54:52,自動起動,28
2026-04-23 12:55:20,自動停止,20
2026-04-23 12:55:40,段取り,100
2026-04-23 12:57:20,自動起動,10
2026-04-23 12:57:29,パレチェン,10
2026-04-23 12:57:30,自動停止,10
2026-04-23 12:57:40,自動起動,140
2026-04-23 13:00:00,自動停止,30
2026-04-23 13:00:30,段取り,20
2026-04-23 13:00:50,自動停止,10
2026-04-23 13:01:00,段取り,90
2026-04-23 13:02:30,自動停止,10
2026-04-23 13:02:40,自動起動,4
2026-04-23 13:02:44,パレチェン,10
2026-04-23 13:02:44,自動起動,96
2026-04-23 13:04:20,自動停止,30
2026-04-23 13:04:50,段取り,50
2026-04-23 13:05:40,自動停止,10
2026-04-23 13:05:50,段取り,40
2026-04-23 13:06:30,アラーム,170
2026-04-23 13:09:20,段取り,220
2026-04-23 13:13:00,自動起動,1
2026-04-23 13:13:00,パレチェン,10
2026-04-23 13:13:01,自動起動,119
2026-04-23 13:15:00,自動停止,10
2026-04-23 13:15:10,自動起動,10
2026-04-23 13:15:20,自動停止,70
2026-04-23 13:16:30,自動起動,40
2026-04-23 13:17:10,自動停止,40
2026-04-23 13:17:50,自動起動,50
2026-04-23 13:18:40,自動停止,30
2026-04-23 13:19:10,段取り,20
2026-04-23 13:19:30,自動停止,20
2026-04-23 13:19:50,自動起動,80
2026-04-23 13:21:10,自動停止,40
2026-04-23 13:21:50,段取り,20
2026-04-23 13:22:10,自動起動,20
2026-04-23 13:22:30,自動停止,40
2026-04-23 13:23:10,段取り,140
2026-04-23 13:25:30,自動停止,10
2026-04-23 13:25:40,段取り,10
2026-04-23 13:25:50,自動停止,10
2026-04-23 13:26:00,自動起動,30
2026-04-23 13:26:30,自動停止,20
2026-04-23 13:26:50,自動起動,20
2026-04-23 13:27:10,自動停止,10
2026-04-23 13:27:20,段取り,50
2026-04-23 13:28:10,自動起動,40
2026-04-23 13:28:50,自動停止,130
2026-04-23 13:31:00,アラーム,150
2026-04-23 13:33:30,自動停止,110
2026-04-23 13:35:20,自動起動,24
2026-04-23 13:35:43,パレチェン,10
2026-04-23 13:35:44,自動起動,613
2026-04-23 13:45:57,パレチェン,10
2026-04-23 13:45:57,自動起動,433
2026-04-23 13:53:10,自動停止,75
2026-04-23 13:54:24,パレチェン,10
2026-04-23 13:54:25,自動停止,5
2026-04-23 13:54:30,自動起動,388
2026-04-23 14:00:58,パレチェン,10
2026-04-23 14:00:58,自動起動,439
2026-04-23 14:08:17,パレチェン,10
2026-04-23 14:08:17,自動起動,398
2026-04-23 14:14:54,パレチェン,10
2026-04-23 14:14:55,自動起動,442
2026-04-23 14:22:16,パレチェン,10
2026-04-23 14:22:17,自動起動,393
2026-04-23 14:28:49,パレチェン,10
2026-04-23 14:28:50,自動起動,437
2026-04-23 14:36:06,パレチェン,10
2026-04-23 14:36:07,自動起動,389
2026-04-23 14:42:35,パレチェン,10
2026-04-23 14:42:36,自動起動,438
2026-04-23 14:49:53,パレチェン,10
2026-04-23 14:49:54,自動起動,395
2026-04-23 14:56:29,パレチェン,10
2026-04-23 14:56:29,自動起動,431
2026-04-23 15:03:40,自動停止,6
2026-04-23 15:03:46,パレチェン,10
2026-04-23 15:03:46,自動停止,4
2026-04-23 15:03:50,段取り,100
2026-04-23 15:05:30,アラーム,10
2026-04-23 15:05:40,段取り,40
2026-04-23 15:06:20,電源断,49770
