日時,ステータス,経過秒数
2026-01-12 05:00:00,電源断,13970
2026-01-12 08:52:50,段取り,830
2026-01-12 09:06:40,自動起動,10
2026-01-12 09:06:50,自動停止,20
2026-01-12 09:07:10,自動起動,10510
2026-01-12 12:02:20,自動停止,2700
2026-01-12 12:47:20,自動起動,11160
2026-01-12 15:53:20,自動停止,10
2026-01-12 15:53:30,段取り,490
2026-01-12 16:01:40,自動停止,20
2026-01-12 16:02:00,自動起動,220
2026-01-12 16:05:40,自動停止,70
2026-01-12 16:06:50,段取り,1650
2026-01-12 16:34:20,アラーム,1170
2026-01-12 16:53:50,段取り,300
2026-01-12 16:58:50,自動停止,190
2026-01-12 17:02:00,段取り,10
2026-01-12 17:02:10,電源断,43070
