日時,ステータス,経過秒数
2026-02-20 05:00:00,電源断,9640
2026-02-20 07:40:40,自動停止,30
2026-02-20 07:41:10,自動起動,1150
2026-02-20 08:00:20,段取り,130
2026-02-20 08:02:30,自動停止,10
2026-02-20 08:02:40,自動起動,30
2026-02-20 08:03:10,自動停止,30
2026-02-20 08:03:40,段取り,10
2026-02-20 08:03:50,自動起動,20
2026-02-20 08:04:10,自動停止,70
2026-02-20 08:05:20,自動起動,130
2026-02-20 08:07:30,自動停止,10
2026-02-20 08:07:40,段取り,50
2026-02-20 08:08:30,自動起動,30
2026-02-20 08:09:00,段取り,20
2026-02-20 08:09:20,自動起動,60
2026-02-20 08:10:20,自動停止,30
2026-02-20 08:10:50,自動起動,40
2026-02-20 08:11:30,自動停止,20
2026-02-20 08:11:50,自動起動,160
2026-02-20 08:14:30,自動停止,1020
2026-02-20 08:31:30,自動起動,420
2026-02-20 08:38:30,自動停止,220
2026-02-20 08:42:10,自動起動,420
2026-02-20 08:49:10,自動停止,810
2026-02-20 09:02:40,自動起動,410
2026-02-20 09:09:30,自動停止,2270
2026-02-20 09:47:20,自動起動,420
2026-02-20 09:54:20,自動停止,1460
2026-02-20 10:18:40,自動起動,410
2026-02-20 10:25:30,自動停止,1290
2026-02-20 10:47:00,自動起動,410
2026-02-20 10:53:50,自動停止,180
2026-02-20 10:56:50,自動起動,420
2026-02-20 11:03:50,自動停止,2030
2026-02-20 11:37:40,自動起動,420
2026-02-20 11:44:40,自動停止,280
2026-02-20 11:49:20,自動起動,410
2026-02-20 11:56:10,自動停止,460
2026-02-20 12:03:50,段取り,5470
2026-02-20 13:35:00,電源断,5010
2026-02-20 14:58:30,自動停止,200
2026-02-20 15:01:50,段取り,350
2026-02-20 15:07:40,自動停止,40
2026-02-20 15:08:20,自動起動,50
2026-02-20 15:09:10,段取り,60
2026-02-20 15:10:10,自動起動,10
2026-02-20 15:10:20,自動停止,60
2026-02-20 15:11:20,自動起動,20
2026-02-20 15:11:40,自動停止,10
2026-02-20 15:11:50,自動起動,20
2026-02-20 15:12:10,自動停止,10
2026-02-20 15:12:20,自動起動,50
2026-02-20 15:13:10,自動停止,90
2026-02-20 15:14:40,自動起動,290
2026-02-20 15:19:30,自動停止,1620
2026-02-20 15:46:30,自動起動,370
2026-02-20 15:52:40,自動停止,800
2026-02-20 16:06:00,段取り,5100
2026-02-20 17:31:00,自動停止,20
2026-02-20 17:31:20,自動起動,70
2026-02-20 17:32:30,自動停止,10
2026-02-20 17:32:40,段取り,30
2026-02-20 17:33:10,自動起動,20
2026-02-20 17:33:30,段取り,10
2026-02-20 17:33:40,自動起動,20
2026-02-20 17:34:00,自動停止,60
2026-02-20 17:35:00,自動起動,20
2026-02-20 17:35:20,自動停止,20
2026-02-20 17:35:40,自動起動,30
2026-02-20 17:36:10,自動停止,10
2026-02-20 17:36:20,段取り,10
2026-02-20 17:36:30,自動起動,30
2026-02-20 17:37:00,段取り,10
2026-02-20 17:37:10,自動停止,10
2026-02-20 17:37:20,自動起動,20
2026-02-20 17:37:40,自動停止,30
2026-02-20 17:38:10,自動起動,20
2026-02-20 17:38:30,自動停止,20
2026-02-20 17:38:50,自動起動,80
2026-02-20 17:40:10,自動停止,20
2026-02-20 17:40:30,自動起動,140
2026-02-20 17:42:50,自動停止,30
2026-02-20 17:43:20,自動起動,90
2026-02-20 17:44:50,自動停止,10
2026-02-20 17:45:00,自動起動,10
2026-02-20 17:45:10,自動停止,60
2026-02-20 17:46:10,自動起動,10
2026-02-20 17:46:20,段取り,300
2026-02-20 17:51:20,自動停止,10
2026-02-20 17:51:30,自動起動,40
2026-02-20 17:52:10,自動停止,40
2026-02-20 17:52:50,自動起動,20
2026-02-20 17:53:10,自動停止,30
2026-02-20 17:53:40,自動起動,110
2026-02-20 17:55:30,自動停止,650
2026-02-20 18:06:20,段取り,20
2026-02-20 18:06:40,自動停止,10
2026-02-20 18:06:50,自動起動,500
2026-02-20 18:15:10,自動停止,310
2026-02-20 18:20:20,段取り,20
2026-02-20 18:20:40,自動停止,10
2026-02-20 18:20:50,自動起動,530
2026-02-20 18:29:40,自動停止,490
2026-02-20 18:37:50,段取り,20
2026-02-20 18:38:10,自動起動,520
2026-02-20 18:46:50,自動停止,380
2026-02-20 18:53:10,段取り,20
2026-02-20 18:53:30,自動起動,510
2026-02-20 19:02:00,自動停止,850
2026-02-20 19:16:10,段取り,580
2026-02-20 19:25:50,自動停止,10
2026-02-20 19:26:00,自動起動,60
2026-02-20 19:27:00,自動停止,30
2026-02-20 19:27:30,自動起動,20
2026-02-20 19:27:50,自動停止,10
2026-02-20 19:28:00,自動起動,80
2026-02-20 19:29:20,自動停止,200
2026-02-20 19:32:40,自動起動,160
2026-02-20 19:35:20,自動停止,80
2026-02-20 19:36:40,自動起動,150
2026-02-20 19:39:10,自動停止,90
2026-02-20 19:40:40,自動起動,140
2026-02-20 19:43:00,自動停止,80
2026-02-20 19:44:20,自動起動,160
2026-02-20 19:47:00,自動停止,320
2026-02-20 19:52:20,段取り,790
2026-02-20 20:05:30,電源断,32070
