日時,ステータス,経過秒数
2026-03-05 05:00:02,電源断,12330
2026-03-05 08:26:03,段取り,220
2026-03-05 08:29:43,不明,340
2026-03-05 08:35:24,自動停止,10
2026-03-05 08:35:34,不明,210
2026-03-05 08:39:05,段取り,800
2026-03-05 08:52:27,自動起動,40
2026-03-05 08:53:07,自動停止,20
2026-03-05 08:53:27,自動起動,20
2026-03-05 08:53:47,自動停止,40
2026-03-05 08:54:27,段取り,30
2026-03-05 08:54:57,自動起動,20
2026-03-05 08:55:17,自動停止,20
2026-03-05 08:55:37,自動起動,80
2026-03-05 08:56:57,自動停止,20
2026-03-05 08:57:17,自動起動,70
2026-03-05 08:58:28,自動停止,10
2026-03-05 08:58:38,自動起動,170
2026-03-05 09:01:28,自動停止,380
2026-03-05 09:07:49,自動起動,20
2026-03-05 09:08:09,自動停止,220
2026-03-05 09:11:50,自動起動,110
2026-03-05 09:13:40,自動停止,10
2026-03-05 09:13:50,自動起動,110
2026-03-05 09:15:40,自動停止,10
2026-03-05 09:15:50,自動起動,220
2026-03-05 09:19:31,段取り,580
2026-03-05 09:29:12,自動起動,2350
2026-03-05 10:08:28,段取り,570
2026-03-05 10:18:00,自動起動,2320
2026-03-05 10:56:50,自動停止,30
2026-03-05 10:57:20,自動起動,1320
2026-03-05 11:19:23,段取り,1550
2026-03-05 11:45:25,不明,40
2026-03-05 11:46:05,段取り,20
2026-03-05 11:46:25,不明,20
2026-03-05 11:46:45,段取り,10
2026-03-05 11:46:55,不明,10
2026-03-05 11:47:05,段取り,10
2026-03-05 11:47:15,不明,10
2026-03-05 11:47:25,段取り,20
2026-03-05 11:47:45,不明,10
2026-03-05 11:47:55,段取り,20
2026-03-05 11:48:15,不明,20
2026-03-05 11:48:35,段取り,10
2026-03-05 11:48:45,不明,10
2026-03-05 11:48:55,段取り,10
2026-03-05 11:49:05,不明,10
2026-03-05 11:49:15,段取り,10
2026-03-05 11:49:25,不明,10
2026-03-05 11:49:36,段取り,20
2026-03-05 11:49:57,不明,20
2026-03-05 11:50:18,段取り,10
2026-03-05 11:50:28,不明,10
2026-03-05 11:50:38,段取り,10
2026-03-05 11:50:48,不明,40
2026-03-05 11:51:28,段取り,10
2026-03-05 11:51:38,不明,30
2026-03-05 11:52:11,段取り,20
2026-03-05 11:52:31,不明,10
2026-03-05 11:52:41,段取り,10
2026-03-05 11:52:51,不明,10
2026-03-05 11:53:01,段取り,10
2026-03-05 11:53:11,不明,10
2026-03-05 11:53:22,段取り,10
2026-03-05 11:53:32,不明,20
2026-03-05 11:53:52,段取り,30
2026-03-05 11:54:22,不明,20
2026-03-05 11:54:42,段取り,10
2026-03-05 11:54:52,自動起動,110
2026-03-05 11:56:46,段取り,40
2026-03-05 11:57:27,自動起動,260
2026-03-05 12:01:48,段取り,2790
2026-03-05 12:48:25,自動起動,2200
2026-03-05 13:25:11,段取り,640
2026-03-05 13:35:53,不明,10
2026-03-05 13:36:03,段取り,60
2026-03-05 13:37:03,不明,10
2026-03-05 13:37:13,段取り,20
2026-03-05 13:37:33,不明,10
2026-03-05 13:37:43,段取り,270
2026-03-05 13:42:14,不明,10
2026-03-05 13:42:24,段取り,510
2026-03-05 13:50:55,自動起動,40
2026-03-05 13:51:35,段取り,90
2026-03-05 13:53:06,自動起動,40
2026-03-05 13:53:46,段取り,160
2026-03-05 13:56:26,自動起動,20
2026-03-05 13:56:46,自動停止,10
2026-03-05 13:56:56,自動起動,120
2026-03-05 13:58:56,自動停止,10
2026-03-05 13:59:06,自動起動,100
2026-03-05 14:00:47,自動停止,10
2026-03-05 14:00:57,自動起動,10
2026-03-05 14:01:07,自動停止,20
2026-03-05 14:01:27,自動起動,320
2026-03-05 14:06:48,アラーム,10
2026-03-05 14:06:58,段取り,60
2026-03-05 14:07:58,自動起動,40
2026-03-05 14:08:38,段取り,2010
