日時,ステータス,経過秒数
2026-06-09 05:00:06,電源断,8950
2026-06-09 07:29:42,段取り,160
2026-06-09 07:32:23,自動起動,170
2026-06-09 07:35:13,段取り,50
2026-06-09 07:36:03,自動起動,170
2026-06-09 07:38:54,段取り,80
2026-06-09 07:40:14,自動起動,170
2026-06-09 07:43:05,段取り,70
2026-06-09 07:44:15,自動起動,170
2026-06-09 07:47:05,段取り,100
2026-06-09 07:48:45,自動起動,170
2026-06-09 07:51:36,段取り,50
2026-06-09 07:52:26,自動起動,170
2026-06-09 07:55:17,段取り,150
2026-06-09 07:57:47,自動起動,170
2026-06-09 08:00:38,段取り,140
2026-06-09 08:02:58,自動起動,180
2026-06-09 08:05:58,段取り,60
2026-06-09 08:06:59,自動起動,180
2026-06-09 08:09:59,段取り,100
2026-06-09 08:11:39,アラーム,10
2026-06-09 08:11:49,段取り,30
2026-06-09 08:12:20,不明,10
2026-06-09 08:12:30,段取り,10
2026-06-09 08:12:40,不明,20
2026-06-09 08:13:00,段取り,10
2026-06-09 08:13:10,不明,50
2026-06-09 08:14:00,段取り,20
2026-06-09 08:14:20,自動起動,190
2026-06-09 08:17:30,段取り,30
2026-06-09 08:18:01,自動起動,170
2026-06-09 08:20:51,段取り,90
2026-06-09 08:22:21,自動起動,170
2026-06-09 08:25:12,段取り,50
2026-06-09 08:26:02,自動起動,180
2026-06-09 08:29:02,段取り,640
2026-06-09 08:39:44,自動起動,180
2026-06-09 08:42:45,段取り,30
2026-06-09 08:43:15,自動起動,180
2026-06-09 08:46:16,段取り,30
2026-06-09 08:46:46,自動起動,170
2026-06-09 08:49:36,段取り,40
2026-06-09 08:50:16,自動起動,170
2026-06-09 08:53:07,段取り,90
2026-06-09 08:54:37,自動起動,180
2026-06-09 08:57:38,段取り,50
2026-06-09 08:58:28,自動起動,170
2026-06-09 09:01:18,段取り,890
2026-06-09 09:16:11,自動起動,40
2026-06-09 09:16:51,段取り,50
2026-06-09 09:17:41,自動起動,140
2026-06-09 09:20:02,段取り,40
2026-06-09 09:20:42,自動起動,160
2026-06-09 09:23:22,段取り,160
2026-06-09 09:26:03,自動起動,160
2026-06-09 09:28:43,段取り,170
2026-06-09 09:31:33,自動起動,160
2026-06-09 09:34:14,段取り,50
2026-06-09 09:35:04,自動起動,160
2026-06-09 09:37:45,段取り,170
2026-06-09 09:40:35,自動起動,170
2026-06-09 09:43:26,段取り,30
2026-06-09 09:43:56,自動起動,160
2026-06-09 09:46:36,段取り,30
2026-06-09 09:47:06,自動起動,170
2026-06-09 09:49:57,段取り,30
2026-06-09 09:50:27,自動起動,160
2026-06-09 09:53:07,段取り,40
2026-06-09 09:53:47,自動起動,170
2026-06-09 09:56:38,段取り,40
2026-06-09 09:57:18,自動起動,170
2026-06-09 10:00:08,段取り,780
2026-06-09 10:13:11,自動起動,160
2026-06-09 10:15:51,段取り,30
2026-06-09 10:16:21,自動起動,170
2026-06-09 10:19:12,段取り,70
2026-06-09 10:20:22,自動起動,160
2026-06-09 10:23:02,段取り,30
2026-06-09 10:23:32,自動起動,170
2026-06-09 10:26:23,段取り,20
2026-06-09 10:26:43,自動起動,170
2026-06-09 10:29:33,段取り,30
2026-06-09 10:30:04,自動起動,170
2026-06-09 10:32:54,段取り,20
2026-06-09 10:33:14,自動起動,170
2026-06-09 10:36:05,段取り,40
2026-06-09 10:36:45,自動起動,170
2026-06-09 10:39:35,段取り,30
2026-06-09 10:40:05,自動起動,170
2026-06-09 10:42:56,段取り,20
2026-06-09 10:43:16,自動起動,170
2026-06-09 10:46:06,段取り,230
2026-06-09 10:49:57,自動起動,170
2026-06-09 10:52:48,段取り,30
2026-06-09 10:53:18,自動起動,170
2026-06-09 10:56:08,段取り,110
2026-06-09 10:57:59,自動起動,160
2026-06-09 11:00:39,段取り,70
2026-06-09 11:01:49,自動起動,170
2026-06-09 11:04:40,段取り,20
2026-06-09 11:05:00,自動起動,170
2026-06-09 11:07:50,段取り,20
2026-06-09 11:08:10,自動起動,170
2026-06-09 11:11:01,段取り,30
2026-06-09 11:11:31,自動起動,160
2026-06-09 11:14:11,段取り,30
2026-06-09 11:14:41,自動起動,170
2026-06-09 11:17:32,段取り,140
2026-06-09 11:19:52,自動起動,170
2026-06-09 11:22:43,段取り,900
