日時,ステータス,経過秒数
2026-05-18 05:00:06,電源断,13500
2026-05-18 08:45:46,段取り,1740
2026-05-18 09:14:52,自動起動,60
2026-05-18 09:15:52,段取り,80
2026-05-18 09:17:12,自動起動,70
2026-05-18 09:18:22,アラーム,60
2026-05-18 09:19:23,段取り,40
2026-05-18 09:20:03,自動起動,80
2026-05-18 09:21:23,段取り,240
2026-05-18 09:25:24,自動起動,170
2026-05-18 09:28:14,段取り,40
2026-05-18 09:28:54,自動起動,180
2026-05-18 09:31:55,段取り,60
2026-05-18 09:32:55,自動起動,180
2026-05-18 09:35:55,段取り,40
2026-05-18 09:36:36,自動起動,180
2026-05-18 09:39:36,段取り,60
2026-05-18 09:40:36,自動起動,170
2026-05-18 09:43:27,段取り,100
2026-05-18 09:45:07,自動起動,180
2026-05-18 09:48:08,段取り,100
2026-05-18 09:49:48,自動起動,170
2026-05-18 09:52:38,段取り,40
2026-05-18 09:53:19,自動起動,170
2026-05-18 09:56:09,段取り,40
2026-05-18 09:56:49,自動起動,180
2026-05-18 09:59:50,段取り,1200
2026-05-18 10:19:53,自動起動,170
2026-05-18 10:22:44,段取り,40
2026-05-18 10:23:24,自動起動,180
2026-05-18 10:26:25,段取り,40
2026-05-18 10:27:05,アラーム,10
2026-05-18 10:27:15,段取り,10
2026-05-18 10:27:25,不明,50
2026-05-18 10:28:15,段取り,80
2026-05-18 10:29:35,自動起動,190
2026-05-18 10:32:46,段取り,50
2026-05-18 10:33:36,自動起動,170
2026-05-18 10:36:26,段取り,50
2026-05-18 10:37:17,自動起動,180
2026-05-18 10:40:17,段取り,110
2026-05-18 10:42:07,自動起動,180
2026-05-18 10:45:08,段取り,40
2026-05-18 10:45:48,自動起動,170
2026-05-18 10:48:39,段取り,40
2026-05-18 10:49:19,自動起動,170
2026-05-18 10:52:09,段取り,40
2026-05-18 10:52:49,自動起動,180
2026-05-18 10:55:50,段取り,40
2026-05-18 10:56:30,自動起動,180
2026-05-18 10:59:31,段取り,40
