日時,ステータス,経過秒数
2026/3/7 5:00,電源断,12510
2026/3/7 8:29,段取り,160
2026/3/7 8:31,電源断,10
2026/3/7 8:32,段取り,420
2026/3/7 8:39,自動起動,130
2026/3/7 8:41,自動停止,40
2026/3/7 8:41,自動起動,50
2026/3/7 8:42,段取り,210
2026/3/7 8:46,自動起動,170
2026/3/7 8:49,段取り,160
2026/3/7 8:51,自動起動,170
2026/3/7 8:54,段取り,80
2026/3/7 8:55,自動起動,160
2026/3/7 8:58,段取り,60
2026/3/7 8:59,自動起動,170
2026/3/7 9:02,段取り,90
2026/3/7 9:03,自動起動,170
2026/3/7 9:06,段取り,150
2026/3/7 9:09,自動起動,170
2026/3/7 9:12,段取り,100
2026/3/7 9:13,自動起動,170
2026/3/7 9:16,段取り,70
2026/3/7 9:17,自動起動,170
2026/3/7 9:20,段取り,220
2026/3/7 9:24,自動起動,170
2026/3/7 9:27,段取り,100
2026/3/7 9:28,自動起動,170
2026/3/7 9:31,段取り,110
2026/3/7 9:33,自動起動,160
2026/3/7 9:36,段取り,80
2026/3/7 9:37,自動起動,170
2026/3/7 9:40,段取り,80
2026/3/7 9:41,自動起動,160
2026/3/7 9:44,段取り,80
2026/3/7 9:45,自動起動,170
2026/3/7 9:48,段取り,80
2026/3/7 9:49,自動起動,170
2026/3/7 9:52,段取り,80
2026/3/7 9:54,自動起動,170
2026/3/7 9:56,段取り,60
2026/3/7 9:57,自動起動,160
2026/3/7 10:00,段取り,1110
2026/3/7 10:19,自動起動,60
2026/3/7 10:20,アラーム,60
2026/3/7 10:21,段取り,30
2026/3/7 10:21,不明,80
2026/3/7 10:23,段取り,70
2026/3/7 10:24,不明,120
2026/3/7 10:26,段取り,250
2026/3/7 10:30,自動起動,20
2026/3/7 10:30,自動停止,10
2026/3/7 10:30,自動起動,20
2026/3/7 10:31,自動停止,50
2026/3/7 10:32,段取り,140
2026/3/7 10:34,自動起動,80
2026/3/7 10:35,段取り,130
2026/3/7 10:37,自動起動,170
2026/3/7 10:40,段取り,230
2026/3/7 10:44,自動起動,160
2026/3/7 10:47,段取り,80
2026/3/7 10:48,自動起動,170
2026/3/7 10:51,段取り,110
2026/3/7 10:53,自動起動,160
2026/3/7 10:55,段取り,70
2026/3/7 10:57,自動起動,170
2026/3/7 10:59,段取り,70
2026/3/7 11:01,自動起動,160
2026/3/7 11:03,段取り,70
2026/3/7 11:04,自動起動,170
2026/3/7 11:07,段取り,230
2026/3/7 11:11,自動起動,160
2026/3/7 11:14,段取り,80
2026/3/7 11:15,自動起動,170
2026/3/7 11:18,段取り,120
2026/3/7 11:20,自動起動,170
2026/3/7 11:23,段取り,60
2026/3/7 11:24,自動起動,170
2026/3/7 11:27,段取り,80
2026/3/7 11:28,自動起動,170
2026/3/7 11:31,段取り,80
2026/3/7 11:32,自動起動,170
2026/3/7 11:35,段取り,130
2026/3/7 11:37,自動起動,170
2026/3/7 11:40,段取り,70
2026/3/7 11:41,自動起動,170
2026/3/7 11:44,段取り,60
2026/3/7 11:45,自動起動,170
2026/3/7 11:48,段取り,120
2026/3/7 11:50,自動起動,160
2026/3/7 11:53,段取り,70
2026/3/7 11:54,自動起動,170
2026/3/7 11:57,段取り,70
2026/3/7 11:58,自動起動,160
2026/3/7 12:00,段取り,2730
2026/3/7 12:46,自動起動,170
2026/3/7 12:49,段取り,60
2026/3/7 12:50,自動起動,170
2026/3/7 12:53,段取り,270
2026/3/7 12:57,自動起動,170
2026/3/7 13:00,段取り,240
2026/3/7 13:04,自動起動,160
2026/3/7 13:07,段取り,50
2026/3/7 13:08,自動起動,160
2026/3/7 13:10,段取り,50
2026/3/7 13:11,自動起動,160
2026/3/7 13:14,段取り,50
2026/3/7 13:15,自動起動,170
2026/3/7 13:17,段取り,40
2026/3/7 13:18,自動起動,160
2026/3/7 13:21,段取り,60
2026/3/7 13:22,自動起動,170
2026/3/7 13:25,段取り,50
2026/3/7 13:25,自動起動,160
2026/3/7 13:28,段取り,50
2026/3/7 13:29,自動起動,120
2026/3/7 13:31,自動停止,130
2026/3/7 13:33,自動起動,10
2026/3/7 13:33,不明,10
2026/3/7 13:33,段取り,10
2026/3/7 13:34,不明,30
2026/3/7 13:34,段取り,10
2026/3/7 13:34,不明,30
2026/3/7 13:35,段取り,10
2026/3/7 13:35,不明,20
2026/3/7 13:35,段取り,20
2026/3/7 13:36,自動起動,70
2026/3/7 13:37,段取り,150
2026/3/7 13:39,自動起動,160
2026/3/7 13:42,段取り,70
2026/3/7 13:43,自動起動,160
2026/3/7 13:46,段取り,80
2026/3/7 13:47,自動起動,170
2026/3/7 13:50,段取り,660
2026/3/7 14:01,自動起動,170
2026/3/7 14:04,段取り,50
2026/3/7 14:05,自動起動,170
2026/3/7 14:08,段取り,60
2026/3/7 14:09,自動起動,170
2026/3/7 14:11,段取り,3570
2026/3/7 15:11,電源断,49810
