日時,ステータス,経過秒数
2026-02-23 05:00:08,電源断,8550
2026-02-23 07:23:01,段取り,730
2026-02-23 07:35:13,自動停止,40
2026-02-23 07:35:53,自動起動,10
2026-02-23 07:36:03,自動停止,190
2026-02-23 07:39:14,自動起動,20
2026-02-23 07:39:34,自動停止,160
2026-02-23 07:42:14,段取り,20
2026-02-23 07:42:35,自動停止,10
2026-02-23 07:42:45,自動起動,10
2026-02-23 07:42:55,自動停止,20
2026-02-23 07:43:15,段取り,30
2026-02-23 07:43:45,自動起動,20
2026-02-23 07:44:05,自動停止,10
2026-02-23 07:44:15,段取り,80
2026-02-23 07:45:35,自動起動,100
2026-02-23 07:47:15,段取り,140
2026-02-23 07:49:36,自動起動,60
2026-02-23 07:50:36,自動停止,20
2026-02-23 07:50:56,自動起動,40
2026-02-23 07:51:36,アラーム,10
2026-02-23 07:51:46,段取り,60
2026-02-23 07:52:46,不明,10
2026-02-23 07:52:56,段取り,30
2026-02-23 07:53:26,自動起動,30
2026-02-23 07:53:57,自動停止,40
2026-02-23 07:54:37,自動起動,230
2026-02-23 07:58:27,自動停止,20
2026-02-23 07:58:47,自動起動,80
2026-02-23 08:00:08,自動停止,20
2026-02-23 08:00:28,自動起動,4190
2026-02-23 09:10:29,段取り,1060
2026-02-23 09:28:12,自動起動,30
2026-02-23 09:28:42,自動停止,10
2026-02-23 09:28:52,自動起動,20
2026-02-23 09:29:12,段取り,40
2026-02-23 09:29:52,自動起動,100
2026-02-23 09:31:33,段取り,750
2026-02-23 09:44:05,自動起動,30
2026-02-23 09:44:35,自動停止,80
2026-02-23 09:45:55,段取り,1740
2026-02-23 10:15:00,自動起動,10
2026-02-23 10:15:10,自動停止,10
2026-02-23 10:15:20,自動起動,80
2026-02-23 10:16:40,自動停止,10
2026-02-23 10:16:50,段取り,160
2026-02-23 10:19:31,自動起動,720
2026-02-23 10:31:32,自動停止,150
2026-02-23 10:34:03,段取り,50
2026-02-23 10:34:53,自動起動,850
2026-02-23 10:49:06,不明,10
2026-02-23 10:49:16,段取り,150
2026-02-23 10:51:46,自動起動,20
2026-02-23 10:52:06,自動停止,30
2026-02-23 10:52:36,自動起動,10
2026-02-23 10:52:46,自動停止,20
2026-02-23 10:53:06,自動起動,3040
2026-02-23 11:43:54,段取り,4240
2026-02-23 12:54:46,自動起動,50
2026-02-23 12:55:36,段取り,360
2026-02-23 13:01:37,自動起動,30
2026-02-23 13:02:07,自動停止,120
2026-02-23 13:04:07,自動起動,30
2026-02-23 13:04:38,自動停止,30
2026-02-23 13:05:08,自動起動,90
2026-02-23 13:06:38,段取り,310
2026-02-23 13:11:49,自動起動,160
2026-02-23 13:14:29,段取り,120
2026-02-23 13:16:29,自動起動,170
2026-02-23 13:19:20,段取り,410
2026-02-23 13:26:11,自動起動,160
2026-02-23 13:28:51,段取り,130
2026-02-23 13:31:02,自動起動,160
2026-02-23 13:33:42,段取り,110
2026-02-23 13:35:32,自動起動,180
2026-02-23 13:38:33,段取り,90
2026-02-23 13:40:03,自動起動,170
2026-02-23 13:42:54,段取り,100
2026-02-23 13:44:34,自動起動,180
2026-02-23 13:47:34,段取り,100
2026-02-23 13:49:15,自動起動,170
2026-02-23 13:52:05,段取り,100
2026-02-23 13:53:46,自動起動,160
2026-02-23 13:56:26,段取り,100
2026-02-23 13:58:06,自動起動,160
2026-02-23 14:00:47,段取り,100
2026-02-23 14:02:27,自動起動,170
2026-02-23 14:05:17,段取り,100
2026-02-23 14:06:58,自動起動,160
2026-02-23 14:09:38,段取り,110
2026-02-23 14:11:28,自動起動,170
2026-02-23 14:14:19,段取り,90
2026-02-23 14:15:49,自動起動,170
2026-02-23 14:18:40,段取り,120
2026-02-23 14:20:40,自動起動,170
2026-02-23 14:23:30,段取り,220
2026-02-23 14:27:11,自動起動,160
2026-02-23 14:29:51,段取り,100
2026-02-23 14:31:32,自動起動,150
2026-02-23 14:34:02,段取り,120
2026-02-23 14:36:02,自動起動,160
2026-02-23 14:38:43,段取り,90
2026-02-23 14:40:13,自動起動,170
2026-02-23 14:43:03,段取り,110
2026-02-23 14:44:54,自動起動,170
2026-02-23 14:47:44,段取り,110
2026-02-23 14:49:34,自動起動,150
2026-02-23 14:52:05,段取り,100
2026-02-23 14:53:45,自動起動,170
2026-02-23 14:56:36,段取り,80
2026-02-23 14:57:56,自動起動,160
2026-02-23 15:00:36,段取り,870
2026-02-23 15:15:09,自動起動,160
2026-02-23 15:17:49,段取り,100
2026-02-23 15:19:30,自動起動,160
2026-02-23 15:22:10,段取り,140
2026-02-23 15:24:30,自動起動,160
2026-02-23 15:27:11,段取り,110
2026-02-23 15:29:01,自動起動,160
2026-02-23 15:31:41,段取り,110
2026-02-23 15:33:32,自動起動,160
2026-02-23 15:36:12,段取り,110
2026-02-23 15:38:02,自動起動,170
2026-02-23 15:40:53,段取り,400
2026-02-23 15:47:34,自動起動,180
2026-02-23 15:50:34,段取り,220
2026-02-23 15:54:15,自動起動,170
2026-02-23 15:57:06,段取り,230
2026-02-23 16:00:56,自動起動,160
2026-02-23 16:03:37,段取り,100
2026-02-23 16:05:17,自動起動,160
2026-02-23 16:07:57,段取り,90
2026-02-23 16:09:28,自動起動,160
2026-02-23 16:12:08,段取り,90
2026-02-23 16:13:38,自動起動,170
2026-02-23 16:16:29,段取り,420
2026-02-23 16:23:30,電源断,45270
