日時,ステータス,経過秒数
2026-04-22 05:00:00,電源断,12570
2026-04-22 08:29:30,自動停止,1320
2026-04-22 08:51:30,段取り,300
2026-04-22 08:56:30,アラーム,140
2026-04-22 08:58:50,段取り,510
2026-04-22 09:07:20,自動起動,50
2026-04-22 09:08:10,自動停止,40
2026-04-22 09:08:50,自動起動,30
2026-04-22 09:09:20,自動停止,10
2026-04-22 09:09:30,段取り,20
2026-04-22 09:09:50,自動停止,10
2026-04-22 09:10:00,自動起動,10
2026-04-22 09:10:10,自動停止,10
2026-04-22 09:10:20,自動起動,40
2026-04-22 09:11:00,自動停止,10
2026-04-22 09:11:10,自動起動,10
2026-04-22 09:11:20,自動停止,10
2026-04-22 09:11:30,自動起動,60
2026-04-22 09:12:30,自動停止,140
2026-04-22 09:14:50,自動起動,40
2026-04-22 09:15:30,自動停止,80
2026-04-22 09:16:50,自動起動,10
2026-04-22 09:17:00,段取り,40
2026-04-22 09:17:40,自動起動,20
2026-04-22 09:18:00,段取り,30
2026-04-22 09:18:30,自動停止,10
2026-04-22 09:18:40,自動起動,80
2026-04-22 09:20:00,自動停止,40
2026-04-22 09:20:40,自動起動,30
2026-04-22 09:21:10,自動停止,20
2026-04-22 09:21:30,自動起動,20
2026-04-22 09:21:50,自動停止,670
2026-04-22 09:33:00,自動起動,340
2026-04-22 09:38:40,自動停止,70
2026-04-22 09:39:50,自動起動,340
2026-04-22 09:45:30,自動停止,50
2026-04-22 09:46:20,自動起動,340
2026-04-22 09:52:00,自動停止,90
2026-04-22 09:53:30,自動起動,350
2026-04-22 09:59:20,自動停止,1200
2026-04-22 10:19:20,段取り,520
2026-04-22 10:28:00,アラーム,390
2026-04-22 10:34:30,段取り,160
2026-04-22 10:37:10,自動停止,70
2026-04-22 10:38:20,自動起動,10
2026-04-22 10:38:30,自動停止,40
2026-04-22 10:39:10,自動起動,10
2026-04-22 10:39:20,自動停止,20
2026-04-22 10:39:40,自動起動,110
2026-04-22 10:41:30,自動停止,10
2026-04-22 10:41:40,自動起動,130
2026-04-22 10:43:50,自動停止,360
2026-04-22 10:49:50,自動起動,270
2026-04-22 10:54:20,自動停止,580
2026-04-22 11:04:00,段取り,60
2026-04-22 11:05:00,自動停止,20
2026-04-22 11:05:20,段取り,50
2026-04-22 11:06:10,自動起動,10
2026-04-22 11:06:20,自動停止,10
2026-04-22 11:06:30,自動起動,20
2026-04-22 11:06:50,自動停止,160
2026-04-22 11:09:30,自動起動,10
2026-04-22 11:09:40,自動停止,120
