日時,ステータス,経過秒数
2026-04-23 05:00:00,電源断,6890
2026-04-23 06:54:50,自動停止,300
2026-04-23 06:59:50,段取り,880
2026-04-23 07:14:30,自動停止,30
2026-04-23 07:15:00,自動起動,80
2026-04-23 07:16:20,自動停止,20
2026-04-23 07:16:40,自動起動,120
2026-04-23 07:18:40,自動停止,110
2026-04-23 07:20:30,自動起動,130
2026-04-23 07:22:40,自動停止,10
2026-04-23 07:22:50,自動起動,660
2026-04-23 07:33:50,自動停止,40
2026-04-23 07:34:30,自動起動,10
2026-04-23 07:34:40,自動停止,10
2026-04-23 07:34:50,自動起動,50
2026-04-23 07:35:40,自動停止,10
2026-04-23 07:35:50,自動起動,310
2026-04-23 07:41:00,自動停止,2340
2026-04-23 08:20:00,段取り,190
2026-04-23 08:23:10,自動停止,10
2026-04-23 08:23:20,自動起動,60
2026-04-23 08:24:20,自動停止,20
2026-04-23 08:24:40,自動起動,70
2026-04-23 08:25:50,自動停止,280
2026-04-23 08:30:30,自動起動,360
2026-04-23 08:36:30,自動停止,10
2026-04-23 08:36:40,自動起動,290
2026-04-23 08:41:30,自動停止,20
2026-04-23 08:41:50,自動起動,10
2026-04-23 08:42:00,自動停止,10
2026-04-23 08:42:10,自動起動,10
2026-04-23 08:42:20,自動停止,70
2026-04-23 08:43:30,自動起動,10
2026-04-23 08:43:40,自動停止,10
2026-04-23 08:43:50,自動起動,50
2026-04-23 08:44:40,自動停止,10
2026-04-23 08:44:50,自動起動,140
2026-04-23 08:47:10,自動停止,600
2026-04-23 08:57:10,自動起動,60
2026-04-23 08:58:10,自動停止,10
2026-04-23 08:58:20,自動起動,720
2026-04-23 09:10:20,自動停止,10
2026-04-23 09:10:30,自動起動,200
2026-04-23 09:13:50,自動停止,690
2026-04-23 09:25:20,段取り,240
2026-04-23 09:29:20,自動起動,50
2026-04-23 09:30:10,自動停止,20
2026-04-23 09:30:30,自動起動,70
2026-04-23 09:31:40,自動停止,10
2026-04-23 09:31:50,自動起動,230
2026-04-23 09:35:40,自動停止,10
2026-04-23 09:35:50,自動起動,110
2026-04-23 09:37:40,自動停止,10
2026-04-23 09:37:50,自動起動,100
2026-04-23 09:39:30,自動停止,10
2026-04-23 09:39:40,自動起動,10
2026-04-23 09:39:50,自動停止,20
2026-04-23 09:40:10,自動起動,30
2026-04-23 09:40:40,自動停止,50
2026-04-23 09:41:30,自動起動,40
2026-04-23 09:42:10,自動停止,30
2026-04-23 09:42:40,自動起動,100
2026-04-23 09:44:20,自動停止,810
2026-04-23 09:57:50,段取り,70
2026-04-23 09:59:00,自動停止,10
2026-04-23 09:59:10,自動起動,20
2026-04-23 09:59:30,自動停止,10
2026-04-23 09:59:40,自動起動,20
2026-04-23 10:00:00,自動停止,30
2026-04-23 10:00:30,自動起動,300
2026-04-23 10:05:30,自動停止,10
2026-04-23 10:05:40,自動起動,210
2026-04-23 10:09:10,自動停止,10
2026-04-23 10:09:20,自動起動,20
2026-04-23 10:09:40,自動停止,10
2026-04-23 10:09:50,段取り,40
2026-04-23 10:10:30,自動停止,20
2026-04-23 10:10:50,自動起動,150
2026-04-23 10:13:20,自動停止,1330
2026-04-23 10:35:30,段取り,310
2026-04-23 10:40:40,自動起動,50
