日時,ステータス,経過秒数
2026-05-31 05:00:00,電源断,11710
2026-05-31 08:15:10,自動停止,780
2026-05-31 08:28:10,段取り,170
2026-05-31 08:31:00,自動起動,10
2026-05-31 08:31:10,自動停止,10
2026-05-31 08:31:20,段取り,180
2026-05-31 08:34:20,自動起動,680
2026-05-31 08:45:40,段取り,20
2026-05-31 08:46:00,自動起動,100
2026-05-31 08:47:40,自動停止,110
2026-05-31 08:49:30,自動起動,780
2026-05-31 09:02:30,自動停止,80
2026-05-31 09:03:50,自動起動,780
2026-05-31 09:16:50,自動停止,70
2026-05-31 09:18:00,自動起動,780
2026-05-31 09:31:00,自動停止,90
2026-05-31 09:32:30,自動起動,780
2026-05-31 09:45:30,自動停止,110
2026-05-31 09:47:20,自動起動,780
2026-05-31 10:00:20,自動停止,70
2026-05-31 10:01:30,自動起動,780
2026-05-31 10:14:30,自動停止,70
2026-05-31 10:15:40,自動起動,780
2026-05-31 10:28:40,自動停止,80
2026-05-31 10:30:00,自動起動,790
2026-05-31 10:43:10,自動停止,80
2026-05-31 10:44:30,自動起動,780
2026-05-31 10:57:30,自動停止,80
2026-05-31 10:58:50,自動起動,780
2026-05-31 11:11:50,自動停止,70
2026-05-31 11:13:00,自動起動,780
2026-05-31 11:26:00,自動停止,80
2026-05-31 11:27:20,自動起動,780
2026-05-31 11:40:20,自動停止,140
2026-05-31 11:42:40,自動起動,780
2026-05-31 11:55:40,自動停止,70
2026-05-31 11:56:50,自動起動,780
2026-05-31 12:09:50,自動停止,130
2026-05-31 12:12:00,自動起動,780
2026-05-31 12:25:00,自動停止,70
2026-05-31 12:26:10,自動起動,790
2026-05-31 12:39:20,自動停止,70
2026-05-31 12:40:30,自動起動,790
2026-05-31 12:53:40,自動停止,80
2026-05-31 12:55:00,自動起動,780
2026-05-31 13:08:00,自動停止,70
2026-05-31 13:09:10,自動起動,780
2026-05-31 13:22:10,自動停止,80
2026-05-31 13:23:30,自動起動,780
2026-05-31 13:36:30,自動停止,80
2026-05-31 13:37:50,自動起動,780
2026-05-31 13:50:50,自動停止,120
2026-05-31 13:52:50,自動起動,780
2026-05-31 14:05:50,自動停止,70
2026-05-31 14:07:00,自動起動,780
2026-05-31 14:20:00,自動停止,70
2026-05-31 14:21:10,自動起動,780
2026-05-31 14:34:10,自動停止,80
2026-05-31 14:35:30,自動起動,780
2026-05-31 14:48:30,自動停止,80
2026-05-31 14:49:50,自動起動,790
2026-05-31 15:03:00,自動停止,70
2026-05-31 15:04:10,自動起動,790
2026-05-31 15:17:20,自動停止,70
2026-05-31 15:18:30,自動起動,780
2026-05-31 15:31:30,自動停止,70
2026-05-31 15:32:40,自動起動,780
2026-05-31 15:45:40,自動停止,100
2026-05-31 15:47:20,自動起動,780
2026-05-31 16:00:20,自動停止,280
2026-05-31 16:05:00,自動起動,790
2026-05-31 16:18:10,自動停止,40
2026-05-31 16:18:50,段取り,610
2026-05-31 16:29:00,自動起動,780
2026-05-31 16:42:00,自動停止,950
2026-05-31 16:57:50,自動起動,10
2026-05-31 16:58:00,自動停止,50
2026-05-31 16:58:50,段取り,120
2026-05-31 17:00:50,自動停止,10
2026-05-31 17:01:00,自動起動,780
2026-05-31 17:14:00,自動停止,130
2026-05-31 17:16:10,段取り,20
2026-05-31 17:16:30,電源断,42210
