日時,ステータス,経過秒数
2026-03-16 05:00:00,電源断,9890
2026-03-16 07:44:50,自動停止,870
2026-03-16 07:59:20,段取り,310
2026-03-16 08:04:30,自動停止,10
2026-03-16 08:04:40,自動起動,10
2026-03-16 08:04:50,自動停止,40
2026-03-16 08:05:30,自動起動,10
2026-03-16 08:05:40,自動停止,80
2026-03-16 08:07:00,自動起動,20
2026-03-16 08:07:20,自動停止,3010
2026-03-16 08:57:30,自動起動,20
2026-03-16 08:57:50,自動停止,60
2026-03-16 08:58:50,自動起動,20
2026-03-16 08:59:10,自動停止,680
2026-03-16 09:10:30,段取り,90
2026-03-16 09:12:00,自動起動,20
2026-03-16 09:12:20,自動停止,90
2026-03-16 09:13:50,自動起動,20
2026-03-16 09:14:10,自動停止,120
2026-03-16 09:16:10,自動起動,40
2026-03-16 09:16:50,自動停止,70
2026-03-16 09:18:00,自動起動,40
2026-03-16 09:18:40,自動停止,50
2026-03-16 09:19:30,自動起動,40
2026-03-16 09:20:10,自動停止,50
2026-03-16 09:21:00,自動起動,40
2026-03-16 09:21:40,自動停止,60
2026-03-16 09:22:40,自動起動,40
2026-03-16 09:23:20,自動停止,200
2026-03-16 09:26:40,段取り,60
2026-03-16 09:27:40,自動停止,10
2026-03-16 09:27:50,自動起動,10
2026-03-16 09:28:00,自動停止,70
2026-03-16 09:29:10,自動起動,70
2026-03-16 09:30:20,自動停止,50
2026-03-16 09:31:10,自動起動,60
2026-03-16 09:32:10,自動停止,540
2026-03-16 09:41:10,段取り,1920
2026-03-16 10:13:10,自動停止,40
2026-03-16 10:13:50,自動起動,20
2026-03-16 10:14:10,自動停止,20
2026-03-16 10:14:30,段取り,350
2026-03-16 10:20:20,自動起動,230
2026-03-16 10:24:10,自動停止,10
2026-03-16 10:24:20,自動起動,630
2026-03-16 10:34:50,自動停止,690
2026-03-16 10:46:20,自動起動,780
2026-03-16 10:59:20,自動停止,360
2026-03-16 11:05:20,自動起動,770
2026-03-16 11:18:10,自動停止,250
2026-03-16 11:22:20,自動起動,780
2026-03-16 11:35:20,自動停止,300
2026-03-16 11:40:20,自動起動,770
2026-03-16 11:53:10,自動停止,220
2026-03-16 11:56:50,自動起動,760
2026-03-16 12:09:30,自動停止,2040
2026-03-16 12:43:30,自動起動,760
2026-03-16 12:56:10,自動停止,250
2026-03-16 13:00:20,自動起動,760
2026-03-16 13:13:00,自動停止,240
2026-03-16 13:17:00,自動起動,770
2026-03-16 13:29:50,自動停止,230
2026-03-16 13:33:40,自動起動,780
2026-03-16 13:46:40,自動停止,460
2026-03-16 13:54:20,自動起動,770
2026-03-16 14:07:10,自動停止,260
2026-03-16 14:11:30,自動起動,760
2026-03-16 14:24:10,自動停止,230
2026-03-16 14:28:00,自動起動,770
2026-03-16 14:40:50,自動停止,260
2026-03-16 14:45:10,自動起動,760
2026-03-16 14:57:50,自動停止,240
2026-03-16 15:01:50,自動起動,760
2026-03-16 15:14:30,自動停止,240
2026-03-16 15:18:30,自動起動,780
2026-03-16 15:31:30,自動停止,250
2026-03-16 15:35:40,自動起動,780
2026-03-16 15:48:40,自動停止,520
2026-03-16 15:57:20,自動起動,770
2026-03-16 16:10:10,自動停止,270
2026-03-16 16:14:40,自動起動,770
2026-03-16 16:27:30,自動停止,440
2026-03-16 16:34:50,自動起動,760
2026-03-16 16:47:30,自動停止,1120
2026-03-16 17:06:10,段取り,80
2026-03-16 17:07:30,自動停止,10
2026-03-16 17:07:40,自動起動,40
2026-03-16 17:08:20,自動停止,10
2026-03-16 17:08:30,自動起動,330
2026-03-16 17:14:00,自動停止,60
2026-03-16 17:15:00,自動起動,60
2026-03-16 17:16:00,自動停止,200
2026-03-16 17:19:20,段取り,110
2026-03-16 17:21:10,自動起動,430
2026-03-16 17:28:20,自動停止,490
2026-03-16 17:36:30,段取り,110
2026-03-16 17:38:20,自動停止,10
2026-03-16 17:38:30,自動起動,10
2026-03-16 17:38:40,自動停止,30
2026-03-16 17:39:10,自動起動,40
2026-03-16 17:39:50,自動停止,10
2026-03-16 17:40:00,自動起動,690
2026-03-16 17:51:30,自動停止,110
2026-03-16 17:53:20,自動起動,20
2026-03-16 17:53:40,自動停止,10
2026-03-16 17:53:50,自動起動,70
2026-03-16 17:55:00,自動停止,210
2026-03-16 17:58:30,段取り,100
2026-03-16 18:00:10,自動起動,800
2026-03-16 18:13:30,自動停止,9400
2026-03-16 20:50:10,段取り,280
2026-03-16 20:54:50,自動停止,10
2026-03-16 20:55:00,自動起動,20
2026-03-16 20:55:20,自動停止,10
2026-03-16 20:55:30,自動起動,120
2026-03-16 20:57:30,自動停止,90
2026-03-16 20:59:00,自動起動,120
2026-03-16 21:01:00,自動停止,80
2026-03-16 21:02:20,自動起動,120
2026-03-16 21:04:20,自動停止,80
2026-03-16 21:05:40,自動起動,120
2026-03-16 21:07:40,自動停止,590
2026-03-16 21:17:30,自動起動,130
2026-03-16 21:19:40,自動停止,290
2026-03-16 21:24:30,自動起動,130
2026-03-16 21:26:40,自動停止,60
2026-03-16 21:27:40,自動起動,120
2026-03-16 21:29:40,自動停止,70
2026-03-16 21:30:50,自動起動,120
2026-03-16 21:32:50,自動停止,70
2026-03-16 21:34:00,自動起動,120
2026-03-16 21:36:00,自動停止,70
2026-03-16 21:37:10,自動起動,120
2026-03-16 21:39:10,自動停止,530
2026-03-16 21:48:00,自動起動,120
2026-03-16 21:50:00,自動停止,70
2026-03-16 21:51:10,自動起動,120
2026-03-16 21:53:10,自動停止,90
2026-03-16 21:54:40,自動起動,120
2026-03-16 21:56:40,自動停止,60
2026-03-16 21:57:40,自動起動,120
2026-03-16 21:59:40,自動停止,60
2026-03-16 22:00:40,自動起動,120
2026-03-16 22:02:40,自動停止,60
2026-03-16 22:03:40,自動起動,120
2026-03-16 22:05:40,自動停止,60
2026-03-16 22:06:40,自動起動,120
