日時,ステータス,経過秒数
2026-02-13 05:00:00,電源断,6420
2026-02-13 06:47:00,自動停止,530
2026-02-13 06:55:50,段取り,160
2026-02-13 06:58:30,自動起動,40
2026-02-13 06:59:10,自動停止,20
2026-02-13 06:59:30,自動起動,10
2026-02-13 06:59:40,自動停止,110
2026-02-13 07:01:30,自動起動,10
2026-02-13 07:01:40,自動停止,10
2026-02-13 07:01:50,自動起動,10
2026-02-13 07:02:00,自動停止,10
2026-02-13 07:02:10,自動起動,10
2026-02-13 07:02:20,自動停止,200
2026-02-13 07:05:40,自動起動,20
2026-02-13 07:06:00,自動停止,10
2026-02-13 07:06:10,自動起動,100
2026-02-13 07:07:50,自動停止,70
2026-02-13 07:09:00,自動起動,110
2026-02-13 07:10:50,自動停止,60
2026-02-13 07:11:50,自動起動,110
2026-02-13 07:13:40,自動停止,210
2026-02-13 07:17:10,段取り,110
2026-02-13 07:19:00,自動起動,40
2026-02-13 07:19:40,自動停止,20
2026-02-13 07:20:00,自動起動,10
2026-02-13 07:20:10,自動停止,10
2026-02-13 07:20:20,自動起動,50
2026-02-13 07:21:10,自動停止,170
2026-02-13 07:24:00,自動起動,120
2026-02-13 07:26:00,自動停止,80
2026-02-13 07:27:20,自動起動,110
2026-02-13 07:29:10,自動停止,60
2026-02-13 07:30:10,自動起動,100
2026-02-13 07:31:50,自動停止,300
2026-02-13 07:36:50,段取り,110
2026-02-13 07:38:40,自動起動,30
2026-02-13 07:39:10,自動停止,40
2026-02-13 07:39:50,自動起動,30
2026-02-13 07:40:20,自動停止,10
2026-02-13 07:40:30,自動起動,10
2026-02-13 07:40:40,自動停止,40
2026-02-13 07:41:20,自動起動,20
2026-02-13 07:41:40,自動停止,10
2026-02-13 07:41:50,自動起動,70
2026-02-13 07:43:00,自動停止,170
2026-02-13 07:45:50,自動起動,170
2026-02-13 07:48:40,自動停止,40
2026-02-13 07:49:20,自動起動,160
2026-02-13 07:52:00,自動停止,40
2026-02-13 07:52:40,自動起動,160
2026-02-13 07:55:20,自動停止,1050
2026-02-13 08:12:50,段取り,1620
2026-02-13 08:39:50,自動停止,20
2026-02-13 08:40:10,自動起動,260
2026-02-13 08:44:30,段取り,20
2026-02-13 08:44:50,自動停止,20
2026-02-13 08:45:10,自動起動,160
2026-02-13 08:47:50,自動停止,20
2026-02-13 08:48:10,自動起動,450
2026-02-13 08:55:40,自動停止,720
2026-02-13 09:07:40,段取り,230
2026-02-13 09:11:30,自動起動,50
2026-02-13 09:12:20,段取り,40
2026-02-13 09:13:00,自動起動,760
2026-02-13 09:25:40,自動停止,220
2026-02-13 09:29:20,自動起動,780
2026-02-13 09:42:20,自動停止,220
2026-02-13 09:46:00,自動起動,770
2026-02-13 09:58:50,自動停止,320
2026-02-13 10:04:10,自動起動,770
2026-02-13 10:17:00,自動停止,210
2026-02-13 10:20:30,自動起動,780
2026-02-13 10:33:30,自動停止,210
2026-02-13 10:37:00,自動起動,780
2026-02-13 10:50:00,自動停止,210
2026-02-13 10:53:30,自動起動,790
2026-02-13 11:06:40,自動停止,210
2026-02-13 11:10:10,自動起動,770
2026-02-13 11:23:00,自動停止,220
2026-02-13 11:26:40,自動起動,770
2026-02-13 11:39:30,自動停止,210
2026-02-13 11:43:00,自動起動,770
2026-02-13 11:55:50,自動停止,1800
2026-02-13 12:25:50,自動起動,770
2026-02-13 12:38:40,自動停止,240
2026-02-13 12:42:40,自動起動,770
2026-02-13 12:55:30,自動停止,240
2026-02-13 12:59:30,自動起動,780
2026-02-13 13:12:30,自動停止,250
2026-02-13 13:16:40,自動起動,770
2026-02-13 13:29:30,自動停止,230
2026-02-13 13:33:20,自動起動,770
2026-02-13 13:46:10,自動停止,300
2026-02-13 13:51:10,自動起動,780
2026-02-13 14:04:10,自動停止,260
2026-02-13 14:08:30,自動起動,770
2026-02-13 14:21:20,自動停止,210
2026-02-13 14:24:50,自動起動,210
2026-02-13 14:28:20,自動停止,20
2026-02-13 14:28:40,電源断,160
2026-02-13 14:31:20,自動停止,20
2026-02-13 14:31:40,段取り,10
2026-02-13 14:31:50,自動起動,590
2026-02-13 14:41:40,自動停止,220
2026-02-13 14:45:20,自動起動,780
2026-02-13 14:58:20,自動停止,1020
2026-02-13 15:15:20,段取り,330
2026-02-13 15:20:50,自動起動,20
2026-02-13 15:21:10,自動停止,10
2026-02-13 15:21:20,自動起動,20
2026-02-13 15:21:40,自動停止,20
2026-02-13 15:22:00,自動起動,10
2026-02-13 15:22:10,自動停止,10
2026-02-13 15:22:20,自動起動,10
2026-02-13 15:22:30,自動停止,20
2026-02-13 15:22:50,自動起動,10
2026-02-13 15:23:00,自動停止,10
2026-02-13 15:23:10,自動起動,40
2026-02-13 15:23:50,自動停止,120
2026-02-13 15:25:50,段取り,70
2026-02-13 15:27:00,自動起動,30
2026-02-13 15:27:30,自動停止,10
2026-02-13 15:27:40,自動起動,20
2026-02-13 15:28:00,自動停止,240
2026-02-13 15:32:00,段取り,90
2026-02-13 15:33:30,自動停止,10
2026-02-13 15:33:40,自動起動,20
2026-02-13 15:34:00,自動停止,10
2026-02-13 15:34:10,自動起動,50
2026-02-13 15:35:00,自動停止,510
2026-02-13 15:43:30,段取り,100
2026-02-13 15:45:10,自動起動,20
2026-02-13 15:45:30,自動停止,20
2026-02-13 15:45:50,自動起動,20
2026-02-13 15:46:10,自動停止,10
2026-02-13 15:46:20,自動起動,120
2026-02-13 15:48:20,自動停止,210
2026-02-13 15:51:50,自動起動,30
2026-02-13 15:52:20,自動停止,20
2026-02-13 15:52:40,自動起動,110
2026-02-13 15:54:30,自動停止,660
2026-02-13 16:05:30,段取り,190
2026-02-13 16:08:40,自動起動,20
2026-02-13 16:09:00,自動停止,30
2026-02-13 16:09:30,自動起動,10
2026-02-13 16:09:40,自動停止,20
2026-02-13 16:10:00,自動起動,20
2026-02-13 16:10:20,自動停止,20
2026-02-13 16:10:40,自動起動,30
2026-02-13 16:11:10,自動停止,60
2026-02-13 16:12:10,自動起動,90
2026-02-13 16:13:40,自動停止,100
2026-02-13 16:15:20,段取り,90
2026-02-13 16:16:50,自動起動,70
2026-02-13 16:18:00,自動停止,10
2026-02-13 16:18:10,自動起動,10
2026-02-13 16:18:20,自動停止,30
2026-02-13 16:18:50,自動起動,60
2026-02-13 16:19:50,自動停止,140
2026-02-13 16:22:10,段取り,90
2026-02-13 16:23:40,自動起動,20
2026-02-13 16:24:00,自動停止,10
2026-02-13 16:24:10,自動起動,60
2026-02-13 16:25:10,自動停止,10
2026-02-13 16:25:20,自動起動,30
2026-02-13 16:25:50,自動停止,50
2026-02-13 16:26:40,段取り,80
2026-02-13 16:28:00,自動起動,120
2026-02-13 16:30:00,自動停止,180
2026-02-13 16:33:00,段取り,1300
2026-02-13 16:54:40,自動停止,1950
