日時,ステータス,経過秒数
2026-03-05 05:00:00,電源断,12930
2026-03-05 08:35:30,自動停止,460
2026-03-05 08:43:10,段取り,650
2026-03-05 08:54:00,自動起動,770
2026-03-05 09:06:50,段取り,50
2026-03-05 09:07:40,自動起動,280
2026-03-05 09:12:20,自動停止,640
2026-03-05 09:23:00,自動起動,1050
2026-03-05 09:40:30,自動停止,920
2026-03-05 09:55:50,自動起動,1050
2026-03-05 10:13:20,自動停止,710
2026-03-05 10:25:10,自動起動,1050
2026-03-05 10:42:40,自動停止,510
2026-03-05 10:51:10,自動起動,1040
2026-03-05 11:08:30,自動停止,6140
2026-03-05 12:50:50,自動起動,1060
2026-03-05 13:08:30,自動停止,600
2026-03-05 13:18:30,自動起動,1040
2026-03-05 13:35:50,自動停止,830
2026-03-05 13:49:40,自動起動,1040
2026-03-05 14:07:00,自動停止,10760
2026-03-05 17:06:20,段取り,5210
2026-03-05 18:33:10,自動起動,60
2026-03-05 18:34:10,段取り,20
2026-03-05 18:34:30,自動停止,10
2026-03-05 18:34:40,自動起動,160
2026-03-05 18:37:20,自動停止,170
2026-03-05 18:40:10,自動起動,200
2026-03-05 18:43:30,自動停止,370
2026-03-05 18:49:40,自動起動,200
2026-03-05 18:53:00,自動停止,170
2026-03-05 18:55:50,自動起動,200
2026-03-05 18:59:10,自動停止,140
2026-03-05 19:01:30,自動起動,200
2026-03-05 19:04:50,自動停止,560
2026-03-05 19:14:10,段取り,110
2026-03-05 19:16:00,自動起動,20
2026-03-05 19:16:20,自動停止,40
2026-03-05 19:17:00,自動起動,30
2026-03-05 19:17:30,自動停止,240
2026-03-05 19:21:30,自動起動,50
2026-03-05 19:22:20,自動停止,40
2026-03-05 19:23:00,自動起動,50
2026-03-05 19:23:50,自動停止,220
2026-03-05 19:27:30,自動起動,50
2026-03-05 19:28:20,自動停止,30
2026-03-05 19:28:50,自動起動,50
2026-03-05 19:29:40,自動停止,20
2026-03-05 19:30:00,段取り,320
2026-03-05 19:35:20,自動起動,40
2026-03-05 19:36:00,自動停止,40
2026-03-05 19:36:40,自動起動,40
2026-03-05 19:37:20,自動停止,220
2026-03-05 19:41:00,自動起動,60
2026-03-05 19:42:00,自動停止,40
2026-03-05 19:42:40,自動起動,60
2026-03-05 19:43:40,自動停止,210
2026-03-05 19:47:10,自動起動,60
2026-03-05 19:48:10,自動停止,30
2026-03-05 19:48:40,自動起動,60
2026-03-05 19:49:40,自動停止,3950
2026-03-05 20:55:30,段取り,1460
2026-03-05 21:19:50,自動起動,50
2026-03-05 21:20:40,自動停止,20
2026-03-05 21:21:00,段取り,260
2026-03-05 21:25:20,自動停止,10
2026-03-05 21:25:30,自動起動,10
2026-03-05 21:25:40,自動停止,10
2026-03-05 21:25:50,自動起動,350
2026-03-05 21:31:40,自動停止,440
2026-03-05 21:39:00,自動起動,160
2026-03-05 21:41:40,自動停止,240
2026-03-05 21:45:40,自動起動,150
2026-03-05 21:48:10,自動停止,8400
2026-03-06 00:08:10,段取り,590
2026-03-06 00:18:00,自動起動,80
2026-03-06 00:19:20,自動停止,20
2026-03-06 00:19:40,段取り,20
2026-03-06 00:20:00,電源断,16800
