日時,ステータス,経過秒数
2026-04-03 05:00:00,電源断,6670
2026-04-03 06:51:10,自動停止,1880
2026-04-03 07:22:30,段取り,110
2026-04-03 07:24:20,自動起動,20
2026-04-03 07:24:40,自動停止,10
2026-04-03 07:24:50,自動起動,100
2026-04-03 07:26:30,自動停止,10
2026-04-03 07:26:40,自動起動,10
2026-04-03 07:26:50,自動停止,10
2026-04-03 07:27:00,自動起動,120
2026-04-03 07:29:00,自動停止,10
2026-04-03 07:29:10,自動起動,110
2026-04-03 07:31:00,自動停止,10
2026-04-03 07:31:10,自動起動,230
2026-04-03 07:35:00,自動停止,10
2026-04-03 07:35:10,自動起動,20
2026-04-03 07:35:30,自動停止,20
2026-04-03 07:35:50,自動起動,90
2026-04-03 07:37:20,自動停止,600
2026-04-03 07:47:20,段取り,530
2026-04-03 07:56:10,自動停止,20
2026-04-03 07:56:30,自動起動,10
2026-04-03 07:56:40,自動停止,10
2026-04-03 07:56:50,自動起動,70
2026-04-03 07:58:00,自動停止,20
2026-04-03 07:58:20,自動起動,80
2026-04-03 07:59:40,自動停止,10
2026-04-03 07:59:50,自動起動,30
2026-04-03 08:00:20,自動停止,30
2026-04-03 08:00:50,自動起動,20
2026-04-03 08:01:10,自動停止,10
2026-04-03 08:01:20,自動起動,90
2026-04-03 08:02:50,自動停止,20
2026-04-03 08:03:10,自動起動,250
2026-04-03 08:07:20,自動停止,530
2026-04-03 08:16:10,段取り,260
2026-04-03 08:20:30,自動起動,10
2026-04-03 08:20:40,自動停止,20
2026-04-03 08:21:00,自動起動,30
2026-04-03 08:21:30,自動停止,20
2026-04-03 08:21:50,自動起動,60
2026-04-03 08:22:50,自動停止,90
2026-04-03 08:24:20,段取り,60
2026-04-03 08:25:20,自動起動,20
2026-04-03 08:25:40,自動停止,10
2026-04-03 08:25:50,自動起動,90
2026-04-03 08:27:20,自動停止,1110
2026-04-03 08:45:50,段取り,960
2026-04-03 09:01:50,自動停止,20
2026-04-03 09:02:10,自動起動,10
2026-04-03 09:02:20,自動停止,160
2026-04-03 09:05:00,自動起動,20
2026-04-03 09:05:20,自動停止,10
2026-04-03 09:05:30,段取り,50
2026-04-03 09:06:20,自動停止,10
2026-04-03 09:06:30,自動起動,20
2026-04-03 09:06:50,自動停止,30
2026-04-03 09:07:20,自動起動,150
2026-04-03 09:09:50,自動停止,30
2026-04-03 09:10:20,段取り,790
2026-04-03 09:23:30,自動停止,10
2026-04-03 09:23:40,段取り,760
2026-04-03 09:36:20,自動停止,20
2026-04-03 09:36:40,自動起動,20
2026-04-03 09:37:00,自動停止,30
2026-04-03 09:37:30,自動起動,50
2026-04-03 09:38:20,自動停止,10
2026-04-03 09:38:30,自動起動,140
2026-04-03 09:40:50,自動停止,40
2026-04-03 09:41:30,段取り,3140
2026-04-03 10:33:50,自動停止,20
2026-04-03 10:34:10,自動起動,30
2026-04-03 10:34:40,自動停止,10
2026-04-03 10:34:50,自動起動,370
2026-04-03 10:41:00,自動停止,70
2026-04-03 10:42:10,自動起動,370
2026-04-03 10:48:20,自動停止,110
2026-04-03 10:50:10,自動起動,10
2026-04-03 10:50:20,自動停止,10
2026-04-03 10:50:30,自動起動,370
2026-04-03 10:56:40,自動停止,120
2026-04-03 10:58:40,自動起動,360
2026-04-03 11:04:40,自動停止,180
