日時,ステータス,経過秒数
2026-01-16 05:00:00,電源断,9280
2026-01-16 07:34:40,自動停止,140
2026-01-16 07:37:00,段取り,4820
2026-01-16 08:57:20,自動停止,10
2026-01-16 08:57:30,自動起動,60
2026-01-16 08:58:30,自動停止,30
2026-01-16 08:59:00,自動起動,40
2026-01-16 08:59:40,自動停止,20
2026-01-16 09:00:00,自動起動,30
2026-01-16 09:00:30,自動停止,20
2026-01-16 09:00:50,自動起動,60
2026-01-16 09:01:50,自動停止,20
2026-01-16 09:02:10,自動起動,10
2026-01-16 09:02:20,自動停止,20
2026-01-16 09:02:40,自動起動,10
2026-01-16 09:02:50,自動停止,10
2026-01-16 09:03:00,自動起動,10
2026-01-16 09:03:10,自動停止,240
2026-01-16 09:07:10,自動起動,10
2026-01-16 09:07:20,自動停止,10
2026-01-16 09:07:30,自動起動,20
2026-01-16 09:07:50,自動停止,310
2026-01-16 09:13:00,自動起動,10
2026-01-16 09:13:10,自動停止,10
2026-01-16 09:13:20,自動起動,50
2026-01-16 09:14:10,自動停止,40
2026-01-16 09:14:50,自動起動,30
2026-01-16 09:15:20,自動停止,990
2026-01-16 09:31:50,段取り,610
2026-01-16 09:42:00,自動起動,30
2026-01-16 09:42:30,自動停止,20
2026-01-16 09:42:50,自動起動,30
2026-01-16 09:43:20,自動停止,80
2026-01-16 09:44:40,自動起動,20
2026-01-16 09:45:00,自動停止,530
2026-01-16 09:53:50,自動起動,80
2026-01-16 09:55:10,自動停止,200
2026-01-16 09:58:30,自動起動,70
2026-01-16 09:59:40,自動停止,570
2026-01-16 10:09:10,自動起動,80
2026-01-16 10:10:30,自動停止,330
2026-01-16 10:16:00,段取り,300
2026-01-16 10:21:00,自動停止,10
2026-01-16 10:21:10,自動起動,40
2026-01-16 10:21:50,自動停止,10
2026-01-16 10:22:00,自動起動,20
2026-01-16 10:22:20,自動停止,50
2026-01-16 10:23:10,自動起動,30
2026-01-16 10:23:40,自動停止,40
2026-01-16 10:24:20,自動起動,10
2026-01-16 10:24:30,自動停止,50
2026-01-16 10:25:20,自動起動,20
2026-01-16 10:25:40,自動停止,200
2026-01-16 10:29:00,自動起動,110
2026-01-16 10:30:50,自動停止,30
2026-01-16 10:31:20,自動起動,30
2026-01-16 10:31:50,自動停止,170
2026-01-16 10:34:40,自動起動,110
2026-01-16 10:36:30,自動停止,20
2026-01-16 10:36:50,自動起動,30
2026-01-16 10:37:20,自動停止,160
2026-01-16 10:40:00,自動起動,120
2026-01-16 10:42:00,自動停止,20
2026-01-16 10:42:20,自動起動,30
2026-01-16 10:42:50,自動停止,1910
2026-01-16 11:14:40,段取り,1070
2026-01-16 11:32:30,自動停止,10
2026-01-16 11:32:40,自動起動,60
2026-01-16 11:33:40,自動停止,10
2026-01-16 11:33:50,自動起動,20
2026-01-16 11:34:10,自動停止,20
2026-01-16 11:34:30,自動起動,20
2026-01-16 11:34:50,自動停止,20
2026-01-16 11:35:10,自動起動,20
2026-01-16 11:35:30,自動停止,130
2026-01-16 11:37:40,自動起動,40
2026-01-16 11:38:20,自動停止,10
2026-01-16 11:38:30,自動起動,10
2026-01-16 11:38:40,自動停止,10
2026-01-16 11:38:50,自動起動,30
2026-01-16 11:39:20,自動停止,330
2026-01-16 11:44:50,自動起動,100
2026-01-16 11:46:30,自動停止,30
2026-01-16 11:47:00,自動起動,70
2026-01-16 11:48:10,自動停止,420
2026-01-16 11:55:10,自動起動,150
2026-01-16 11:57:40,自動停止,2950
2026-01-16 12:46:50,自動起動,160
2026-01-16 12:49:30,自動停止,100
2026-01-16 12:51:10,自動起動,170
2026-01-16 12:54:00,自動停止,110
2026-01-16 12:55:50,自動起動,160
2026-01-16 12:58:30,自動停止,80
2026-01-16 12:59:50,自動起動,10
2026-01-16 13:00:00,自動停止,20
2026-01-16 13:00:20,自動起動,40
2026-01-16 13:01:00,自動停止,370
2026-01-16 13:07:10,自動起動,170
2026-01-16 13:10:00,自動停止,160
2026-01-16 13:12:40,自動起動,170
2026-01-16 13:15:30,自動停止,310
2026-01-16 13:20:40,自動起動,180
2026-01-16 13:23:40,自動停止,120
2026-01-16 13:25:40,自動起動,180
2026-01-16 13:28:40,自動停止,110
2026-01-16 13:30:30,自動起動,170
2026-01-16 13:33:20,自動停止,270
2026-01-16 13:37:50,自動起動,100
2026-01-16 13:39:30,自動停止,10
2026-01-16 13:39:40,自動起動,60
2026-01-16 13:40:40,自動停止,110
2026-01-16 13:42:30,自動起動,150
2026-01-16 13:45:00,自動停止,120
2026-01-16 13:47:00,自動起動,160
2026-01-16 13:49:40,自動停止,110
2026-01-16 13:51:30,自動起動,160
2026-01-16 13:54:10,自動停止,90
2026-01-16 13:55:40,自動起動,160
2026-01-16 13:58:20,自動停止,100
2026-01-16 14:00:00,自動起動,160
2026-01-16 14:02:40,自動停止,90
2026-01-16 14:04:10,自動起動,150
2026-01-16 14:06:40,自動停止,100
2026-01-16 14:08:20,自動起動,160
2026-01-16 14:11:00,自動停止,110
2026-01-16 14:12:50,自動起動,160
2026-01-16 14:15:30,自動停止,1370
2026-01-16 14:38:20,段取り,300
2026-01-16 14:43:20,自動停止,10
2026-01-16 14:43:30,自動起動,20
2026-01-16 14:43:50,自動停止,30
2026-01-16 14:44:20,自動起動,10
2026-01-16 14:44:30,自動停止,10
2026-01-16 14:44:40,自動起動,10
2026-01-16 14:44:50,自動停止,30
2026-01-16 14:45:20,自動起動,10
2026-01-16 14:45:30,段取り,20
2026-01-16 14:45:50,自動起動,10
2026-01-16 14:46:00,自動停止,10
2026-01-16 14:46:10,自動起動,90
2026-01-16 14:47:40,自動停止,150
2026-01-16 14:50:10,自動起動,120
2026-01-16 14:52:10,自動停止,1030
2026-01-16 15:09:20,自動起動,110
2026-01-16 15:11:10,自動停止,260
2026-01-16 15:15:30,自動起動,120
2026-01-16 15:17:30,自動停止,20
2026-01-16 15:17:50,自動起動,110
2026-01-16 15:19:40,自動停止,130
2026-01-16 15:21:50,自動起動,110
2026-01-16 15:23:40,自動停止,20
2026-01-16 15:24:00,自動起動,120
2026-01-16 15:26:00,自動停止,380
2026-01-16 15:32:20,自動起動,110
2026-01-16 15:34:10,自動停止,100
2026-01-16 15:35:50,段取り,750
2026-01-16 15:48:20,自動起動,20
2026-01-16 15:48:40,自動停止,10
2026-01-16 15:48:50,段取り,20
2026-01-16 15:49:10,自動停止,20
2026-01-16 15:49:30,自動起動,30
2026-01-16 15:50:00,自動停止,10
2026-01-16 15:50:10,段取り,830
2026-01-16 16:04:00,自動起動,10
2026-01-16 16:04:10,自動停止,10
2026-01-16 16:04:20,自動起動,30
2026-01-16 16:04:50,自動停止,30
2026-01-16 16:05:20,段取り,50
2026-01-16 16:06:10,自動停止,10
2026-01-16 16:06:20,自動起動,70
2026-01-16 16:07:30,段取り,60
2026-01-16 16:08:30,自動起動,300
2026-01-16 16:13:30,自動停止,10
2026-01-16 16:13:40,自動起動,1010
2026-01-16 16:30:30,自動停止,260
2026-01-16 16:34:50,自動起動,10
2026-01-16 16:35:00,自動停止,10
2026-01-16 16:35:10,自動起動,30
2026-01-16 16:35:40,自動停止,10
2026-01-16 16:35:50,自動起動,1390
2026-01-16 16:59:00,自動停止,460
2026-01-16 17:06:40,段取り,25030
2026-01-17 00:03:50,電源断,17770
