日時,ステータス,経過秒数
2026-06-15 05:00:00,電源断,6600
2026-06-15 06:50:00,自動停止,240
2026-06-15 06:54:00,段取り,1890
2026-06-15 07:25:30,自動停止,10
2026-06-15 07:25:40,自動起動,30
2026-06-15 07:26:10,自動停止,80
2026-06-15 07:27:30,自動起動,10
2026-06-15 07:27:40,自動停止,30
2026-06-15 07:28:10,段取り,40
2026-06-15 07:28:50,自動停止,10
2026-06-15 07:29:00,自動起動,40
2026-06-15 07:29:40,自動停止,80
2026-06-15 07:31:00,自動起動,30
2026-06-15 07:31:30,自動停止,70
2026-06-15 07:32:40,自動起動,40
2026-06-15 07:33:20,自動停止,60
2026-06-15 07:34:20,自動起動,40
2026-06-15 07:35:00,自動停止,100
2026-06-15 07:36:40,自動起動,10
2026-06-15 07:36:50,自動停止,10
2026-06-15 07:37:00,自動起動,30
2026-06-15 07:37:30,自動停止,20
2026-06-15 07:37:50,自動起動,40
2026-06-15 07:38:30,自動停止,30
2026-06-15 07:39:00,自動起動,40
2026-06-15 07:39:40,自動停止,100
2026-06-15 07:41:20,自動起動,30
2026-06-15 07:41:50,自動停止,30
2026-06-15 07:42:20,自動起動,30
2026-06-15 07:42:50,自動停止,30
2026-06-15 07:43:20,自動起動,40
2026-06-15 07:44:00,自動停止,110
2026-06-15 07:45:50,自動起動,30
2026-06-15 07:46:20,自動停止,20
2026-06-15 07:46:40,自動起動,30
2026-06-15 07:47:10,自動停止,1280
2026-06-15 08:08:30,段取り,770
2026-06-15 08:21:20,自動停止,40
2026-06-15 08:22:00,自動起動,10
2026-06-15 08:22:10,自動停止,30
2026-06-15 08:22:40,自動起動,30
2026-06-15 08:23:10,自動停止,20
2026-06-15 08:23:30,自動起動,30
2026-06-15 08:24:00,自動停止,30
2026-06-15 08:24:30,自動起動,70
2026-06-15 08:25:40,自動停止,30
2026-06-15 08:26:10,自動起動,40
2026-06-15 08:26:50,自動停止,10
2026-06-15 08:27:00,自動起動,40
2026-06-15 08:27:40,自動停止,460
2026-06-15 08:35:20,自動起動,10
2026-06-15 08:35:30,自動停止,40
2026-06-15 08:36:10,自動起動,210
2026-06-15 08:39:40,自動停止,40
2026-06-15 08:40:20,自動起動,60
2026-06-15 08:41:20,自動停止,10
2026-06-15 08:41:30,段取り,90
2026-06-15 08:43:00,自動停止,10
2026-06-15 08:43:10,自動起動,20
2026-06-15 08:43:30,自動停止,20
2026-06-15 08:43:50,自動起動,340
2026-06-15 08:49:30,自動停止,40
2026-06-15 08:50:10,自動起動,110
2026-06-15 08:52:00,自動停止,20
2026-06-15 08:52:20,自動起動,310
2026-06-15 08:57:30,自動停止,10
2026-06-15 08:57:40,自動起動,20
2026-06-15 08:58:00,自動停止,10
2026-06-15 08:58:10,自動起動,10
2026-06-15 08:58:20,自動停止,60
2026-06-15 08:59:20,段取り,680
2026-06-15 09:10:40,自動停止,10
2026-06-15 09:10:50,自動起動,10
2026-06-15 09:11:00,自動停止,10
2026-06-15 09:11:10,自動起動,10
2026-06-15 09:11:20,自動停止,20
2026-06-15 09:11:40,自動起動,220
2026-06-15 09:15:20,自動停止,30
2026-06-15 09:15:50,段取り,580
2026-06-15 09:25:30,自動停止,10
2026-06-15 09:25:40,自動起動,20
2026-06-15 09:26:00,自動停止,10
2026-06-15 09:26:10,自動起動,30
2026-06-15 09:26:40,自動停止,80
2026-06-15 09:28:00,段取り,60
2026-06-15 09:29:00,自動起動,60
2026-06-15 09:30:00,自動停止,320
