日時,ステータス,経過秒数
2026-05-19 05:00:00,電源断,7050
2026-05-19 06:57:30,自動停止,50
2026-05-19 06:58:20,段取り,160
2026-05-19 07:01:00,自動停止,10
2026-05-19 07:01:10,自動起動,10
2026-05-19 07:01:20,自動停止,10
2026-05-19 07:01:30,自動起動,30
2026-05-19 07:02:00,自動停止,120
2026-05-19 07:04:00,自動起動,40
2026-05-19 07:04:40,自動停止,20
2026-05-19 07:05:00,自動起動,40
2026-05-19 07:05:40,自動停止,20
2026-05-19 07:06:00,自動起動,30
2026-05-19 07:06:30,自動停止,20
2026-05-19 07:06:50,自動起動,30
2026-05-19 07:07:20,自動停止,30
2026-05-19 07:07:50,自動起動,30
2026-05-19 07:08:20,自動停止,30
2026-05-19 07:08:50,自動起動,30
2026-05-19 07:09:20,自動停止,20
2026-05-19 07:09:40,自動起動,40
2026-05-19 07:10:20,自動停止,20
2026-05-19 07:10:40,自動起動,40
2026-05-19 07:11:20,自動停止,40
2026-05-19 07:12:00,自動起動,40
2026-05-19 07:12:40,自動停止,10
2026-05-19 07:12:50,自動起動,40
2026-05-19 07:13:30,自動停止,10
2026-05-19 07:13:40,自動起動,40
2026-05-19 07:14:20,自動停止,20
2026-05-19 07:14:40,自動起動,30
2026-05-19 07:15:10,自動停止,20
2026-05-19 07:15:30,自動起動,40
2026-05-19 07:16:10,自動停止,10
2026-05-19 07:16:20,自動起動,40
2026-05-19 07:17:00,自動停止,20
2026-05-19 07:17:20,自動起動,30
2026-05-19 07:17:50,自動停止,20
2026-05-19 07:18:10,自動起動,30
2026-05-19 07:18:40,自動停止,620
2026-05-19 07:29:00,段取り,1250
2026-05-19 07:49:50,自動停止,10
2026-05-19 07:50:00,自動起動,260
2026-05-19 07:54:20,自動停止,20
2026-05-19 07:54:40,自動起動,220
2026-05-19 07:58:20,自動停止,10
2026-05-19 07:58:30,自動起動,390
2026-05-19 08:05:00,自動停止,450
2026-05-19 08:12:30,自動起動,760
2026-05-19 08:25:10,自動停止,960
2026-05-19 08:41:10,自動起動,770
2026-05-19 08:54:00,自動停止,340
2026-05-19 08:59:40,自動起動,780
2026-05-19 09:12:40,自動停止,200
2026-05-19 09:16:00,自動起動,770
2026-05-19 09:28:50,自動停止,230
2026-05-19 09:32:40,自動起動,760
2026-05-19 09:45:20,自動停止,210
2026-05-19 09:48:50,自動起動,770
2026-05-19 10:01:40,自動停止,210
2026-05-19 10:05:10,自動起動,790
2026-05-19 10:18:20,自動停止,200
2026-05-19 10:21:40,自動起動,770
2026-05-19 10:34:30,自動停止,210
2026-05-19 10:38:00,自動起動,770
2026-05-19 10:50:50,自動停止,230
2026-05-19 10:54:40,自動起動,780
2026-05-19 11:07:40,自動停止,210
2026-05-19 11:11:10,自動起動,770
2026-05-19 11:24:00,自動停止,210
2026-05-19 11:27:30,自動起動,770
2026-05-19 11:40:20,自動停止,220
2026-05-19 11:44:00,自動起動,760
2026-05-19 11:56:40,自動停止,2700
2026-05-19 12:41:40,自動起動,250
2026-05-19 12:45:50,自動停止,10
2026-05-19 12:46:00,段取り,40
2026-05-19 12:46:40,自動停止,10
2026-05-19 12:46:50,自動起動,530
2026-05-19 12:55:40,自動停止,250
2026-05-19 12:59:50,自動起動,770
2026-05-19 13:12:40,自動停止,260
2026-05-19 13:17:00,自動起動,770
2026-05-19 13:29:50,自動停止,230
2026-05-19 13:33:40,自動起動,780
2026-05-19 13:46:40,自動停止,210
2026-05-19 13:50:10,自動起動,770
2026-05-19 14:03:00,自動停止,630
2026-05-19 14:13:30,自動起動,780
2026-05-19 14:26:30,自動停止,220
2026-05-19 14:30:10,自動起動,770
2026-05-19 14:43:00,自動停止,230
2026-05-19 14:46:50,自動起動,780
2026-05-19 14:59:50,自動停止,210
2026-05-19 15:03:20,自動起動,770
2026-05-19 15:16:10,自動停止,280
2026-05-19 15:20:50,自動起動,780
2026-05-19 15:33:50,自動停止,1450
2026-05-19 15:58:00,段取り,820
2026-05-19 16:11:40,自動起動,60
2026-05-19 16:12:40,自動停止,90
2026-05-19 16:14:10,自動起動,40
2026-05-19 16:14:50,自動停止,10
2026-05-19 16:15:00,自動起動,40
2026-05-19 16:15:40,自動停止,80
2026-05-19 16:17:00,自動起動,90
2026-05-19 16:18:30,自動停止,10
2026-05-19 16:18:40,自動起動,120
2026-05-19 16:20:40,自動停止,20
2026-05-19 16:21:00,段取り,200
2026-05-19 16:24:20,自動停止,50
2026-05-19 16:25:10,自動起動,10
2026-05-19 16:25:20,自動停止,10
2026-05-19 16:25:30,段取り,50
2026-05-19 16:26:20,自動停止,20
2026-05-19 16:26:40,自動起動,20
2026-05-19 16:27:00,自動停止,10
2026-05-19 16:27:10,自動起動,40
2026-05-19 16:27:50,自動停止,17990
2026-05-19 21:27:40,段取り,180
2026-05-19 21:30:40,自動停止,10
2026-05-19 21:30:50,自動起動,30
2026-05-19 21:31:20,自動停止,20
2026-05-19 21:31:40,段取り,10
2026-05-19 21:31:50,自動起動,410
2026-05-19 21:38:40,自動停止,80
2026-05-19 21:40:00,自動起動,50
2026-05-19 21:40:50,自動停止,2200
2026-05-19 22:17:30,段取り,200
2026-05-19 22:20:50,自動停止,10
2026-05-19 22:21:00,自動起動,40
2026-05-19 22:21:40,自動停止,10
2026-05-19 22:21:50,自動起動,350
2026-05-19 22:27:40,自動停止,200
2026-05-19 22:31:00,自動起動,50
2026-05-19 22:31:50,自動停止,400
2026-05-19 22:38:30,段取り,230
2026-05-19 22:42:20,自動停止,10
2026-05-19 22:42:30,自動起動,30
2026-05-19 22:43:00,自動停止,10
2026-05-19 22:43:10,自動起動,650
2026-05-19 22:54:00,自動停止,200
2026-05-19 22:57:20,段取り,30
2026-05-19 22:57:50,電源断,21730
