日時,ステータス,経過秒数
2026-03-09 05:00:00,電源断,11950
2026-03-09 08:19:10,自動停止,7930
2026-03-09 10:31:20,段取り,1550
2026-03-09 10:57:10,自動起動,60
2026-03-09 10:58:10,自動停止,20
2026-03-09 10:58:30,段取り,110
2026-03-09 11:00:20,自動起動,50
2026-03-09 11:01:10,自動停止,80
2026-03-09 11:02:30,段取り,60
2026-03-09 11:03:30,自動起動,60
2026-03-09 11:04:30,自動停止,430
2026-03-09 11:11:40,段取り,60
2026-03-09 11:12:40,自動起動,60
2026-03-09 11:13:40,自動停止,80
2026-03-09 11:15:00,段取り,110
2026-03-09 11:16:50,自動停止,10
2026-03-09 11:17:00,自動起動,80
2026-03-09 11:18:20,自動停止,180
2026-03-09 11:21:20,段取り,60
2026-03-09 11:22:20,自動停止,10
2026-03-09 11:22:30,自動起動,40
2026-03-09 11:23:10,自動停止,90
2026-03-09 11:24:40,段取り,50
2026-03-09 11:25:30,自動起動,40
2026-03-09 11:26:10,自動停止,40
2026-03-09 11:26:50,段取り,60
2026-03-09 11:27:50,自動停止,10
2026-03-09 11:28:00,自動起動,40
2026-03-09 11:28:40,自動停止,20
2026-03-09 11:29:00,段取り,970
2026-03-09 11:45:10,自動起動,40
2026-03-09 11:45:50,自動停止,560
2026-03-09 11:55:10,段取り,130
2026-03-09 11:57:20,自動起動,20
2026-03-09 11:57:40,自動停止,3450
2026-03-09 12:55:10,自動起動,40
2026-03-09 12:55:50,自動停止,50
2026-03-09 12:56:40,段取り,70
2026-03-09 12:57:50,自動起動,80
2026-03-09 12:59:10,自動停止,1700
2026-03-09 13:27:30,段取り,1090
2026-03-09 13:45:40,自動停止,10
2026-03-09 13:45:50,自動起動,20
2026-03-09 13:46:10,自動停止,10
2026-03-09 13:46:20,自動起動,10
2026-03-09 13:46:30,自動停止,10
2026-03-09 13:46:40,自動起動,80
2026-03-09 13:48:00,自動停止,80
2026-03-09 13:49:20,段取り,70
2026-03-09 13:50:30,自動起動,120
2026-03-09 13:52:30,自動停止,770
2026-03-09 14:05:20,段取り,470
2026-03-09 14:13:10,自動停止,10
2026-03-09 14:13:20,段取り,320
2026-03-09 14:18:40,自動停止,10
2026-03-09 14:18:50,自動起動,160
2026-03-09 14:21:30,自動停止,20
2026-03-09 14:21:50,段取り,70
2026-03-09 14:23:00,自動停止,20
2026-03-09 14:23:20,自動起動,580
2026-03-09 14:33:00,自動停止,3670
2026-03-09 15:34:10,自動起動,770
2026-03-09 15:47:00,自動停止,240
2026-03-09 15:51:00,自動起動,780
2026-03-09 16:04:00,自動停止,190
2026-03-09 16:07:10,自動起動,770
2026-03-09 16:20:00,自動停止,190
2026-03-09 16:23:10,自動起動,770
2026-03-09 16:36:00,自動停止,430
2026-03-09 16:43:10,自動起動,770
2026-03-09 16:56:00,自動停止,810
2026-03-09 17:09:30,自動起動,770
2026-03-09 17:22:20,自動停止,500
2026-03-09 17:30:40,自動起動,770
2026-03-09 17:43:30,自動停止,450
2026-03-09 17:51:00,自動起動,760
2026-03-09 18:03:40,自動停止,1170
2026-03-09 18:23:10,自動起動,780
2026-03-09 18:36:10,自動停止,550
2026-03-09 18:45:20,自動起動,780
2026-03-09 18:58:20,自動停止,260
2026-03-09 19:02:40,自動起動,780
2026-03-09 19:15:40,自動停止,490
2026-03-09 19:23:50,自動起動,770
2026-03-09 19:36:40,自動停止,440
2026-03-09 19:44:00,自動起動,760
2026-03-09 19:56:40,自動停止,3690
2026-03-09 20:58:10,自動起動,770
2026-03-09 21:11:00,自動停止,240
2026-03-09 21:15:00,自動起動,770
2026-03-09 21:27:50,自動停止,290
2026-03-09 21:32:40,自動起動,770
2026-03-09 21:45:30,自動停止,290
2026-03-09 21:50:20,自動起動,770
2026-03-09 22:03:10,自動停止,250
2026-03-09 22:07:20,段取り,620
2026-03-09 22:17:40,自動起動,780
2026-03-09 22:30:40,自動停止,300
2026-03-09 22:35:40,自動起動,770
2026-03-09 22:48:30,自動停止,300
2026-03-09 22:53:30,自動起動,770
2026-03-09 23:06:20,自動停止,710
2026-03-09 23:18:10,自動起動,770
2026-03-09 23:31:00,自動停止,260
2026-03-09 23:35:20,自動起動,770
2026-03-09 23:48:10,自動停止,310
2026-03-09 23:53:20,自動起動,770
2026-03-10 00:06:10,自動停止,920
2026-03-10 00:21:30,段取り,320
2026-03-10 00:26:50,自動起動,120
2026-03-10 00:28:50,自動停止,10
2026-03-10 00:29:00,自動起動,750
2026-03-10 00:41:30,自動停止,590
2026-03-10 00:51:20,段取り,30
2026-03-10 00:51:50,電源断,14890
