日時,ステータス,経過秒数
2026-02-06 05:00:00,電源断,6760
2026-02-06 06:52:40,自動停止,100
2026-02-06 06:54:20,段取り,280
2026-02-06 06:59:00,自動起動,760
2026-02-06 07:11:40,自動停止,240
2026-02-06 07:15:40,自動起動,770
2026-02-06 07:28:30,自動停止,1180
2026-02-06 07:48:10,段取り,870
2026-02-06 08:02:40,自動停止,10
2026-02-06 08:02:50,自動起動,10
2026-02-06 08:03:00,自動停止,20
2026-02-06 08:03:20,自動起動,10
2026-02-06 08:03:30,自動停止,10
2026-02-06 08:03:40,自動起動,10
2026-02-06 08:03:50,自動停止,310
2026-02-06 08:09:00,段取り,110
2026-02-06 08:10:50,自動起動,30
2026-02-06 08:11:20,自動停止,10
2026-02-06 08:11:30,自動起動,10
2026-02-06 08:11:40,自動停止,20
2026-02-06 08:12:00,自動起動,20
2026-02-06 08:12:20,自動停止,90
2026-02-06 08:13:50,自動起動,10
2026-02-06 08:14:00,自動停止,10
2026-02-06 08:14:10,自動起動,70
2026-02-06 08:15:20,自動停止,360
2026-02-06 08:21:20,段取り,130
2026-02-06 08:23:30,自動起動,20
2026-02-06 08:23:50,自動停止,10
2026-02-06 08:24:00,自動起動,10
2026-02-06 08:24:10,自動停止,50
2026-02-06 08:25:00,自動起動,20
2026-02-06 08:25:20,自動停止,450
2026-02-06 08:32:50,自動起動,60
2026-02-06 08:33:50,自動停止,230
2026-02-06 08:37:40,段取り,180
2026-02-06 08:40:40,自動停止,10
2026-02-06 08:40:50,段取り,20
2026-02-06 08:41:10,自動停止,10
2026-02-06 08:41:20,自動起動,20
2026-02-06 08:41:40,自動停止,20
2026-02-06 08:42:00,自動起動,10
2026-02-06 08:42:10,自動停止,420
2026-02-06 08:49:10,段取り,120
2026-02-06 08:51:10,自動起動,20
2026-02-06 08:51:30,自動停止,70
2026-02-06 08:52:40,自動起動,30
2026-02-06 08:53:10,自動停止,500
2026-02-06 09:01:30,段取り,110
2026-02-06 09:03:20,自動起動,10
2026-02-06 09:03:30,自動停止,20
2026-02-06 09:03:50,自動起動,20
2026-02-06 09:04:10,自動停止,20
2026-02-06 09:04:30,自動起動,10
2026-02-06 09:04:40,自動停止,10
2026-02-06 09:04:50,自動起動,10
2026-02-06 09:05:00,自動停止,10
2026-02-06 09:05:10,段取り,20
2026-02-06 09:05:30,自動停止,30
2026-02-06 09:06:00,自動起動,30
2026-02-06 09:06:30,段取り,40
2026-02-06 09:07:10,自動停止,20
2026-02-06 09:07:30,自動起動,30
2026-02-06 09:08:00,段取り,1700
2026-02-06 09:36:20,自動起動,20
2026-02-06 09:36:40,段取り,20
2026-02-06 09:37:00,自動起動,20
2026-02-06 09:37:20,自動停止,40
2026-02-06 09:38:00,自動起動,30
2026-02-06 09:38:30,自動停止,10
2026-02-06 09:38:40,自動起動,10
2026-02-06 09:38:50,自動停止,140
2026-02-06 09:41:10,自動起動,60
2026-02-06 09:42:10,自動停止,30
2026-02-06 09:42:40,自動起動,70
2026-02-06 09:43:50,自動停止,60
2026-02-06 09:44:50,自動起動,60
2026-02-06 09:45:50,自動停止,310
2026-02-06 09:51:00,自動起動,60
2026-02-06 09:52:00,自動停止,200
2026-02-06 09:55:20,自動起動,10
2026-02-06 09:55:30,自動停止,30
2026-02-06 09:56:00,自動起動,10
2026-02-06 09:56:10,自動停止,30
2026-02-06 09:56:40,段取り,50
2026-02-06 09:57:30,自動起動,40
2026-02-06 09:58:10,自動停止,40
2026-02-06 09:58:50,自動起動,60
2026-02-06 09:59:50,自動停止,240
2026-02-06 10:03:50,段取り,590
2026-02-06 10:13:40,自動停止,10
2026-02-06 10:13:50,自動起動,10
2026-02-06 10:14:00,自動停止,20
2026-02-06 10:14:20,自動起動,10
2026-02-06 10:14:30,自動停止,90
2026-02-06 10:16:00,自動起動,10
2026-02-06 10:16:10,自動停止,10
2026-02-06 10:16:20,自動起動,20
2026-02-06 10:16:40,自動停止,10
2026-02-06 10:16:50,自動起動,20
2026-02-06 10:17:10,自動停止,10
2026-02-06 10:17:20,自動起動,40
2026-02-06 10:18:00,自動停止,190
2026-02-06 10:21:10,自動起動,120
2026-02-06 10:23:10,自動停止,40
2026-02-06 10:23:50,自動起動,130
2026-02-06 10:26:00,自動停止,40
