日時,ステータス,経過秒数
2026-05-26 05:00:00,電源断,6960
2026-05-26 06:56:00,自動停止,60
2026-05-26 06:57:00,段取り,470
2026-05-26 07:04:50,自動起動,760
2026-05-26 07:17:30,自動停止,240
2026-05-26 07:21:30,自動起動,770
2026-05-26 07:34:20,自動停止,230
2026-05-26 07:38:10,自動起動,770
2026-05-26 07:51:00,自動停止,210
2026-05-26 07:54:30,自動起動,770
2026-05-26 08:07:20,自動停止,530
2026-05-26 08:16:10,自動起動,770
2026-05-26 08:29:00,自動停止,1330
2026-05-26 08:51:10,自動起動,180
2026-05-26 08:54:10,自動停止,10
2026-05-26 08:54:20,自動起動,600
2026-05-26 09:04:20,自動停止,240
2026-05-26 09:08:20,自動起動,780
2026-05-26 09:21:20,自動停止,250
2026-05-26 09:25:30,自動起動,770
2026-05-26 09:38:20,自動停止,390
2026-05-26 09:44:50,自動起動,230
2026-05-26 09:48:40,自動停止,560
2026-05-26 09:58:00,段取り,1140
2026-05-26 10:17:00,自動停止,40
2026-05-26 10:17:40,自動起動,10
2026-05-26 10:17:50,自動停止,30
2026-05-26 10:18:20,自動起動,30
2026-05-26 10:18:50,自動停止,210
2026-05-26 10:22:20,段取り,340
2026-05-26 10:28:00,自動停止,10
2026-05-26 10:28:10,自動起動,80
2026-05-26 10:29:30,自動停止,30
2026-05-26 10:30:00,自動起動,30
2026-05-26 10:30:30,自動停止,220
2026-05-26 10:34:10,自動起動,10
2026-05-26 10:34:20,自動停止,100
2026-05-26 10:36:00,自動起動,60
2026-05-26 10:37:00,自動停止,10
2026-05-26 10:37:10,自動起動,40
2026-05-26 10:37:50,自動停止,230
2026-05-26 10:41:40,自動起動,50
2026-05-26 10:42:30,自動停止,20
2026-05-26 10:42:50,自動起動,90
2026-05-26 10:44:20,自動停止,10
2026-05-26 10:44:30,段取り,880
2026-05-26 10:59:10,自動停止,10
2026-05-26 10:59:20,自動起動,10
2026-05-26 10:59:30,自動停止,10
2026-05-26 10:59:40,段取り,20
2026-05-26 11:00:00,自動停止,10
2026-05-26 11:00:10,自動起動,40
2026-05-26 11:00:50,自動停止,40
2026-05-26 11:01:30,自動起動,40
2026-05-26 11:02:10,自動停止,40
2026-05-26 11:02:50,自動起動,50
2026-05-26 11:03:40,自動停止,150
2026-05-26 11:06:10,自動起動,60
2026-05-26 11:07:10,自動停止,10
2026-05-26 11:07:20,自動起動,10
2026-05-26 11:07:30,自動停止,20
2026-05-26 11:07:50,自動起動,40
2026-05-26 11:08:30,自動停止,530
2026-05-26 11:17:20,段取り,130
2026-05-26 11:19:30,自動停止,10
2026-05-26 11:19:40,自動起動,30
2026-05-26 11:20:10,自動停止,10
2026-05-26 11:20:20,自動起動,20
2026-05-26 11:20:40,自動停止,10
2026-05-26 11:20:50,自動起動,10
2026-05-26 11:21:00,自動停止,760
2026-05-26 11:33:40,自動起動,70
2026-05-26 11:34:50,自動停止,30
2026-05-26 11:35:20,自動起動,80
2026-05-26 11:36:40,自動停止,30
2026-05-26 11:37:10,自動起動,70
2026-05-26 11:38:20,自動停止,410
2026-05-26 11:45:10,段取り,160
2026-05-26 11:47:50,自動起動,30
2026-05-26 11:48:20,自動停止,90
2026-05-26 11:49:50,自動起動,10
2026-05-26 11:50:00,自動停止,10
2026-05-26 11:50:10,自動起動,10
2026-05-26 11:50:20,自動停止,140
2026-05-26 11:52:40,段取り,60
2026-05-26 11:53:40,自動起動,60
2026-05-26 11:54:40,自動停止,3000
2026-05-26 12:44:40,段取り,100
2026-05-26 12:46:20,自動起動,20
2026-05-26 12:46:40,自動停止,30
2026-05-26 12:47:10,自動起動,10
2026-05-26 12:47:20,自動停止,20
2026-05-26 12:47:40,自動起動,10
2026-05-26 12:47:50,自動停止,10
2026-05-26 12:48:00,自動起動,20
2026-05-26 12:48:20,自動停止,20
2026-05-26 12:48:40,自動起動,30
2026-05-26 12:49:10,自動停止,130
2026-05-26 12:51:20,自動起動,70
2026-05-26 12:52:30,自動停止,440
2026-05-26 12:59:50,段取り,660
2026-05-26 13:10:50,自動停止,10
2026-05-26 13:11:00,自動起動,10
2026-05-26 13:11:10,自動停止,20
2026-05-26 13:11:30,自動起動,20
2026-05-26 13:11:50,自動停止,10
2026-05-26 13:12:00,自動起動,20
2026-05-26 13:12:20,自動停止,10
2026-05-26 13:12:30,自動起動,10
2026-05-26 13:12:40,自動停止,10
2026-05-26 13:12:50,自動起動,90
2026-05-26 13:14:20,自動停止,10
2026-05-26 13:14:30,段取り,30
2026-05-26 13:15:00,自動起動,120
2026-05-26 13:17:00,自動停止,480
2026-05-26 13:25:00,段取り,2800
2026-05-26 14:11:40,自動停止,10
2026-05-26 14:11:50,自動起動,20
2026-05-26 14:12:10,自動停止,10
2026-05-26 14:12:20,段取り,110
2026-05-26 14:14:10,自動起動,10
2026-05-26 14:14:20,自動停止,10
2026-05-26 14:14:30,自動起動,420
2026-05-26 14:21:30,自動停止,10
2026-05-26 14:21:40,自動起動,400
2026-05-26 14:28:20,段取り,60
2026-05-26 14:29:20,自動起動,270
2026-05-26 14:33:50,自動停止,10
2026-05-26 14:34:00,段取り,30
2026-05-26 14:34:30,自動停止,10
2026-05-26 14:34:40,自動起動,120
2026-05-26 14:36:40,自動停止,10
2026-05-26 14:36:50,自動起動,800
2026-05-26 14:50:10,自動停止,2570
2026-05-26 15:33:00,段取り,70
2026-05-26 15:34:10,自動起動,40
2026-05-26 15:34:50,段取り,10
2026-05-26 15:35:00,自動停止,20
2026-05-26 15:35:20,自動起動,530
2026-05-26 15:44:10,自動停止,70
2026-05-26 15:45:20,自動起動,140
2026-05-26 15:47:40,自動停止,10
2026-05-26 15:47:50,自動起動,130
2026-05-26 15:50:00,段取り,130
2026-05-26 15:52:10,自動起動,130
2026-05-26 15:54:20,自動停止,10
2026-05-26 15:54:30,自動起動,120
2026-05-26 15:56:30,自動停止,10
2026-05-26 15:56:40,自動起動,650
2026-05-26 16:07:30,自動停止,560
2026-05-26 16:16:50,段取り,9710
2026-05-26 18:58:40,電源断,36080
