日時,ステータス,経過秒数
2026-04-30 05:00:00,電源断,7710
2026-04-30 07:08:30,自動停止,210
2026-04-30 07:12:00,段取り,1250
2026-04-30 07:32:50,自動停止,10
2026-04-30 07:33:00,自動起動,10
2026-04-30 07:33:10,自動停止,10
2026-04-30 07:33:20,自動起動,10
2026-04-30 07:33:30,自動停止,10
2026-04-30 07:33:40,自動起動,10
2026-04-30 07:33:50,自動停止,10
2026-04-30 07:34:00,自動起動,10
2026-04-30 07:34:10,自動停止,20
2026-04-30 07:34:30,自動起動,120
2026-04-30 07:36:30,自動停止,20
2026-04-30 07:36:50,自動起動,90
2026-04-30 07:38:20,自動停止,140
2026-04-30 07:40:40,段取り,90
2026-04-30 07:42:10,自動起動,20
2026-04-30 07:42:30,自動停止,50
2026-04-30 07:43:20,自動起動,20
2026-04-30 07:43:40,自動停止,3440
2026-04-30 08:41:00,段取り,270
2026-04-30 08:45:30,自動起動,10
2026-04-30 08:45:40,自動停止,20
2026-04-30 08:46:00,自動起動,20
2026-04-30 08:46:20,自動停止,10
2026-04-30 08:46:30,自動起動,10
2026-04-30 08:46:40,自動停止,10
2026-04-30 08:46:50,自動起動,30
2026-04-30 08:47:20,自動停止,10
2026-04-30 08:47:30,自動起動,10
2026-04-30 08:47:40,自動停止,60
2026-04-30 08:48:40,自動起動,20
2026-04-30 08:49:00,自動停止,10
2026-04-30 08:49:10,自動起動,40
2026-04-30 08:49:50,自動停止,760
2026-04-30 09:02:30,自動起動,100
2026-04-30 09:04:10,自動停止,10
2026-04-30 09:04:20,自動起動,60
2026-04-30 09:05:20,自動停止,10
2026-04-30 09:05:30,自動起動,40
2026-04-30 09:06:10,自動停止,700
2026-04-30 09:17:50,段取り,270
2026-04-30 09:22:20,自動停止,30
2026-04-30 09:22:50,自動起動,10
2026-04-30 09:23:00,自動停止,30
2026-04-30 09:23:30,自動起動,30
2026-04-30 09:24:00,自動停止,10
2026-04-30 09:24:10,自動起動,50
2026-04-30 09:25:00,自動停止,10
2026-04-30 09:25:10,自動起動,30
2026-04-30 09:25:40,自動停止,50
2026-04-30 09:26:30,自動起動,60
2026-04-30 09:27:30,自動停止,490
2026-04-30 09:35:40,段取り,1130
2026-04-30 09:54:30,自動停止,10
2026-04-30 09:54:40,自動起動,20
2026-04-30 09:55:00,自動停止,10
2026-04-30 09:55:10,自動起動,450
2026-04-30 10:02:40,自動停止,150
2026-04-30 10:05:10,自動起動,70
2026-04-30 10:06:20,自動停止,20
2026-04-30 10:06:40,自動起動,60
2026-04-30 10:07:40,自動停止,30
2026-04-30 10:08:10,自動起動,50
2026-04-30 10:09:00,自動停止,790
2026-04-30 10:22:10,段取り,670
2026-04-30 10:33:20,自動起動,20
2026-04-30 10:33:40,自動停止,10
2026-04-30 10:33:50,自動起動,50
2026-04-30 10:34:40,自動停止,10
2026-04-30 10:34:50,自動起動,40
2026-04-30 10:35:30,自動停止,10
2026-04-30 10:35:40,自動起動,60
2026-04-30 10:36:40,自動停止,10
2026-04-30 10:36:50,自動起動,40
2026-04-30 10:37:30,自動停止,10
2026-04-30 10:37:40,自動起動,80
2026-04-30 10:39:00,自動停止,240
2026-04-30 10:43:00,段取り,1120
2026-04-30 11:01:40,自動起動,30
2026-04-30 11:02:10,自動停止,30
2026-04-30 11:02:40,自動起動,20
2026-04-30 11:03:00,自動停止,30
2026-04-30 11:03:30,段取り,10200
2026-04-30 13:53:30,自動起動,40
2026-04-30 13:54:10,自動停止,30
2026-04-30 13:54:40,自動起動,70
2026-04-30 13:55:50,自動停止,10
2026-04-30 13:56:00,自動起動,130
2026-04-30 13:58:10,自動停止,70
2026-04-30 13:59:20,自動起動,200
2026-04-30 14:02:40,自動停止,30
2026-04-30 14:03:10,自動起動,200
2026-04-30 14:06:30,自動停止,10
2026-04-30 14:06:40,自動起動,270
2026-04-30 14:11:10,自動停止,10
2026-04-30 14:11:20,段取り,1540
2026-04-30 14:37:00,自動停止,10
2026-04-30 14:37:10,自動起動,20
2026-04-30 14:37:30,自動停止,20
2026-04-30 14:37:50,自動起動,140
2026-04-30 14:40:10,自動停止,10
2026-04-30 14:40:20,自動起動,150
2026-04-30 14:42:50,自動停止,10
2026-04-30 14:43:00,自動起動,270
2026-04-30 14:47:30,自動停止,10
2026-04-30 14:47:40,段取り,30
2026-04-30 14:48:10,自動起動,660
2026-04-30 14:59:10,自動停止,40
2026-04-30 14:59:50,自動起動,10
2026-04-30 15:00:00,自動停止,40
2026-04-30 15:00:40,自動起動,10
2026-04-30 15:00:50,自動停止,10
2026-04-30 15:01:00,段取り,720
2026-04-30 15:13:00,自動停止,30
2026-04-30 15:13:30,自動起動,150
2026-04-30 15:16:00,自動停止,10
2026-04-30 15:16:10,自動起動,10
2026-04-30 15:16:20,自動停止,10
2026-04-30 15:16:30,段取り,30
2026-04-30 15:17:00,自動停止,30
2026-04-30 15:17:30,自動起動,1310
2026-04-30 15:39:20,自動停止,30
2026-04-30 15:39:50,自動起動,10
2026-04-30 15:40:00,自動停止,20
2026-04-30 15:40:20,段取り,10
2026-04-30 15:40:30,自動起動,10
2026-04-30 15:40:40,自動停止,10
2026-04-30 15:40:50,自動起動,120
2026-04-30 15:42:50,段取り,290
2026-04-30 15:47:40,自動起動,20
2026-04-30 15:48:00,自動停止,10
2026-04-30 15:48:10,自動起動,10
2026-04-30 15:48:20,自動停止,10
2026-04-30 15:48:30,自動起動,10
2026-04-30 15:48:40,自動停止,30
2026-04-30 15:49:10,自動起動,40
2026-04-30 15:49:50,自動停止,120
2026-04-30 15:51:50,段取り,60
2026-04-30 15:52:50,自動停止,30
2026-04-30 15:53:20,自動起動,50
2026-04-30 15:54:10,自動停止,10
2026-04-30 15:54:20,自動起動,40
2026-04-30 15:55:00,自動停止,10
2026-04-30 15:55:10,自動起動,10
2026-04-30 15:55:20,自動停止,20
2026-04-30 15:55:40,自動起動,30
2026-04-30 15:56:10,自動停止,30
2026-04-30 15:56:40,自動起動,30
2026-04-30 15:57:10,自動停止,30
2026-04-30 15:57:40,自動起動,60
2026-04-30 15:58:40,自動停止,20
2026-04-30 15:59:00,自動起動,90
2026-04-30 16:00:30,自動停止,10
2026-04-30 16:00:40,自動起動,210
2026-04-30 16:04:10,自動停止,10
2026-04-30 16:04:20,自動起動,10
2026-04-30 16:04:30,自動停止,10
2026-04-30 16:04:40,自動起動,40
2026-04-30 16:05:20,自動停止,1200
2026-04-30 16:25:20,段取り,10370
2026-04-30 19:18:10,自動起動,40
2026-04-30 19:18:50,自動停止,20
2026-04-30 19:19:10,自動起動,640
2026-04-30 19:29:50,自動停止,10
2026-04-30 19:30:00,自動起動,90
2026-04-30 19:31:30,自動停止,650
2026-04-30 19:42:20,段取り,200
2026-04-30 19:45:40,自動停止,10
2026-04-30 19:45:50,自動起動,30
2026-04-30 19:46:20,自動停止,10
2026-04-30 19:46:30,自動起動,670
2026-04-30 19:57:40,自動停止,10
2026-04-30 19:57:50,自動起動,180
2026-04-30 20:00:50,自動停止,4810
2026-04-30 21:21:00,段取り,7480
2026-04-30 23:25:40,電源断,20060
