日時,ステータス,経過秒数
2026-06-22 05:00:00,電源断,6740
2026-06-22 06:52:20,自動停止,40
2026-06-22 06:53:00,段取り,780
2026-06-22 07:06:00,自動停止,10
2026-06-22 07:06:10,自動起動,20
2026-06-22 07:06:30,自動停止,20
2026-06-22 07:06:50,自動起動,130
2026-06-22 07:09:00,自動停止,90
2026-06-22 07:10:30,自動起動,130
2026-06-22 07:12:40,自動停止,390
2026-06-22 07:19:10,段取り,170
2026-06-22 07:22:00,自動停止,20
2026-06-22 07:22:20,自動起動,20
2026-06-22 07:22:40,自動停止,10
2026-06-22 07:22:50,段取り,20
2026-06-22 07:23:10,自動停止,10
2026-06-22 07:23:20,段取り,10
2026-06-22 07:23:30,自動起動,1350
2026-06-22 07:46:00,自動停止,10
2026-06-22 07:46:10,自動起動,100
2026-06-22 07:47:50,自動停止,50
2026-06-22 07:48:40,自動起動,470
2026-06-22 07:56:30,自動停止,280
2026-06-22 08:01:10,段取り,70
2026-06-22 08:02:20,自動起動,1440
2026-06-22 08:26:20,自動停止,380
2026-06-22 08:32:40,自動起動,480
2026-06-22 08:40:40,自動停止,2170
2026-06-22 09:16:50,段取り,410
2026-06-22 09:23:40,自動停止,30
2026-06-22 09:24:10,自動起動,30
2026-06-22 09:24:40,自動停止,10
2026-06-22 09:24:50,自動起動,40
2026-06-22 09:25:30,自動停止,10
2026-06-22 09:25:40,自動起動,70
2026-06-22 09:26:50,自動停止,20
2026-06-22 09:27:10,自動起動,10
2026-06-22 09:27:20,自動停止,10
2026-06-22 09:27:30,自動起動,130
2026-06-22 09:29:40,自動停止,10
2026-06-22 09:29:50,自動起動,30
2026-06-22 09:30:20,自動停止,20
2026-06-22 09:30:40,自動起動,130
2026-06-22 09:32:50,自動停止,110
2026-06-22 09:34:40,段取り,180
2026-06-22 09:37:40,自動起動,10
2026-06-22 09:37:50,自動停止,10
2026-06-22 09:38:00,自動起動,90
2026-06-22 09:39:30,段取り,2620
2026-06-22 10:23:10,自動起動,90
2026-06-22 10:24:40,自動停止,10
2026-06-22 10:24:50,自動起動,290
2026-06-22 10:29:40,自動停止,70
2026-06-22 10:30:50,段取り,240
2026-06-22 10:34:50,自動停止,10
2026-06-22 10:35:00,自動起動,10
2026-06-22 10:35:10,自動停止,10
2026-06-22 10:35:20,自動起動,90
2026-06-22 10:36:50,自動停止,10
2026-06-22 10:37:00,段取り,710
2026-06-22 10:48:50,自動起動,70
2026-06-22 10:50:00,自動停止,60
2026-06-22 10:51:00,段取り,240
2026-06-22 10:55:00,自動停止,10
2026-06-22 10:55:10,自動起動,220
2026-06-22 10:58:50,自動停止,10
2026-06-22 10:59:00,自動起動,30
2026-06-22 10:59:30,自動停止,10
2026-06-22 10:59:40,自動起動,350
2026-06-22 11:05:30,自動停止,60
2026-06-22 11:06:30,段取り,280
2026-06-22 11:11:10,自動起動,220
2026-06-22 11:14:50,自動停止,10
2026-06-22 11:15:00,段取り,820
2026-06-22 11:28:40,自動停止,10
2026-06-22 11:28:50,自動起動,80
2026-06-22 11:30:10,自動停止,10
2026-06-22 11:30:20,自動起動,520
2026-06-22 11:39:00,自動停止,50
2026-06-22 11:39:50,段取り,160
2026-06-22 11:42:30,自動停止,10
2026-06-22 11:42:40,自動起動,10
2026-06-22 11:42:50,自動停止,50
2026-06-22 11:43:40,自動起動,210
2026-06-22 11:47:10,段取り,3440
2026-06-22 12:44:30,自動停止,10
2026-06-22 12:44:40,自動起動,70
2026-06-22 12:45:50,自動停止,20
2026-06-22 12:46:10,自動起動,10
2026-06-22 12:46:20,自動停止,30
2026-06-22 12:46:50,自動起動,140
2026-06-22 12:49:10,自動停止,10
2026-06-22 12:49:20,自動起動,30
2026-06-22 12:49:50,自動停止,560
2026-06-22 12:59:10,段取り,1860
2026-06-22 13:30:10,自動停止,10
2026-06-22 13:30:20,自動起動,10
2026-06-22 13:30:30,自動停止,20
2026-06-22 13:30:50,自動起動,60
2026-06-22 13:31:50,自動停止,10
2026-06-22 13:32:00,自動起動,20
2026-06-22 13:32:20,自動停止,10
2026-06-22 13:32:30,自動起動,150
2026-06-22 13:35:00,自動停止,200
2026-06-22 13:38:20,自動起動,130
2026-06-22 13:40:30,自動停止,10
2026-06-22 13:40:40,自動起動,10
2026-06-22 13:40:50,自動停止,10
2026-06-22 13:41:00,自動起動,30
2026-06-22 13:41:30,自動停止,30
2026-06-22 13:42:00,自動起動,40
2026-06-22 13:42:40,自動停止,10
2026-06-22 13:42:50,自動起動,30
2026-06-22 13:43:20,自動停止,20
2026-06-22 13:43:40,自動起動,120
2026-06-22 13:45:40,自動停止,50
2026-06-22 13:46:30,自動起動,20
2026-06-22 13:46:50,自動停止,10
2026-06-22 13:47:00,自動起動,10
2026-06-22 13:47:10,自動停止,90
2026-06-22 13:48:40,段取り,210
2026-06-22 13:52:10,自動起動,10
2026-06-22 13:52:20,自動停止,10
2026-06-22 13:52:30,自動起動,210
2026-06-22 13:56:00,段取り,680
2026-06-22 14:07:20,自動起動,30
2026-06-22 14:07:50,自動停止,10
2026-06-22 14:08:00,自動起動,60
2026-06-22 14:09:00,自動停止,60
2026-06-22 14:10:00,自動起動,160
2026-06-22 14:12:40,自動停止,10
2026-06-22 14:12:50,自動起動,370
2026-06-22 14:19:00,自動停止,60
2026-06-22 14:20:00,段取り,180
2026-06-22 14:23:00,自動起動,10
2026-06-22 14:23:10,自動停止,10
2026-06-22 14:23:20,自動起動,200
2026-06-22 14:26:40,自動停止,10
2026-06-22 14:26:50,段取り,1990
2026-06-22 15:00:00,自動停止,30
2026-06-22 15:00:30,自動起動,10
2026-06-22 15:00:40,自動停止,30
2026-06-22 15:01:10,段取り,40
2026-06-22 15:01:50,自動停止,20
2026-06-22 15:02:10,自動起動,10
2026-06-22 15:02:20,段取り,10
2026-06-22 15:02:30,自動停止,50
2026-06-22 15:03:20,自動起動,10
2026-06-22 15:03:30,自動停止,10
2026-06-22 15:03:40,自動起動,10
2026-06-22 15:03:50,自動停止,90
2026-06-22 15:05:20,自動起動,10
2026-06-22 15:05:30,自動停止,30
2026-06-22 15:06:00,自動起動,340
2026-06-22 15:11:40,自動停止,20
2026-06-22 15:12:00,自動起動,10
2026-06-22 15:12:10,自動停止,40
2026-06-22 15:12:50,自動起動,10
2026-06-22 15:13:00,自動停止,210
2026-06-22 15:16:30,段取り,90
2026-06-22 15:18:00,自動起動,70
2026-06-22 15:19:10,自動停止,10
2026-06-22 15:19:20,自動起動,340
2026-06-22 15:25:00,自動停止,380
2026-06-22 15:31:20,段取り,90
2026-06-22 15:32:50,自動停止,10
2026-06-22 15:33:00,自動起動,10
2026-06-22 15:33:10,自動停止,10
2026-06-22 15:33:20,段取り,10
2026-06-22 15:33:30,自動起動,50
2026-06-22 15:34:20,自動停止,40
2026-06-22 15:35:00,自動起動,10
2026-06-22 15:35:10,自動停止,60
2026-06-22 15:36:10,自動起動,10
2026-06-22 15:36:20,自動停止,160
2026-06-22 15:39:00,自動起動,80
2026-06-22 15:40:20,自動停止,10
2026-06-22 15:40:30,自動起動,10
2026-06-22 15:40:40,自動停止,3390
2026-06-22 16:37:10,段取り,2960
2026-06-22 17:26:30,自動停止,10
2026-06-22 17:26:40,自動起動,40
2026-06-22 17:27:20,自動停止,10
2026-06-22 17:27:30,自動起動,1290
2026-06-22 17:49:00,自動停止,30
2026-06-22 17:49:30,自動起動,120
2026-06-22 17:51:30,自動停止,570
2026-06-22 18:01:00,段取り,80
2026-06-22 18:02:20,自動停止,10
2026-06-22 18:02:30,自動起動,700
2026-06-22 18:14:10,自動停止,1160
2026-06-22 18:33:30,自動起動,770
2026-06-22 18:46:20,自動停止,170
2026-06-22 18:49:10,自動起動,50
2026-06-22 18:50:00,自動停止,2190
