日時,ステータス,経過秒数
2026-06-24 05:00:00,電源断,8200
2026-06-24 07:16:40,自動停止,150
2026-06-24 07:19:10,段取り,890
2026-06-24 07:34:00,自動停止,10
2026-06-24 07:34:10,自動起動,50
2026-06-24 07:35:00,自動停止,30
2026-06-24 07:35:30,段取り,10
2026-06-24 07:35:40,自動停止,40
2026-06-24 07:36:20,自動起動,20
2026-06-24 07:36:40,自動停止,30
2026-06-24 07:37:10,自動起動,60
2026-06-24 07:38:10,自動停止,10
2026-06-24 07:38:20,自動起動,70
2026-06-24 07:39:30,段取り,30
2026-06-24 07:40:00,自動起動,170
2026-06-24 07:42:50,自動停止,20
2026-06-24 07:43:10,自動起動,30
2026-06-24 07:43:40,自動停止,10
2026-06-24 07:43:50,段取り,40
2026-06-24 07:44:30,自動停止,10
2026-06-24 07:44:40,自動起動,90
2026-06-24 07:46:10,自動停止,540
2026-06-24 07:55:10,自動起動,60
2026-06-24 07:56:10,自動停止,20
2026-06-24 07:56:30,自動起動,70
2026-06-24 07:57:40,自動停止,20
2026-06-24 07:58:00,自動起動,250
2026-06-24 08:02:10,自動停止,10
2026-06-24 08:02:20,自動起動,10
2026-06-24 08:02:30,自動停止,10
2026-06-24 08:02:40,段取り,40
2026-06-24 08:03:20,自動停止,10
2026-06-24 08:03:30,自動起動,70
2026-06-24 08:04:40,自動停止,560
2026-06-24 08:14:00,段取り,100
2026-06-24 08:15:40,自動起動,40
2026-06-24 08:16:20,自動停止,20
2026-06-24 08:16:40,自動起動,80
2026-06-24 08:18:00,段取り,20
2026-06-24 08:18:20,自動起動,190
2026-06-24 08:21:30,自動停止,30
2026-06-24 08:22:00,自動起動,20
2026-06-24 08:22:20,自動停止,10
2026-06-24 08:22:30,段取り,10
2026-06-24 08:22:40,自動停止,20
2026-06-24 08:23:00,自動起動,20
2026-06-24 08:23:20,自動停止,1010
2026-06-24 08:40:10,自動起動,20
2026-06-24 08:40:30,自動停止,10
2026-06-24 08:40:40,自動起動,30
2026-06-24 08:41:10,自動停止,10
2026-06-24 08:41:20,自動起動,260
2026-06-24 08:45:40,自動停止,20
2026-06-24 08:46:00,自動起動,30
2026-06-24 08:46:30,自動停止,10
2026-06-24 08:46:40,自動起動,30
2026-06-24 08:47:10,自動停止,880
2026-06-24 09:01:50,段取り,250
2026-06-24 09:06:00,自動起動,40
2026-06-24 09:06:40,自動停止,40
2026-06-24 09:07:20,自動起動,40
2026-06-24 09:08:00,段取り,20
2026-06-24 09:08:20,自動起動,110
2026-06-24 09:10:10,自動停止,10
2026-06-24 09:10:20,自動起動,30
2026-06-24 09:10:50,自動停止,20
2026-06-24 09:11:10,自動起動,10
2026-06-24 09:11:20,自動停止,10
