日時,ステータス,経過秒数
2026-05-12 05:00:00,電源断,6840
2026-05-12 06:54:00,自動停止,60
2026-05-12 06:55:00,段取り,1270
2026-05-12 07:16:10,自動停止,50
2026-05-12 07:17:00,自動起動,10
2026-05-12 07:17:10,自動停止,20
2026-05-12 07:17:30,段取り,20
2026-05-12 07:17:50,自動停止,10
2026-05-12 07:18:00,自動起動,100
2026-05-12 07:19:40,自動停止,10
2026-05-12 07:19:50,自動起動,100
2026-05-12 07:21:30,自動停止,20
2026-05-12 07:21:50,自動起動,10
2026-05-12 07:22:00,自動停止,10
2026-05-12 07:22:10,自動起動,60
2026-05-12 07:23:10,自動停止,10
2026-05-12 07:23:20,自動起動,290
2026-05-12 07:28:10,自動停止,50
2026-05-12 07:29:00,自動起動,160
2026-05-12 07:31:40,自動停止,10
2026-05-12 07:31:50,自動起動,140
2026-05-12 07:34:10,自動停止,40
2026-05-12 07:34:50,自動起動,90
2026-05-12 07:36:20,自動停止,30
2026-05-12 07:36:50,自動起動,30
2026-05-12 07:37:20,自動停止,10
2026-05-12 07:37:30,自動起動,80
2026-05-12 07:38:50,自動停止,10
2026-05-12 07:39:00,自動起動,50
2026-05-12 07:39:50,自動停止,10
2026-05-12 07:40:00,自動起動,290
2026-05-12 07:44:50,自動停止,4090
2026-05-12 08:53:00,自動起動,540
2026-05-12 09:02:00,自動停止,60
2026-05-12 09:03:00,自動起動,790
2026-05-12 09:16:10,自動停止,20
2026-05-12 09:16:30,段取り,200
2026-05-12 09:19:50,自動停止,20
2026-05-12 09:20:10,自動起動,270
2026-05-12 09:24:40,自動停止,90
2026-05-12 09:26:10,自動起動,340
2026-05-12 09:31:50,自動停止,70
2026-05-12 09:33:00,自動起動,810
2026-05-12 09:46:30,自動停止,180
2026-05-12 09:49:30,自動起動,530
2026-05-12 09:58:20,自動停止,60
2026-05-12 09:59:20,自動起動,770
2026-05-12 10:12:10,自動停止,500
2026-05-12 10:20:30,段取り,180
2026-05-12 10:23:30,自動起動,20
2026-05-12 10:23:50,自動停止,20
2026-05-12 10:24:10,自動起動,130
2026-05-12 10:26:20,自動停止,10
2026-05-12 10:26:30,自動起動,440
2026-05-12 10:33:50,自動停止,80
2026-05-12 10:35:10,自動起動,800
2026-05-12 10:48:30,自動停止,20
2026-05-12 10:48:50,段取り,240
2026-05-12 10:52:50,自動停止,10
2026-05-12 10:53:00,自動起動,530
2026-05-12 11:01:50,自動停止,70
2026-05-12 11:03:00,自動起動,780
