日時,ステータス,経過秒数
2026-01-27 05:00:00,電源断,9490
2026-01-27 07:38:10,自動停止,400
2026-01-27 07:44:50,自動起動,10
2026-01-27 07:45:00,自動停止,10
2026-01-27 07:45:10,自動起動,10
2026-01-27 07:45:20,自動停止,10
2026-01-27 07:45:30,自動起動,20
2026-01-27 07:45:50,自動停止,10
2026-01-27 07:46:00,段取り,50
2026-01-27 07:46:50,自動停止,40
2026-01-27 07:47:30,自動起動,70
2026-01-27 07:48:40,自動停止,20
2026-01-27 07:49:00,自動起動,40
2026-01-27 07:49:40,自動停止,760
2026-01-27 08:02:20,自動起動,20
2026-01-27 08:02:40,自動停止,30
2026-01-27 08:03:10,自動起動,40
2026-01-27 08:03:50,自動停止,30
2026-01-27 08:04:20,自動起動,830
2026-01-27 08:18:10,自動停止,10
2026-01-27 08:18:20,自動起動,20
2026-01-27 08:18:40,自動停止,10
2026-01-27 08:18:50,段取り,40
2026-01-27 08:19:30,自動停止,10
2026-01-27 08:19:40,自動起動,120
2026-01-27 08:21:40,自動停止,1270
2026-01-27 08:42:50,段取り,3300
2026-01-27 09:37:50,自動起動,10
2026-01-27 09:38:00,自動停止,30
2026-01-27 09:38:30,自動起動,50
2026-01-27 09:39:20,自動停止,10
2026-01-27 09:39:30,自動起動,20
2026-01-27 09:39:50,自動停止,10
2026-01-27 09:40:00,自動起動,80
2026-01-27 09:41:20,自動停止,20
2026-01-27 09:41:40,自動起動,10
2026-01-27 09:41:50,自動停止,70
2026-01-27 09:43:00,段取り,20
2026-01-27 09:43:20,自動起動,20
2026-01-27 09:43:40,自動停止,30
2026-01-27 09:44:10,自動起動,40
2026-01-27 09:44:50,段取り,180
2026-01-27 09:47:50,自動停止,10
2026-01-27 09:48:00,自動起動,250
2026-01-27 09:52:10,自動停止,20
2026-01-27 09:52:30,自動起動,20
2026-01-27 09:52:50,自動停止,20
2026-01-27 09:53:10,自動起動,10
2026-01-27 09:53:20,自動停止,60
2026-01-27 09:54:20,自動起動,140
2026-01-27 09:56:40,自動停止,90
2026-01-27 09:58:10,段取り,530
2026-01-27 10:07:00,自動起動,10
2026-01-27 10:07:10,自動停止,10
2026-01-27 10:07:20,自動起動,410
2026-01-27 10:14:10,自動停止,100
2026-01-27 10:15:50,段取り,2060
2026-01-27 10:50:10,自動停止,10
2026-01-27 10:50:20,自動起動,90
2026-01-27 10:51:50,自動停止,10
2026-01-27 10:52:00,自動起動,20
2026-01-27 10:52:20,自動停止,10
2026-01-27 10:52:30,自動起動,390
2026-01-27 10:59:00,自動停止,180
2026-01-27 11:02:00,段取り,1440
2026-01-27 11:26:00,自動停止,10
2026-01-27 11:26:10,自動起動,490
2026-01-27 11:34:20,自動停止,100
2026-01-27 11:36:00,段取り,1030
2026-01-27 11:53:10,自動起動,490
2026-01-27 12:01:20,自動停止,2520
2026-01-27 12:43:20,段取り,3100
2026-01-27 13:35:00,自動起動,50
2026-01-27 13:35:50,自動停止,20
2026-01-27 13:36:10,自動起動,90
2026-01-27 13:37:40,自動停止,10
2026-01-27 13:37:50,自動起動,90
2026-01-27 13:39:20,自動停止,40
2026-01-27 13:40:00,自動起動,220
2026-01-27 13:43:40,自動停止,20
2026-01-27 13:44:00,自動起動,20
2026-01-27 13:44:20,自動停止,10
2026-01-27 13:44:30,自動起動,10
2026-01-27 13:44:40,自動停止,10
2026-01-27 13:44:50,段取り,50
2026-01-27 13:45:40,自動起動,10
2026-01-27 13:45:50,自動停止,10
2026-01-27 13:46:00,自動起動,30
2026-01-27 13:46:30,自動停止,10
2026-01-27 13:46:40,自動起動,50
2026-01-27 13:47:30,自動停止,890
2026-01-27 14:02:20,自動起動,40
2026-01-27 14:03:00,自動停止,10
2026-01-27 14:03:10,自動起動,30
2026-01-27 14:03:40,自動停止,20
2026-01-27 14:04:00,自動起動,190
