日時,ステータス,経過秒数
2026-02-17 05:00:00,電源断,12680
2026-02-17 08:31:20,段取り,10
2026-02-17 08:31:30,アラーム,330
2026-02-17 08:37:00,段取り,190
2026-02-17 08:40:10,自動停止,80
2026-02-17 08:41:30,段取り,80
2026-02-17 08:42:50,アラーム,20
2026-02-17 08:43:10,段取り,2130
2026-02-17 09:18:40,アラーム,10
2026-02-17 09:18:50,段取り,360
2026-02-17 09:24:50,自動停止,10
2026-02-17 09:25:00,自動起動,60
2026-02-17 09:26:00,自動停止,20
2026-02-17 09:26:20,自動起動,50
2026-02-17 09:27:10,自動停止,150
2026-02-17 09:29:40,段取り,130
2026-02-17 09:31:50,自動停止,30
2026-02-17 09:32:20,自動起動,50
2026-02-17 09:33:10,自動停止,140
2026-02-17 09:35:30,段取り,30
2026-02-17 09:36:00,自動停止,10
2026-02-17 09:36:10,自動起動,70
2026-02-17 09:37:20,自動停止,10
2026-02-17 09:37:30,段取り,20
2026-02-17 09:37:50,自動停止,10
2026-02-17 09:38:00,自動起動,10
2026-02-17 09:38:10,段取り,50
2026-02-17 09:39:00,自動起動,180
2026-02-17 09:42:00,自動停止,90
2026-02-17 09:43:30,段取り,30
2026-02-17 09:44:00,アラーム,10
2026-02-17 09:44:10,段取り,260
2026-02-17 09:48:30,アラーム,10
2026-02-17 09:48:40,段取り,70
2026-02-17 09:49:50,アラーム,20
2026-02-17 09:50:10,段取り,20
2026-02-17 09:50:30,アラーム,20
2026-02-17 09:50:50,段取り,2400
2026-02-17 10:30:50,自動起動,40
2026-02-17 10:31:30,自動停止,60
2026-02-17 10:32:30,自動起動,320
2026-02-17 10:37:50,自動停止,120
2026-02-17 10:39:50,自動起動,350
2026-02-17 10:45:40,自動停止,70
2026-02-17 10:46:50,自動起動,360
2026-02-17 10:52:50,自動停止,90
2026-02-17 10:54:20,自動起動,360
2026-02-17 11:00:20,自動停止,80
2026-02-17 11:01:40,自動起動,350
2026-02-17 11:07:30,自動停止,80
2026-02-17 11:08:50,自動起動,360
2026-02-17 11:14:50,自動停止,90
2026-02-17 11:16:20,自動起動,360
2026-02-17 11:22:20,自動停止,80
2026-02-17 11:23:40,自動起動,360
2026-02-17 11:29:40,自動停止,80
2026-02-17 11:31:00,自動起動,350
2026-02-17 11:36:50,自動停止,80
2026-02-17 11:38:10,自動起動,360
2026-02-17 11:44:10,自動停止,70
2026-02-17 11:45:20,自動起動,370
2026-02-17 11:51:30,自動停止,80
2026-02-17 11:52:50,自動起動,360
2026-02-17 11:58:50,自動停止,60
2026-02-17 11:59:50,自動起動,360
2026-02-17 12:05:50,自動停止,2470
2026-02-17 12:47:00,自動起動,350
2026-02-17 12:52:50,自動停止,80
2026-02-17 12:54:10,自動起動,370
2026-02-17 13:00:20,自動停止,80
2026-02-17 13:01:40,自動起動,350
2026-02-17 13:07:30,自動停止,80
2026-02-17 13:08:50,自動起動,350
2026-02-17 13:14:40,自動停止,90
2026-02-17 13:16:10,自動起動,350
2026-02-17 13:22:00,自動停止,80
2026-02-17 13:23:20,自動起動,360
2026-02-17 13:29:20,自動停止,90
2026-02-17 13:30:50,自動起動,360
2026-02-17 13:36:50,自動停止,70
2026-02-17 13:38:00,自動起動,350
2026-02-17 13:43:50,自動停止,80
2026-02-17 13:45:10,自動起動,370
2026-02-17 13:51:20,自動停止,50
2026-02-17 13:52:10,自動起動,350
2026-02-17 13:58:00,自動停止,70
2026-02-17 13:59:10,段取り,10
2026-02-17 13:59:20,自動停止,10
2026-02-17 13:59:30,自動起動,30
2026-02-17 14:00:00,自動停止,30
2026-02-17 14:00:30,自動起動,70
2026-02-17 14:01:40,自動停止,20
2026-02-17 14:02:00,自動起動,110
2026-02-17 14:03:50,自動停止,70
2026-02-17 14:05:00,自動起動,220
2026-02-17 14:08:40,自動停止,60
2026-02-17 14:09:40,段取り,1600
2026-02-17 14:36:20,アラーム,10
2026-02-17 14:36:30,段取り,70
2026-02-17 14:37:40,アラーム,10
2026-02-17 14:37:50,段取り,650
2026-02-17 14:48:40,アラーム,10
2026-02-17 14:48:50,段取り,100
2026-02-17 14:50:30,自動停止,10
2026-02-17 14:50:40,自動起動,60
2026-02-17 14:51:40,自動停止,20
2026-02-17 14:52:00,自動起動,20
2026-02-17 14:52:20,自動停止,50
2026-02-17 14:53:10,段取り,230
2026-02-17 14:57:00,自動停止,10
2026-02-17 14:57:10,自動起動,10
2026-02-17 14:57:20,自動停止,10
2026-02-17 14:57:30,段取り,40
2026-02-17 14:58:10,自動起動,50
2026-02-17 14:59:00,自動停止,40
2026-02-17 14:59:40,自動起動,20
2026-02-17 15:00:00,自動停止,10
2026-02-17 15:00:10,段取り,60
2026-02-17 15:01:10,自動停止,40
2026-02-17 15:01:50,自動起動,20
2026-02-17 15:02:10,自動停止,620
2026-02-17 15:12:30,段取り,20
2026-02-17 15:12:50,自動停止,10
2026-02-17 15:13:00,自動起動,110
2026-02-17 15:14:50,自動停止,30
2026-02-17 15:15:20,自動起動,50
2026-02-17 15:16:10,自動停止,310
2026-02-17 15:21:20,自動起動,230
2026-02-17 15:25:10,自動停止,100
2026-02-17 15:26:50,自動起動,240
2026-02-17 15:30:50,自動停止,120
2026-02-17 15:32:50,自動起動,230
2026-02-17 15:36:40,自動停止,80
2026-02-17 15:38:00,自動起動,230
2026-02-17 15:41:50,自動停止,100
2026-02-17 15:43:30,自動起動,230
2026-02-17 15:47:20,自動停止,110
2026-02-17 15:49:10,自動起動,220
2026-02-17 15:52:50,自動停止,120
2026-02-17 15:54:50,自動起動,230
2026-02-17 15:58:40,自動停止,500
2026-02-17 16:07:00,自動起動,230
2026-02-17 16:10:50,自動停止,150
2026-02-17 16:13:20,自動起動,240
2026-02-17 16:17:20,自動停止,160
2026-02-17 16:20:00,自動起動,130
2026-02-17 16:22:10,自動停止,200
2026-02-17 16:25:30,自動起動,130
2026-02-17 16:27:40,自動停止,100
2026-02-17 16:29:20,自動起動,130
2026-02-17 16:31:30,自動停止,10
2026-02-17 16:31:40,電源断,44900
