日時,ステータス,経過秒数
2026-01-29 05:00:00,電源断,12850
2026-01-29 08:34:10,段取り,10
2026-01-29 08:34:20,アラーム,90
2026-01-29 08:35:50,段取り,4700
2026-01-29 09:54:10,アラーム,20
2026-01-29 09:54:30,段取り,1180
2026-01-29 10:14:10,自動停止,140
2026-01-29 10:16:30,自動起動,30
2026-01-29 10:17:00,自動停止,280
2026-01-29 10:21:40,段取り,200
2026-01-29 10:25:00,自動停止,10
2026-01-29 10:25:10,アラーム,10
2026-01-29 10:25:20,自動起動,60
2026-01-29 10:26:20,自動停止,100
2026-01-29 10:28:00,自動起動,60
2026-01-29 10:29:00,自動停止,10
2026-01-29 10:29:10,段取り,60
2026-01-29 10:30:10,自動起動,130
2026-01-29 10:32:20,自動停止,170
2026-01-29 10:35:10,段取り,100
2026-01-29 10:36:50,自動停止,10
2026-01-29 10:37:00,自動起動,50
2026-01-29 10:37:50,自動停止,20
2026-01-29 10:38:10,段取り,20
2026-01-29 10:38:30,自動停止,20
2026-01-29 10:38:50,自動起動,30
2026-01-29 10:39:20,自動停止,10
2026-01-29 10:39:30,自動起動,10
2026-01-29 10:39:40,自動停止,10
2026-01-29 10:39:50,自動起動,110
2026-01-29 10:41:40,自動停止,220
2026-01-29 10:45:20,自動起動,90
2026-01-29 10:46:50,段取り,90
2026-01-29 10:48:20,自動停止,20
2026-01-29 10:48:40,段取り,380
2026-01-29 10:55:00,自動停止,110
2026-01-29 10:56:50,自動起動,40
2026-01-29 10:57:30,自動停止,1770
2026-01-29 11:27:00,自動起動,190
2026-01-29 11:30:10,自動停止,60
2026-01-29 11:31:10,自動起動,190
2026-01-29 11:34:20,自動停止,230
2026-01-29 11:38:10,自動起動,360
2026-01-29 11:44:10,自動停止,150
2026-01-29 11:46:40,自動起動,360
2026-01-29 11:52:40,自動停止,100
2026-01-29 11:54:20,自動起動,350
2026-01-29 12:00:10,自動停止,2920
2026-01-29 12:48:50,自動起動,360
2026-01-29 12:54:50,自動停止,230
2026-01-29 12:58:40,自動起動,360
2026-01-29 13:04:40,自動停止,30
2026-01-29 13:05:10,段取り,90
2026-01-29 13:06:40,自動起動,20
2026-01-29 13:07:00,自動停止,110
2026-01-29 13:08:50,自動起動,360
2026-01-29 13:14:50,自動停止,120
2026-01-29 13:16:50,自動起動,350
2026-01-29 13:22:40,自動停止,90
2026-01-29 13:24:10,自動起動,360
2026-01-29 13:30:10,自動停止,90
2026-01-29 13:31:40,自動起動,360
2026-01-29 13:37:40,自動停止,70
2026-01-29 13:38:50,自動起動,350
2026-01-29 13:44:40,自動停止,100
2026-01-29 13:46:20,自動起動,360
2026-01-29 13:52:20,自動停止,60
2026-01-29 13:53:20,自動起動,370
2026-01-29 13:59:30,自動停止,190
2026-01-29 14:02:40,自動起動,360
2026-01-29 14:08:40,自動停止,80
2026-01-29 14:10:00,自動起動,350
2026-01-29 14:15:50,自動停止,160
2026-01-29 14:18:30,自動起動,360
2026-01-29 14:24:30,自動停止,70
2026-01-29 14:25:40,自動起動,360
2026-01-29 14:31:40,自動停止,60
2026-01-29 14:32:40,自動起動,360
2026-01-29 14:38:40,自動停止,60
2026-01-29 14:39:40,自動起動,350
2026-01-29 14:45:30,自動停止,110
2026-01-29 14:47:20,自動起動,350
2026-01-29 14:53:10,自動停止,90
2026-01-29 14:54:40,自動起動,350
2026-01-29 15:00:30,自動停止,60
2026-01-29 15:01:30,自動起動,350
2026-01-29 15:07:20,自動停止,480
2026-01-29 15:15:20,自動起動,350
2026-01-29 15:21:10,自動停止,140
2026-01-29 15:23:30,自動起動,270
2026-01-29 15:28:00,自動停止,130
2026-01-29 15:30:10,自動起動,260
2026-01-29 15:34:30,自動停止,10
2026-01-29 15:34:40,段取り,1960
2026-01-29 16:07:20,アラーム,10
2026-01-29 16:07:30,段取り,550
2026-01-29 16:16:40,アラーム,10
2026-01-29 16:16:50,段取り,260
2026-01-29 16:21:10,アラーム,20
2026-01-29 16:21:30,段取り,790
2026-01-29 16:34:40,電源断,44720
