日時,ステータス,経過秒数
2026-05-18 05:00:00,電源断,12600
2026-05-18 08:30:00,段取り,650
2026-05-18 08:40:50,アラーム,20
2026-05-18 08:41:10,段取り,1690
2026-05-18 09:09:20,アラーム,20
2026-05-18 09:09:40,段取り,510
2026-05-18 09:18:10,アラーム,10
2026-05-18 09:18:20,段取り,190
2026-05-18 09:21:30,自動停止,50
2026-05-18 09:22:20,自動起動,120
2026-05-18 09:24:20,自動停止,90
2026-05-18 09:25:50,段取り,160
2026-05-18 09:28:30,自動停止,30
2026-05-18 09:29:00,自動起動,120
2026-05-18 09:31:00,自動停止,120
2026-05-18 09:33:00,段取り,20
2026-05-18 09:33:20,自動停止,20
2026-05-18 09:33:40,自動起動,110
2026-05-18 09:35:30,自動停止,20
2026-05-18 09:35:50,自動起動,140
2026-05-18 09:38:10,自動停止,310
2026-05-18 09:43:20,自動起動,420
2026-05-18 09:50:20,自動停止,120
2026-05-18 09:52:20,自動起動,400
2026-05-18 09:59:00,自動停止,90
2026-05-18 10:00:30,自動起動,400
2026-05-18 10:07:10,自動停止,860
2026-05-18 10:21:30,自動起動,400
2026-05-18 10:28:10,自動停止,90
2026-05-18 10:29:40,自動起動,410
2026-05-18 10:36:30,自動停止,370
2026-05-18 10:42:40,アラーム,10
2026-05-18 10:42:50,自動停止,50
2026-05-18 10:43:40,段取り,540
2026-05-18 10:52:40,自動停止,10
2026-05-18 10:52:50,自動起動,10
2026-05-18 10:53:00,自動停止,20
2026-05-18 10:53:20,自動起動,70
2026-05-18 10:54:30,自動停止,70
2026-05-18 10:55:40,段取り,50
2026-05-18 10:56:30,自動停止,20
2026-05-18 10:56:50,自動起動,190
2026-05-18 11:00:00,自動停止,50
2026-05-18 11:00:50,自動起動,120
2026-05-18 11:02:50,自動停止,170
2026-05-18 11:05:40,段取り,30
2026-05-18 11:06:10,アラーム,10
2026-05-18 11:06:20,段取り,60
2026-05-18 11:07:20,自動停止,60
2026-05-18 11:08:20,自動起動,300
2026-05-18 11:13:20,自動停止,100
2026-05-18 11:15:00,自動起動,290
2026-05-18 11:19:50,自動停止,100
2026-05-18 11:21:30,自動起動,300
2026-05-18 11:26:30,自動停止,120
2026-05-18 11:28:30,自動起動,300
2026-05-18 11:33:30,自動停止,70
2026-05-18 11:34:40,自動起動,300
2026-05-18 11:39:40,自動停止,130
2026-05-18 11:41:50,自動起動,220
2026-05-18 11:45:30,自動停止,10
2026-05-18 11:45:40,段取り,260
2026-05-18 11:50:00,アラーム,10
2026-05-18 11:50:10,段取り,470
2026-05-18 11:58:00,自動起動,10
2026-05-18 11:58:10,自動停止,3610
2026-05-18 12:58:20,自動起動,90
2026-05-18 12:59:50,自動停止,30
2026-05-18 13:00:20,段取り,60
2026-05-18 13:01:20,自動停止,10
2026-05-18 13:01:30,自動起動,160
2026-05-18 13:04:10,自動停止,480
2026-05-18 13:12:10,段取り,220
2026-05-18 13:15:50,アラーム,20
2026-05-18 13:16:10,段取り,20
2026-05-18 13:16:30,アラーム,20
2026-05-18 13:16:50,段取り,220
2026-05-18 13:20:30,アラーム,20
2026-05-18 13:20:50,段取り,90
2026-05-18 13:22:20,アラーム,10
2026-05-18 13:22:30,段取り,30
2026-05-18 13:23:00,アラーム,80
2026-05-18 13:24:20,段取り,70
2026-05-18 13:25:30,自動停止,10
2026-05-18 13:25:40,段取り,330
2026-05-18 13:31:10,自動起動,10
2026-05-18 13:31:20,自動停止,20
2026-05-18 13:31:40,段取り,80
2026-05-18 13:33:00,自動起動,110
2026-05-18 13:34:50,自動停止,660
2026-05-18 13:45:50,自動起動,80
2026-05-18 13:47:10,自動停止,30
2026-05-18 13:47:40,自動起動,30
2026-05-18 13:48:10,自動停止,10
2026-05-18 13:48:20,段取り,80
2026-05-18 13:49:40,自動停止,20
2026-05-18 13:50:00,自動起動,10
2026-05-18 13:50:10,自動停止,10
2026-05-18 13:50:20,自動起動,20
2026-05-18 13:50:40,段取り,40
2026-05-18 13:51:20,自動起動,180
2026-05-18 13:54:20,自動停止,390
2026-05-18 14:00:50,自動起動,240
2026-05-18 14:04:50,自動停止,110
2026-05-18 14:06:40,自動起動,240
2026-05-18 14:10:40,自動停止,130
2026-05-18 14:12:50,自動起動,250
2026-05-18 14:17:00,自動停止,140
2026-05-18 14:19:20,自動起動,70
2026-05-18 14:20:30,自動停止,10
2026-05-18 14:20:40,アラーム,20
2026-05-18 14:21:00,自動停止,10
2026-05-18 14:21:10,自動起動,30
2026-05-18 14:21:40,自動停止,10
2026-05-18 14:21:50,段取り,30
2026-05-18 14:22:20,自動停止,10
2026-05-18 14:22:30,自動起動,150
2026-05-18 14:25:00,自動停止,110
2026-05-18 14:26:50,自動起動,200
2026-05-18 14:30:10,電源断,52190
