日時,ステータス,経過秒数
2026-05-18 05:00:00,電源断,9440
2026-05-18 07:37:20,自動停止,300
2026-05-18 07:42:20,段取り,1110
2026-05-18 08:00:50,自動停止,10
2026-05-18 08:01:00,段取り,4110
2026-05-18 09:09:30,自動停止,50
2026-05-18 09:10:20,段取り,260
2026-05-18 09:14:40,自動起動,7
2026-05-18 09:14:46,パレチェン,10
2026-05-18 09:14:47,自動起動,13
2026-05-18 09:15:00,自動停止,10
2026-05-18 09:15:10,自動起動,10
2026-05-18 09:15:20,自動停止,10
2026-05-18 09:15:30,自動起動,10
2026-05-18 09:15:40,自動停止,10
2026-05-18 09:15:50,自動起動,3100
2026-05-18 10:07:30,自動停止,10
2026-05-18 10:07:40,自動起動,3055
2026-05-18 10:58:34,パレチェン,10
2026-05-18 10:58:35,自動起動,73
2026-05-18 10:59:47,パレチェン,10
2026-05-18 10:59:48,自動起動,6208
2026-05-18 12:43:15,パレチェン,10
2026-05-18 12:43:16,自動起動,4
2026-05-18 12:43:20,自動停止,950
2026-05-18 12:59:10,自動起動,60
2026-05-18 13:00:10,自動停止,10
2026-05-18 13:00:20,段取り,250
2026-05-18 13:04:30,自動起動,5
2026-05-18 13:04:34,パレチェン,10
2026-05-18 13:04:35,自動起動,95
2026-05-18 13:06:10,自動停止,20
2026-05-18 13:06:30,段取り,160
2026-05-18 13:09:10,自動起動,3
2026-05-18 13:09:12,パレチェン,10
2026-05-18 13:09:13,自動起動,6287
2026-05-18 14:54:00,自動停止,10
2026-05-18 14:54:10,段取り,100
2026-05-18 14:55:50,自動停止,40
2026-05-18 14:56:30,自動起動,60
2026-05-18 14:57:30,自動停止,20
2026-05-18 14:57:50,自動起動,20
2026-05-18 14:58:10,自動停止,10
2026-05-18 14:58:20,自動起動,2130
2026-05-18 15:33:50,段取り,40
2026-05-18 15:34:30,自動停止,2130
2026-05-18 16:10:00,自動起動,3944
2026-05-18 17:15:43,パレチェン,10
2026-05-18 17:15:44,自動起動,70
2026-05-18 17:16:53,パレチェン,10
2026-05-18 17:16:54,自動起動,1066
2026-05-18 17:34:40,自動停止,1060
2026-05-18 17:52:20,段取り,710
2026-05-18 18:04:10,自動停止,10
2026-05-18 18:04:20,自動起動,200
2026-05-18 18:07:40,自動停止,510
2026-05-18 18:16:10,段取り,10
2026-05-18 18:16:20,自動停止,10
2026-05-18 18:16:30,段取り,270
2026-05-18 18:21:00,自動停止,130
2026-05-18 18:23:10,自動起動,5189
2026-05-18 19:49:38,パレチェン,10
2026-05-18 19:49:39,自動起動,2341
2026-05-18 20:28:40,自動停止,10
2026-05-18 20:28:50,段取り,240
2026-05-18 20:32:50,自動停止,60
2026-05-18 20:33:50,段取り,10
2026-05-18 20:34:00,自動停止,40
2026-05-18 20:34:40,段取り,10
2026-05-18 20:34:50,自動停止,50
2026-05-18 20:35:40,段取り,380
2026-05-18 20:42:00,自動停止,30
2026-05-18 20:42:30,自動起動,10
2026-05-18 20:42:40,自動停止,30
2026-05-18 20:43:10,自動起動,20
2026-05-18 20:43:30,段取り,20
2026-05-18 20:43:50,自動停止,20
2026-05-18 20:44:10,自動起動,110
2026-05-18 20:46:00,自動停止,10
2026-05-18 20:46:10,段取り,90
2026-05-18 20:47:40,自動停止,20
2026-05-18 20:48:00,段取り,60
2026-05-18 20:49:00,自動停止,10
2026-05-18 20:49:10,段取り,10
2026-05-18 20:49:20,自動停止,10
2026-05-18 20:49:30,自動起動,10
2026-05-18 20:49:40,自動停止,140
2026-05-18 20:52:00,自動起動,4410
2026-05-18 22:05:30,自動停止,2370
2026-05-18 22:45:00,段取り,290
2026-05-18 22:49:50,自動停止,470
2026-05-18 22:57:40,段取り,3430
2026-05-18 23:54:50,電源断,18220
