日時,ステータス,経過秒数
2026-01-19 05:00:00,電源断,8540
2026-01-19 07:22:20,自動停止,4820
2026-01-19 08:42:40,段取り,580
2026-01-19 08:52:20,自動停止,40
2026-01-19 08:53:00,自動起動,9250
2026-01-19 11:27:10,自動停止,290
2026-01-19 11:32:00,自動起動,100
2026-01-19 11:33:40,自動停止,100
2026-01-19 11:35:20,段取り,30
2026-01-19 11:35:50,自動起動,1450
2026-01-19 12:00:00,自動停止,2160
2026-01-19 12:36:00,自動起動,10780
2026-01-19 15:35:40,自動停止,210
2026-01-19 15:39:10,段取り,20
2026-01-19 15:39:30,自動停止,10
2026-01-19 15:39:40,自動起動,60
2026-01-19 15:40:40,自動停止,150
2026-01-19 15:43:10,自動起動,1690
2026-01-19 16:11:20,自動停止,170
2026-01-19 16:14:10,自動起動,1700
2026-01-19 16:42:30,自動停止,30
2026-01-19 16:43:00,段取り,10
2026-01-19 16:43:10,電源断,44210
