日時,ステータス,経過秒数
2026-04-28 05:00:00,電源断,18750
2026-04-28 10:12:30,自動停止,5900
2026-04-28 11:50:50,段取り,10
2026-04-28 11:51:00,自動停止,30
2026-04-28 11:51:30,段取り,850
2026-04-28 12:05:40,自動停止,10
2026-04-28 12:05:50,段取り,380
2026-04-28 12:12:10,自動停止,30
2026-04-28 12:12:40,自動起動,10
2026-04-28 12:12:50,自動停止,10
2026-04-28 12:13:00,自動起動,10
2026-04-28 12:13:10,自動停止,50
2026-04-28 12:14:00,自動起動,60
2026-04-28 12:15:00,自動停止,10
2026-04-28 12:15:10,段取り,30
2026-04-28 12:15:40,自動停止,10
2026-04-28 12:15:50,自動起動,410
2026-04-28 12:22:40,自動停止,30
2026-04-28 12:23:10,自動起動,60
2026-04-28 12:24:10,自動停止,10
2026-04-28 12:24:20,自動起動,20
2026-04-28 12:24:40,自動停止,10
2026-04-28 12:24:50,自動起動,10
2026-04-28 12:25:00,自動停止,30
2026-04-28 12:25:30,自動起動,320
2026-04-28 12:30:50,自動停止,270
2026-04-28 12:35:20,自動起動,540
2026-04-28 12:44:20,自動停止,80
2026-04-28 12:45:40,自動起動,60
2026-04-28 12:46:40,自動停止,20
2026-04-28 12:47:00,自動起動,10
2026-04-28 12:47:10,自動停止,10
2026-04-28 12:47:20,段取り,20
2026-04-28 12:47:40,自動起動,270
2026-04-28 12:52:10,自動停止,240
2026-04-28 12:56:10,自動起動,50
2026-04-28 12:57:00,自動停止,130
2026-04-28 12:59:10,自動起動,540
2026-04-28 13:08:10,自動停止,30
2026-04-28 13:08:40,自動起動,70
2026-04-28 13:09:50,自動停止,30
2026-04-28 13:10:20,自動起動,280
2026-04-28 13:15:00,自動停止,180
2026-04-28 13:18:00,自動起動,50
2026-04-28 13:18:50,自動停止,130
2026-04-28 13:21:00,自動起動,530
2026-04-28 13:29:50,自動停止,120
2026-04-28 13:31:50,自動起動,60
2026-04-28 13:32:50,自動停止,10
2026-04-28 13:33:00,自動起動,280
2026-04-28 13:37:40,自動停止,220
2026-04-28 13:41:20,自動起動,50
2026-04-28 13:42:10,自動停止,170
2026-04-28 13:45:00,自動起動,530
2026-04-28 13:53:50,自動停止,110
2026-04-28 13:55:40,自動起動,60
2026-04-28 13:56:40,自動停止,30
2026-04-28 13:57:10,自動起動,270
2026-04-28 14:01:40,自動停止,260
2026-04-28 14:06:00,自動起動,40
2026-04-28 14:06:40,自動停止,130
2026-04-28 14:08:50,自動起動,530
2026-04-28 14:17:40,自動停止,30
2026-04-28 14:18:10,自動起動,60
2026-04-28 14:19:10,自動停止,10
2026-04-28 14:19:20,自動起動,20
2026-04-28 14:19:40,自動停止,10
2026-04-28 14:19:50,段取り,10
2026-04-28 14:20:00,自動起動,390
2026-04-28 14:26:30,自動停止,230
2026-04-28 14:30:20,自動起動,50
2026-04-28 14:31:10,自動停止,60
2026-04-28 14:32:10,自動起動,500
2026-04-28 14:40:30,自動停止,70
2026-04-28 14:41:40,自動起動,60
2026-04-28 14:42:40,自動停止,10
2026-04-28 14:42:50,自動起動,280
2026-04-28 14:47:30,自動停止,1270
2026-04-28 15:08:40,自動起動,820
2026-04-28 15:22:20,自動停止,60
2026-04-28 15:23:20,自動起動,40
2026-04-28 15:24:00,自動停止,430
2026-04-28 15:31:10,自動起動,860
2026-04-28 15:45:30,自動停止,470
2026-04-28 15:53:20,自動起動,860
2026-04-28 16:07:40,自動停止,400
2026-04-28 16:14:20,自動起動,870
2026-04-28 16:28:50,自動停止,490
2026-04-28 16:37:00,自動起動,880
2026-04-28 16:51:40,自動停止,3590
2026-04-28 17:51:30,自動起動,820
2026-04-28 18:05:10,自動停止,640
2026-04-28 18:15:50,自動起動,40
2026-04-28 18:16:30,自動停止,410
2026-04-28 18:23:20,自動起動,810
2026-04-28 18:36:50,自動停止,1070
2026-04-28 18:54:40,自動起動,50
2026-04-28 18:55:30,自動停止,480
2026-04-28 19:03:30,自動起動,870
2026-04-28 19:18:00,自動停止,1490
2026-04-28 19:42:50,段取り,40
2026-04-28 19:43:30,自動停止,1700
2026-04-28 20:11:50,電源断,31690
