日時,ステータス,経過秒数
2026-06-18 05:00:00,電源断,6430
2026-06-18 06:47:10,自動停止,120
2026-06-18 06:49:10,自動起動,1100
2026-06-18 07:07:30,自動停止,7300
2026-06-18 09:09:10,自動起動,52
2026-06-18 09:10:02,パレチェン,10
2026-06-18 09:10:02,自動起動,1134
2026-06-18 09:28:56,パレチェン,10
2026-06-18 09:28:56,自動起動,584
2026-06-18 09:38:40,自動停止,190
2026-06-18 09:41:50,段取り,180
2026-06-18 09:44:50,自動起動,54
2026-06-18 09:45:43,パレチェン,10
2026-06-18 09:45:44,自動起動,586
2026-06-18 09:55:30,自動停止,530
2026-06-18 10:04:20,自動起動,46
2026-06-18 10:05:05,パレチェン,10
2026-06-18 10:05:06,自動起動,1094
2026-06-18 10:23:20,自動停止,200
2026-06-18 10:26:40,自動起動,46
2026-06-18 10:27:26,パレチェン,10
2026-06-18 10:27:26,自動起動,4
2026-06-18 10:27:30,自動停止,350
2026-06-18 10:33:20,自動起動,50
2026-06-18 10:34:10,自動停止,510
2026-06-18 10:42:40,段取り,220
2026-06-18 10:46:20,自動起動,10
2026-06-18 10:46:30,自動停止,30
2026-06-18 10:47:00,段取り,50
2026-06-18 10:47:50,自動起動,10
2026-06-18 10:48:00,自動停止,10
2026-06-18 10:48:10,自動起動,20
2026-06-18 10:48:30,自動停止,10
2026-06-18 10:48:40,段取り,20
2026-06-18 10:49:00,自動停止,10
2026-06-18 10:49:10,自動起動,20
2026-06-18 10:49:30,自動停止,10
2026-06-18 10:49:40,段取り,440
2026-06-18 10:57:00,自動停止,140
2026-06-18 10:59:20,段取り,270
2026-06-18 11:03:50,自動起動,30
2026-06-18 11:04:20,自動停止,30
2026-06-18 11:04:50,自動起動,20
2026-06-18 11:05:10,自動停止,120
2026-06-18 11:07:10,自動起動,10
2026-06-18 11:07:20,自動停止,10
2026-06-18 11:07:30,段取り,30
2026-06-18 11:08:00,自動停止,10
2026-06-18 11:08:10,自動起動,20
2026-06-18 11:08:30,自動停止,10
2026-06-18 11:08:40,段取り,10
2026-06-18 11:08:50,自動起動,20
2026-06-18 11:09:10,自動停止,10
2026-06-18 11:09:20,自動起動,48
2026-06-18 11:10:08,パレチェン,10
2026-06-18 11:10:08,自動起動,1092
2026-06-18 11:28:20,自動停止,1200
2026-06-18 11:48:20,自動起動,50
2026-06-18 11:49:10,自動停止,3
2026-06-18 11:49:13,パレチェン,10
2026-06-18 11:49:13,自動停止,2947
2026-06-18 12:38:20,自動起動,45
2026-06-18 12:39:05,パレチェン,10
2026-06-18 12:39:05,自動起動,1135
2026-06-18 12:58:00,自動停止,2
