日時,ステータス,経過秒数
2026-04-15 05:00:00,電源断,6350
2026-04-15 06:45:50,自動停止,340
2026-04-15 06:51:30,自動起動,1090
2026-04-15 07:09:40,自動停止,5370
2026-04-15 08:39:10,自動起動,870
2026-04-15 08:53:40,自動停止,1100
2026-04-15 09:12:00,自動起動,1580
2026-04-15 09:38:20,自動停止,1080
2026-04-15 09:56:20,自動起動,3820
2026-04-15 11:00:00,自動停止,60
2026-04-15 11:01:00,自動起動,3130
2026-04-15 11:53:10,自動停止,3070
2026-04-15 12:44:20,自動起動,1560
2026-04-15 13:10:20,自動停止,1610
2026-04-15 13:37:10,自動起動,870
2026-04-15 13:51:40,自動停止,240
2026-04-15 13:55:40,自動起動,710
2026-04-15 14:07:30,自動停止,250
2026-04-15 14:11:40,自動起動,860
2026-04-15 14:26:00,自動停止,1980
2026-04-15 14:59:00,段取り,1060
2026-04-15 15:16:40,自動停止,20
2026-04-15 15:17:00,自動起動,700
2026-04-15 15:28:40,自動停止,910
2026-04-15 15:43:50,自動起動,860
2026-04-15 15:58:10,自動停止,140
2026-04-15 16:00:30,自動起動,700
2026-04-15 16:12:10,自動停止,10
2026-04-15 16:12:20,自動起動,870
2026-04-15 16:26:50,自動停止,630
2026-04-15 16:37:20,段取り,7140
2026-04-15 18:36:20,自動停止,20
2026-04-15 18:36:40,自動起動,920
2026-04-15 18:52:00,自動停止,970
2026-04-15 19:08:10,自動起動,910
2026-04-15 19:23:20,自動停止,830
2026-04-15 19:37:10,自動起動,870
2026-04-15 19:51:40,自動停止,2990
2026-04-15 20:41:30,段取り,11280
2026-04-15 23:49:30,自動停止,30
2026-04-15 23:50:00,自動起動,2180
2026-04-16 00:26:20,自動停止,1090
2026-04-16 00:44:30,段取り,40
2026-04-16 00:45:10,電源断,15290
