日時,ステータス,経過秒数
2026-03-18 05:00:00,電源断,6180
2026-03-18 06:43:00,自動停止,4650
2026-03-18 08:00:30,自動起動,1090
2026-03-18 08:18:40,自動停止,400
2026-03-18 08:25:20,自動起動,27730
2026-03-18 16:07:30,自動停止,10
2026-03-18 16:07:40,段取り,90
2026-03-18 16:09:10,自動停止,40
2026-03-18 16:09:50,自動起動,1020
2026-03-18 16:26:50,自動停止,220
2026-03-18 16:30:30,段取り,4220
2026-03-18 17:40:50,自動起動,10
2026-03-18 17:41:00,自動停止,10
2026-03-18 17:41:10,段取り,60
2026-03-18 17:42:10,自動起動,6110
2026-03-18 19:24:00,段取り,10
2026-03-18 19:24:10,自動起動,18200
2026-03-19 00:27:30,段取り,1080
2026-03-19 00:45:30,電源断,15270
