日時,ステータス,経過秒数
2026-05-08 05:00:00,電源断,6340
2026-05-08 06:45:40,自動停止,190
2026-05-08 06:48:50,自動起動,1090
2026-05-08 07:07:00,自動停止,5100
2026-05-08 08:32:00,自動起動,60
2026-05-08 08:33:00,自動停止,170
2026-05-08 08:35:50,自動起動,1590
2026-05-08 09:02:20,自動停止,180
2026-05-08 09:05:20,自動起動,1540
2026-05-08 09:31:00,自動停止,750
2026-05-08 09:43:30,段取り,3050
2026-05-08 10:34:20,自動起動,10
2026-05-08 10:34:30,自動停止,60
2026-05-08 10:35:30,段取り,170
2026-05-08 10:38:20,自動起動,20
2026-05-08 10:38:40,自動停止,10
2026-05-08 10:38:50,自動起動,50
2026-05-08 10:39:40,自動停止,60
2026-05-08 10:40:40,自動起動,10
2026-05-08 10:40:50,自動停止,70
2026-05-08 10:42:00,自動起動,10
2026-05-08 10:42:10,自動停止,30
2026-05-08 10:42:40,自動起動,40
2026-05-08 10:43:20,自動停止,30
2026-05-08 10:43:50,自動起動,40
2026-05-08 10:44:30,段取り,2840
2026-05-08 11:31:50,自動停止,570
2026-05-08 11:41:20,自動起動,10
2026-05-08 11:41:30,自動停止,20
2026-05-08 11:41:50,自動起動,70
2026-05-08 11:43:00,自動停止,3150
2026-05-08 12:35:30,自動起動,120
2026-05-08 12:37:30,自動停止,10
2026-05-08 12:37:40,自動起動,20
2026-05-08 12:38:00,自動停止,10
2026-05-08 12:38:10,段取り,120
2026-05-08 12:40:10,自動起動,30
2026-05-08 12:40:40,段取り,20
2026-05-08 12:41:00,自動起動,260
2026-05-08 12:45:20,段取り,60
2026-05-08 12:46:20,自動停止,20
2026-05-08 12:46:40,自動起動,10
2026-05-08 12:46:50,自動停止,10
2026-05-08 12:47:00,段取り,60
2026-05-08 12:48:00,自動起動,10
2026-05-08 12:48:10,自動停止,10
2026-05-08 12:48:20,自動起動,10
2026-05-08 12:48:30,自動停止,20
2026-05-08 12:48:50,自動起動,110
2026-05-08 12:50:40,自動停止,20
2026-05-08 12:51:00,自動起動,10
2026-05-08 12:51:10,自動停止,10
2026-05-08 12:51:20,自動起動,250
2026-05-08 12:55:30,自動停止,60
2026-05-08 12:56:30,自動起動,10
2026-05-08 12:56:40,自動停止,10
2026-05-08 12:56:50,自動起動,130
2026-05-08 12:59:00,自動停止,10
2026-05-08 12:59:10,段取り,30
2026-05-08 12:59:40,自動停止,40
2026-05-08 13:00:20,自動起動,20
2026-05-08 13:00:40,自動停止,10
2026-05-08 13:00:50,段取り,60
2026-05-08 13:01:50,自動停止,60
2026-05-08 13:02:50,段取り,110
2026-05-08 13:04:40,自動停止,360
2026-05-08 13:10:40,自動起動,10
2026-05-08 13:10:50,自動停止,10
2026-05-08 13:11:00,段取り,40
2026-05-08 13:11:40,自動停止,10
2026-05-08 13:11:50,段取り,30
2026-05-08 13:12:20,自動停止,20
2026-05-08 13:12:40,自動起動,10
2026-05-08 13:12:50,自動停止,30
2026-05-08 13:13:20,自動起動,20
2026-05-08 13:13:40,自動停止,30
2026-05-08 13:14:10,自動起動,230
2026-05-08 13:18:00,段取り,80
2026-05-08 13:19:20,自動停止,60
2026-05-08 13:20:20,自動起動,10
2026-05-08 13:20:30,自動停止,40
2026-05-08 13:21:10,自動起動,200
2026-05-08 13:24:30,自動停止,60
2026-05-08 13:25:30,段取り,40
2026-05-08 13:26:10,自動停止,50
2026-05-08 13:27:00,自動起動,20
2026-05-08 13:27:20,自動停止,10
2026-05-08 13:27:30,段取り,180
2026-05-08 13:30:30,自動停止,10
2026-05-08 13:30:40,自動起動,10
2026-05-08 13:30:50,自動停止,20
2026-05-08 13:31:10,自動起動,30
2026-05-08 13:31:40,自動停止,30
2026-05-08 13:32:10,自動起動,10
2026-05-08 13:32:20,自動停止,20
2026-05-08 13:32:40,自動起動,350
2026-05-08 13:38:30,段取り,20
2026-05-08 13:38:50,自動起動,40
2026-05-08 13:39:30,自動停止,10
2026-05-08 13:39:40,自動起動,110
2026-05-08 13:41:30,自動停止,10
2026-05-08 13:41:40,段取り,3170
2026-05-08 14:34:30,自動起動,30
2026-05-08 14:35:00,自動停止,10
2026-05-08 14:35:10,自動起動,40
2026-05-08 14:35:50,自動停止,50
2026-05-08 14:36:40,自動起動,40
2026-05-08 14:37:20,自動停止,10
2026-05-08 14:37:30,自動起動,140
2026-05-08 14:39:50,段取り,20
2026-05-08 14:40:10,自動停止,40
2026-05-08 14:40:50,段取り,2800
2026-05-08 15:27:30,自動停止,30
2026-05-08 15:28:00,段取り,4360
2026-05-08 16:40:40,電源断,44360
