日時,ステータス,経過秒数
2026-03-19 05:00:00,電源断,6340
2026-03-19 06:45:40,自動停止,60
2026-03-19 06:46:40,自動起動,1100
2026-03-19 07:05:00,自動停止,7690
2026-03-19 09:13:10,自動起動,1830
2026-03-19 09:43:40,自動停止,30
2026-03-19 09:44:10,自動起動,10
2026-03-19 09:44:20,自動停止,40
2026-03-19 09:45:00,段取り,70
2026-03-19 09:46:10,自動停止,10
2026-03-19 09:46:20,自動起動,3230
2026-03-19 10:40:10,段取り,16870
2026-03-19 15:21:20,電源断,160
2026-03-19 15:24:00,自動停止,4970
2026-03-19 16:46:50,段取り,15080
2026-03-19 20:58:10,自動起動,580
2026-03-19 21:07:50,自動停止,60
2026-03-19 21:08:50,段取り,150
2026-03-19 21:11:20,自動停止,640
2026-03-19 21:22:00,段取り,220
2026-03-19 21:25:40,自動停止,10
2026-03-19 21:25:50,自動起動,120
2026-03-19 21:27:50,自動停止,10
2026-03-19 21:28:00,段取り,130
2026-03-19 21:30:10,自動停止,10
2026-03-19 21:30:20,自動起動,480
2026-03-19 21:38:20,自動停止,90
2026-03-19 21:39:50,自動起動,7990
2026-03-19 23:53:00,段取り,2980
2026-03-20 00:42:40,電源断,15440
