日時,ステータス,経過秒数
2026-06-22 05:00:00,電源断,6310
2026-06-22 06:45:10,自動停止,1130
2026-06-22 07:04:00,自動起動,1100
2026-06-22 07:22:20,自動停止,5260
2026-06-22 08:50:00,段取り,800
2026-06-22 09:03:20,自動停止,10
2026-06-22 09:03:30,自動起動,24
2026-06-22 09:03:54,パレチェン,10
2026-06-22 09:03:54,自動起動,1849
2026-06-22 09:34:43,パレチェン,10
2026-06-22 09:34:43,自動起動,7
2026-06-22 09:34:50,自動停止,160
2026-06-22 09:37:30,自動起動,45
2026-06-22 09:38:15,パレチェン,10
2026-06-22 09:38:15,自動起動,1835
2026-06-22 10:08:50,自動停止,2
2026-06-22 10:08:52,パレチェン,10
2026-06-22 10:08:52,自動停止,168
2026-06-22 10:11:40,自動起動,52
2026-06-22 10:12:31,パレチェン,10
2026-06-22 10:12:32,自動起動,1838
2026-06-22 10:43:10,自動停止,2
2026-06-22 10:43:11,パレチェン,10
2026-06-22 10:43:12,自動停止,158
2026-06-22 10:45:50,自動起動,50
2026-06-22 10:46:40,パレチェン,10
2026-06-22 10:46:40,自動起動,1839
2026-06-22 11:17:19,パレチェン,10
2026-06-22 11:17:19,自動起動,1
2026-06-22 11:17:20,自動停止,170
2026-06-22 11:20:10,自動起動,45
2026-06-22 11:20:55,パレチェン,10
2026-06-22 11:20:55,自動起動,1835
2026-06-22 11:51:30,自動停止,2
2026-06-22 11:51:32,パレチェン,10
2026-06-22 11:51:32,自動停止,2788
2026-06-22 12:38:00,自動起動,47
2026-06-22 12:38:46,パレチェン,10
2026-06-22 12:38:47,自動起動,1783
2026-06-22 13:08:30,自動停止,150
2026-06-22 13:11:00,自動起動,50
2026-06-22 13:11:49,パレチェン,10
2026-06-22 13:11:50,自動停止,170
2026-06-22 13:14:40,自動起動,51
2026-06-22 13:15:31,パレチェン,10
2026-06-22 13:15:31,自動起動,1838
2026-06-22 13:46:09,パレチェン,10
2026-06-22 13:46:09,自動起動,1
2026-06-22 13:46:10,自動停止,180
2026-06-22 13:49:10,自動起動,45
2026-06-22 13:49:55,パレチェン,10
2026-06-22 13:49:55,自動起動,1245
2026-06-22 14:10:40,自動停止,150
2026-06-22 14:13:10,自動起動,590
2026-06-22 14:23:00,自動停止,4
2026-06-22 14:23:04,パレチェン,10
2026-06-22 14:23:04,自動停止,166
2026-06-22 14:25:50,自動起動,46
2026-06-22 14:26:36,パレチェン,10
2026-06-22 14:26:36,自動起動,1834
2026-06-22 14:57:10,自動停止,6
2026-06-22 14:57:16,パレチェン,10
2026-06-22 14:57:16,自動停止,374
2026-06-22 15:03:30,自動起動,47
2026-06-22 15:04:17,パレチェン,10
2026-06-22 15:04:17,自動起動,1833
2026-06-22 15:34:50,自動停止,1
2026-06-22 15:34:51,パレチェン,10
2026-06-22 15:34:51,自動停止,739
2026-06-22 15:47:10,自動起動,50
2026-06-22 15:48:00,自動停止,357
2026-06-22 15:53:57,パレチェン,10
2026-06-22 15:53:57,自動停止,3
2026-06-22 15:54:00,自動起動,1770
2026-06-22 16:23:30,自動停止,40
2026-06-22 16:24:10,自動起動,48
2026-06-22 16:24:58,パレチェン,10
2026-06-22 16:24:58,自動起動,2
2026-06-22 16:25:00,自動停止,190
2026-06-22 16:28:10,自動起動,48
2026-06-22 16:28:57,パレチェン,10
2026-06-22 16:28:58,自動起動,1819
2026-06-22 16:59:17,パレチェン,10
2026-06-22 16:59:17,自動起動,3
2026-06-22 16:59:20,自動停止,160
2026-06-22 17:02:00,自動起動,52
2026-06-22 17:02:52,パレチェン,10
2026-06-22 17:02:52,自動起動,1818
2026-06-22 17:33:10,パレチェン,10
2026-06-22 17:33:10,自動停止,150
2026-06-22 17:35:40,自動起動,48
2026-06-22 17:36:27,パレチェン,10
2026-06-22 17:36:28,自動起動,1818
2026-06-22 18:06:46,パレチェン,10
2026-06-22 18:06:46,自動起動,4
2026-06-22 18:06:50,自動停止,650
2026-06-22 18:17:40,自動起動,49
2026-06-22 18:18:29,パレチェン,10
2026-06-22 18:18:29,自動起動,1821
2026-06-22 18:48:50,自動停止,3
2026-06-22 18:48:53,パレチェン,10
2026-06-22 18:48:53,自動停止,497
2026-06-22 18:57:10,段取り,310
2026-06-22 19:02:20,自動起動,33
2026-06-22 19:02:53,パレチェン,10
2026-06-22 19:02:53,自動起動,1597
2026-06-22 19:29:29,パレチェン,10
2026-06-22 19:29:30,自動停止,260
2026-06-22 19:33:50,自動起動,51
2026-06-22 19:34:40,パレチェン,10
2026-06-22 19:34:41,自動起動,1579
2026-06-22 20:01:00,自動停止,3
2026-06-22 20:01:02,パレチェン,10
2026-06-22 20:01:03,自動停止,2317
2026-06-22 20:39:40,自動起動,44
2026-06-22 20:40:24,パレチェン,10
2026-06-22 20:40:24,自動起動,1584
2026-06-22 21:06:47,パレチェン,10
2026-06-22 21:06:48,自動起動,2
2026-06-22 21:06:50,自動停止,190
2026-06-22 21:10:00,自動起動,44
2026-06-22 21:10:43,パレチェン,10
2026-06-22 21:10:44,自動起動,1584
2026-06-22 21:37:07,パレチェン,10
2026-06-22 21:37:08,自動起動,2
2026-06-22 21:37:10,自動停止,170
2026-06-22 21:40:00,自動起動,46
2026-06-22 21:40:46,パレチェン,10
2026-06-22 21:40:46,自動起動,1584
2026-06-22 22:07:10,自動停止,1
2026-06-22 22:07:10,パレチェン,10
2026-06-22 22:07:11,自動停止,1229
2026-06-22 22:27:40,段取り,570
2026-06-22 22:37:10,自動停止,10
2026-06-22 22:37:20,自動起動,30
2026-06-22 22:37:49,パレチェン,10
2026-06-22 22:37:50,自動起動,1980
2026-06-22 23:10:50,自動停止,350
2026-06-22 23:16:40,自動起動,50
2026-06-22 23:17:30,自動停止,20
2026-06-22 23:17:50,段取り,160
2026-06-22 23:20:30,自動停止,10
2026-06-22 23:20:40,自動起動,15
2026-06-22 23:20:55,パレチェン,10
2026-06-22 23:20:55,自動起動,445
2026-06-22 23:28:20,自動停止,10
2026-06-22 23:28:30,段取り,100
2026-06-22 23:30:10,自動停止,10
2026-06-22 23:30:20,自動起動,465
2026-06-22 23:38:05,パレチェン,10
2026-06-22 23:38:05,自動起動,2031
2026-06-23 00:11:56,パレチェン,10
2026-06-23 00:11:56,自動起動,814
2026-06-23 00:25:30,自動停止,1390
2026-06-23 00:48:40,段取り,10
2026-06-23 00:48:50,電源断,14630
