日時,ステータス,経過秒数
2026-04-21 05:00:00,電源断,6520
2026-04-21 06:48:40,自動停止,50
2026-04-21 06:49:30,自動起動,1090
2026-04-21 07:07:40,自動停止,5330
2026-04-21 08:36:30,段取り,630
2026-04-21 08:47:00,自動停止,10
2026-04-21 08:47:10,自動起動,2030
2026-04-21 09:21:00,自動停止,1390
2026-04-21 09:44:10,自動起動,2030
2026-04-21 10:18:00,自動停止,1700
2026-04-21 10:46:20,自動起動,50
2026-04-21 10:47:10,自動停止,10
2026-04-21 10:47:20,段取り,160
2026-04-21 10:50:00,自動停止,40
2026-04-21 10:50:40,自動起動,10
2026-04-21 10:50:50,自動停止,540
2026-04-21 10:59:50,段取り,80
2026-04-21 11:01:10,自動起動,20
2026-04-21 11:01:30,自動停止,10
2026-04-21 11:01:40,自動起動,50
2026-04-21 11:02:30,自動停止,20
2026-04-21 11:02:50,自動起動,570
2026-04-21 11:12:20,自動停止,20
2026-04-21 11:12:40,段取り,10
2026-04-21 11:12:50,自動起動,260
2026-04-21 11:17:10,自動停止,720
2026-04-21 11:29:10,自動起動,730
2026-04-21 11:41:20,自動停止,20
2026-04-21 11:41:40,段取り,80
2026-04-21 11:43:00,自動起動,200
2026-04-21 11:46:20,自動停止,2970
2026-04-21 12:35:50,自動起動,930
2026-04-21 12:51:20,自動停止,780
2026-04-21 13:04:20,自動起動,930
2026-04-21 13:19:50,自動停止,290
2026-04-21 13:24:40,自動起動,920
2026-04-21 13:40:00,自動停止,260
2026-04-21 13:44:20,自動起動,920
2026-04-21 13:59:40,自動停止,220
2026-04-21 14:03:20,自動起動,920
2026-04-21 14:18:40,自動停止,300
2026-04-21 14:23:40,自動起動,920
2026-04-21 14:39:00,自動停止,320
2026-04-21 14:44:20,自動起動,720
2026-04-21 14:56:20,自動停止,350
2026-04-21 15:02:10,自動起動,200
2026-04-21 15:05:30,自動停止,240
2026-04-21 15:09:30,自動起動,920
2026-04-21 15:24:50,自動停止,240
2026-04-21 15:28:50,自動起動,720
2026-04-21 15:40:50,自動停止,380
2026-04-21 15:47:10,段取り,60
2026-04-21 15:48:10,自動停止,510
2026-04-21 15:56:40,自動起動,770
2026-04-21 16:09:30,自動停止,430
2026-04-21 16:16:40,自動起動,720
2026-04-21 16:28:40,自動停止,460
2026-04-21 16:36:20,段取り,1360
2026-04-21 16:59:00,自動停止,20
2026-04-21 16:59:20,自動起動,590
2026-04-21 17:09:10,自動停止,1190
2026-04-21 17:29:00,自動起動,9450
2026-04-21 20:06:30,自動停止,2080
2026-04-21 20:41:10,自動起動,3430
2026-04-21 21:38:20,自動停止,80
2026-04-21 21:39:40,自動起動,50
2026-04-21 21:40:30,自動停止,330
2026-04-21 21:46:00,自動起動,780
2026-04-21 21:59:00,自動停止,270
2026-04-21 22:03:30,自動起動,780
2026-04-21 22:16:30,自動停止,260
2026-04-21 22:20:50,段取り,10
2026-04-21 22:21:00,自動停止,30
2026-04-21 22:21:30,段取り,7360
2026-04-22 00:24:10,電源断,16550
