日時,ステータス,経過秒数
2026-02-03 05:00:00,電源断,5860
2026-02-03 06:37:40,自動停止,7690
2026-02-03 08:45:50,自動起動,770
2026-02-03 08:58:40,自動停止,490
2026-02-03 09:06:50,自動起動,770
2026-02-03 09:19:40,自動停止,1670
2026-02-03 09:47:30,自動起動,50
2026-02-03 09:48:20,自動停止,730
2026-02-03 10:00:30,段取り,1280
2026-02-03 10:21:50,自動起動,80
2026-02-03 10:23:10,自動停止,50
2026-02-03 10:24:00,自動起動,1990
2026-02-03 10:57:10,段取り,760
2026-02-03 11:09:50,自動起動,2370
2026-02-03 11:49:20,自動停止,20
2026-02-03 11:49:40,段取り,80
2026-02-03 11:51:00,電源断,230
2026-02-03 11:54:50,自動停止,250
2026-02-03 11:59:00,自動起動,2070
2026-02-03 12:33:30,自動停止,30
2026-02-03 12:34:00,段取り,510
2026-02-03 12:42:30,自動停止,10
2026-02-03 12:42:40,自動起動,40
2026-02-03 12:43:20,自動停止,30
2026-02-03 12:43:50,自動起動,140
2026-02-03 12:46:10,自動停止,10
2026-02-03 12:46:20,段取り,10
2026-02-03 12:46:30,自動起動,30
2026-02-03 12:47:00,自動停止,10
2026-02-03 12:47:10,自動起動,50
2026-02-03 12:48:00,段取り,570
2026-02-03 12:57:30,自動停止,110
2026-02-03 12:59:20,自動起動,380
2026-02-03 13:05:40,自動停止,240
2026-02-03 13:09:40,自動起動,2030
2026-02-03 13:43:30,自動停止,10
2026-02-03 13:43:40,段取り,1010
2026-02-03 14:00:30,自動停止,10
2026-02-03 14:00:40,自動起動,20
2026-02-03 14:01:00,自動停止,10
2026-02-03 14:01:10,自動起動,10
2026-02-03 14:01:20,自動停止,30
2026-02-03 14:01:50,段取り,30
2026-02-03 14:02:20,自動起動,20
2026-02-03 14:02:40,自動停止,20
2026-02-03 14:03:00,段取り,720
2026-02-03 14:15:00,自動停止,30
2026-02-03 14:15:30,自動起動,30
2026-02-03 14:16:00,自動停止,10
2026-02-03 14:16:10,段取り,20
2026-02-03 14:16:30,自動起動,10
2026-02-03 14:16:40,段取り,40
2026-02-03 14:17:20,自動停止,10
2026-02-03 14:17:30,自動起動,20
2026-02-03 14:17:50,段取り,40
2026-02-03 14:18:30,自動停止,10
2026-02-03 14:18:40,自動起動,20
2026-02-03 14:19:00,自動停止,10
2026-02-03 14:19:10,段取り,30
2026-02-03 14:19:40,自動停止,60
2026-02-03 14:20:40,段取り,2780
2026-02-03 15:07:00,自動停止,10
2026-02-03 15:07:10,自動起動,2060
2026-02-03 15:41:30,自動停止,260
2026-02-03 15:45:50,自動起動,2070
2026-02-03 16:20:20,自動停止,250
2026-02-03 16:24:30,自動起動,2080
2026-02-03 16:59:10,自動停止,160
2026-02-03 17:01:50,自動起動,2080
2026-02-03 17:36:30,自動停止,210
2026-02-03 17:40:00,自動起動,2080
2026-02-03 18:14:40,自動停止,230
2026-02-03 18:18:30,自動起動,2020
2026-02-03 18:52:10,自動停止,10
2026-02-03 18:52:20,自動起動,50
2026-02-03 18:53:10,自動停止,610
2026-02-03 19:03:20,自動起動,2080
2026-02-03 19:38:00,自動停止,170
2026-02-03 19:40:50,自動起動,2010
2026-02-03 20:14:20,段取り,80
2026-02-03 20:15:40,電源断,31460
