日時,ステータス,経過秒数
2026-06-24 05:00:00,電源断,7700
2026-06-24 07:08:20,自動停止,720
2026-06-24 07:20:20,自動起動,1100
2026-06-24 07:38:40,自動停止,3840
2026-06-24 08:42:40,自動起動,10
2026-06-24 08:42:50,自動停止,1050
2026-06-24 09:00:20,自動起動,59
2026-06-24 09:01:19,パレチェン,10
2026-06-24 09:01:19,自動起動,871
2026-06-24 09:15:50,パレチェン,10
2026-06-24 09:15:50,自動起動,713
2026-06-24 09:27:43,パレチェン,10
2026-06-24 09:27:43,自動起動,870
2026-06-24 09:42:13,パレチェン,10
2026-06-24 09:42:13,自動起動,712
2026-06-24 09:54:04,パレチェン,10
2026-06-24 09:54:05,自動起動,866
2026-06-24 10:08:30,パレチェン,10
2026-06-24 10:08:31,自動起動,669
2026-06-24 10:19:40,自動停止,160
2026-06-24 10:22:20,自動起動,46
2026-06-24 10:23:05,パレチェン,10
2026-06-24 10:23:06,自動起動,865
2026-06-24 10:37:31,パレチェン,10
2026-06-24 10:37:31,自動起動,711
2026-06-24 10:49:22,パレチェン,10
2026-06-24 10:49:22,自動起動,863
2026-06-24 11:03:45,パレチェン,10
2026-06-24 11:03:45,自動起動,709
2026-06-24 11:15:33,パレチェン,10
2026-06-24 11:15:34,自動起動,863
2026-06-24 11:29:57,パレチェン,10
2026-06-24 11:29:57,自動起動,711
2026-06-24 11:41:48,パレチェン,10
2026-06-24 11:41:48,自動起動,822
2026-06-24 11:55:30,自動停止,2780
2026-06-24 12:41:50,自動起動,49
2026-06-24 12:42:39,パレチェン,10
2026-06-24 12:42:39,自動起動,710
2026-06-24 12:54:29,パレチェン,10
2026-06-24 12:54:29,自動起動,821
2026-06-24 13:08:10,自動停止,1080
2026-06-24 13:26:10,段取り,1110
2026-06-24 13:44:40,自動停止,10
2026-06-24 13:44:50,自動起動,70
2026-06-24 13:46:00,自動停止,10
2026-06-24 13:46:10,自動起動,1150
2026-06-24 14:05:20,自動停止,50
