日時,ステータス,経過秒数
2026-03-04 05:00:00,電源断,11300
2026-03-04 08:08:20,自動停止,610
2026-03-04 08:18:30,自動起動,1100
2026-03-04 08:36:50,自動停止,530
2026-03-04 08:45:40,段取り,750
2026-03-04 08:58:10,自動停止,80
2026-03-04 08:59:30,自動起動,320
2026-03-04 09:04:50,自動停止,580
2026-03-04 09:14:30,自動起動,1030
2026-03-04 09:31:40,自動停止,790
2026-03-04 09:44:50,自動起動,700
2026-03-04 09:56:30,自動停止,680
2026-03-04 10:07:50,自動起動,330
2026-03-04 10:13:20,自動停止,840
2026-03-04 10:27:20,自動起動,710
2026-03-04 10:39:10,自動停止,480
2026-03-04 10:47:10,自動起動,320
2026-03-04 10:52:30,自動停止,1040
2026-03-04 11:09:50,自動起動,710
2026-03-04 11:21:40,自動停止,210
2026-03-04 11:25:10,自動起動,80
2026-03-04 11:26:30,自動停止,70
2026-03-04 11:27:40,段取り,560
2026-03-04 11:37:00,自動起動,320
2026-03-04 11:42:20,自動停止,390
2026-03-04 11:48:50,自動起動,710
2026-03-04 12:00:40,自動停止,3450
2026-03-04 12:58:10,自動起動,330
2026-03-04 13:03:40,自動停止,430
2026-03-04 13:10:50,自動起動,710
2026-03-04 13:22:40,自動停止,430
2026-03-04 13:29:50,自動起動,320
2026-03-04 13:35:10,自動停止,590
2026-03-04 13:45:00,自動起動,710
2026-03-04 13:56:50,自動停止,460
2026-03-04 14:04:30,自動起動,320
2026-03-04 14:09:50,自動停止,1850
2026-03-04 14:40:40,自動起動,10
2026-03-04 14:40:50,自動停止,30
2026-03-04 14:41:20,段取り,60
2026-03-04 14:42:20,自動停止,10
2026-03-04 14:42:30,自動起動,50
2026-03-04 14:43:20,自動停止,230
2026-03-04 14:47:10,自動起動,380
2026-03-04 14:53:30,自動停止,820
2026-03-04 15:07:10,自動起動,330
2026-03-04 15:12:40,自動停止,60
2026-03-04 15:13:40,自動起動,50
2026-03-04 15:14:30,自動停止,270
2026-03-04 15:19:00,自動起動,370
2026-03-04 15:25:10,自動停止,280
2026-03-04 15:29:50,自動起動,370
2026-03-04 15:36:00,自動停止,220
2026-03-04 15:39:40,自動起動,370
2026-03-04 15:45:50,自動停止,220
2026-03-04 15:49:30,自動起動,370
2026-03-04 15:55:40,自動停止,190
2026-03-04 15:58:50,自動起動,370
2026-03-04 16:05:00,自動停止,170
2026-03-04 16:07:50,自動起動,370
2026-03-04 16:14:00,自動停止,180
2026-03-04 16:17:00,自動起動,320
2026-03-04 16:22:20,自動停止,680
2026-03-04 16:33:40,自動起動,60
2026-03-04 16:34:40,自動停止,490
2026-03-04 16:42:50,自動起動,370
2026-03-04 16:49:00,自動停止,160
2026-03-04 16:51:40,自動起動,380
2026-03-04 16:58:00,自動停止,240
2026-03-04 17:02:00,自動起動,320
2026-03-04 17:07:20,自動停止,40
2026-03-04 17:08:00,自動起動,50
2026-03-04 17:08:50,自動停止,560
2026-03-04 17:18:10,自動起動,370
2026-03-04 17:24:20,自動停止,100
2026-03-04 17:26:00,自動起動,370
2026-03-04 17:32:10,自動停止,110
2026-03-04 17:34:00,自動起動,320
2026-03-04 17:39:20,自動停止,320
2026-03-04 17:44:40,自動起動,50
2026-03-04 17:45:30,自動停止,130
2026-03-04 17:47:40,自動起動,370
2026-03-04 17:53:50,自動停止,590
2026-03-04 18:03:40,自動起動,380
2026-03-04 18:10:00,自動停止,340
2026-03-04 18:15:40,段取り,1230
2026-03-04 18:36:10,自動停止,280
2026-03-04 18:40:50,自動起動,380
2026-03-04 18:47:10,自動停止,140
2026-03-04 18:49:30,自動起動,370
2026-03-04 18:55:40,自動停止,2120
2026-03-04 19:31:00,自動起動,380
2026-03-04 19:37:20,自動停止,450
2026-03-04 19:44:50,自動起動,370
2026-03-04 19:51:00,自動停止,3230
2026-03-04 20:44:50,自動起動,380
2026-03-04 20:51:10,自動停止,90
2026-03-04 20:52:40,自動起動,380
2026-03-04 20:59:00,自動停止,670
2026-03-04 21:10:10,自動起動,380
2026-03-04 21:16:30,自動停止,120
2026-03-04 21:18:30,自動起動,380
2026-03-04 21:24:50,自動停止,150
2026-03-04 21:27:20,自動起動,370
2026-03-04 21:33:30,自動停止,190
2026-03-04 21:36:40,自動起動,380
2026-03-04 21:43:00,自動停止,140
2026-03-04 21:45:20,自動起動,380
2026-03-04 21:51:40,自動停止,190
2026-03-04 21:54:50,自動起動,380
2026-03-04 22:01:10,自動停止,90
2026-03-04 22:02:40,自動起動,370
2026-03-04 22:08:50,自動停止,90
