日時,ステータス,経過秒数
2026-04-20 05:00:00,電源断,6320
2026-04-20 06:45:20,自動停止,60
2026-04-20 06:46:20,自動起動,1090
2026-04-20 07:04:30,自動停止,6220
2026-04-20 08:48:10,自動起動,2050
2026-04-20 09:22:20,自動停止,20
2026-04-20 09:22:40,自動起動,2030
2026-04-20 09:56:30,自動停止,120
2026-04-20 09:58:30,自動起動,2040
2026-04-20 10:32:30,自動停止,200
2026-04-20 10:35:50,自動起動,2050
2026-04-20 11:10:00,自動停止,90
2026-04-20 11:11:30,自動起動,2030
2026-04-20 11:45:20,自動停止,20
2026-04-20 11:45:40,自動起動,2030
2026-04-20 12:19:30,自動停止,1130
2026-04-20 12:38:20,自動起動,2030
2026-04-20 13:12:10,自動停止,20
2026-04-20 13:12:30,自動起動,2040
2026-04-20 13:46:30,自動停止,510
2026-04-20 13:55:00,自動起動,2020
2026-04-20 14:28:40,自動停止,90
2026-04-20 14:30:10,自動起動,2030
2026-04-20 15:04:00,自動停止,20
2026-04-20 15:04:20,自動起動,4070
2026-04-20 16:12:10,自動停止,1110
2026-04-20 16:30:40,自動起動,5880
2026-04-20 18:08:40,自動停止,650
2026-04-20 18:19:30,自動起動,150
2026-04-20 18:22:00,自動停止,90
2026-04-20 18:23:30,自動起動,1860
2026-04-20 18:54:30,自動停止,130
2026-04-20 18:56:40,段取り,130
2026-04-20 18:58:50,自動停止,10
2026-04-20 18:59:00,自動起動,30
2026-04-20 18:59:30,自動停止,10
2026-04-20 18:59:40,段取り,10
2026-04-20 18:59:50,自動起動,60
2026-04-20 19:00:50,自動停止,20
2026-04-20 19:01:10,自動起動,10
2026-04-20 19:01:20,自動停止,200
2026-04-20 19:04:40,自動起動,1860
2026-04-20 19:35:40,自動停止,160
2026-04-20 19:38:20,自動起動,1800
2026-04-20 20:08:20,自動停止,2360
2026-04-20 20:47:40,段取り,10
2026-04-20 20:47:50,自動停止,10
2026-04-20 20:48:00,段取り,1480
2026-04-20 21:12:40,自動停止,10
2026-04-20 21:12:50,自動起動,90
2026-04-20 21:14:20,自動停止,250
2026-04-20 21:18:30,自動起動,50
2026-04-20 21:19:20,自動停止,20
2026-04-20 21:19:40,自動起動,260
2026-04-20 21:24:00,自動停止,490
2026-04-20 21:32:10,段取り,2620
2026-04-20 22:15:50,自動停止,30
2026-04-20 22:16:20,自動起動,1140
2026-04-20 22:35:20,段取り,60
2026-04-20 22:36:20,自動起動,1050
2026-04-20 22:53:50,自動停止,3000
2026-04-20 23:43:50,自動起動,2030
2026-04-21 00:17:40,自動停止,40
2026-04-21 00:18:20,自動起動,1830
2026-04-21 00:48:50,自動停止,20
2026-04-21 00:49:10,段取り,10
2026-04-21 00:49:20,電源断,15040
