日時,ステータス,経過秒数
2026-03-02 05:00:00,電源断,12110
2026-03-02 08:21:50,自動停止,600
2026-03-02 08:31:50,自動起動,1090
2026-03-02 08:50:00,自動停止,8860
2026-03-02 11:17:40,段取り,30
2026-03-02 11:18:10,自動起動,890
2026-03-02 11:33:00,自動停止,10
2026-03-02 11:33:10,自動起動,60
2026-03-02 11:34:10,自動停止,20
2026-03-02 11:34:30,段取り,370
2026-03-02 11:40:40,自動停止,3240
2026-03-02 12:34:40,自動起動,860
2026-03-02 12:49:00,自動停止,50
2026-03-02 12:49:50,自動起動,50
2026-03-02 12:50:40,自動停止,700
2026-03-02 13:02:20,自動起動,870
2026-03-02 13:16:50,自動停止,60
2026-03-02 13:17:50,自動起動,50
2026-03-02 13:18:40,自動停止,520
2026-03-02 13:27:20,自動起動,160
2026-03-02 13:30:00,自動停止,40
2026-03-02 13:30:40,段取り,100
2026-03-02 13:32:20,自動起動,720
2026-03-02 13:44:20,自動停止,60
2026-03-02 13:45:20,自動起動,50
2026-03-02 13:46:10,自動停止,490
2026-03-02 13:54:20,自動起動,860
2026-03-02 14:08:40,自動停止,160
2026-03-02 14:11:20,自動起動,60
2026-03-02 14:12:20,自動停止,480
2026-03-02 14:20:20,自動起動,870
2026-03-02 14:34:50,自動停止,70
2026-03-02 14:36:00,自動起動,50
2026-03-02 14:36:50,自動停止,580
2026-03-02 14:46:30,自動起動,860
2026-03-02 15:00:50,自動停止,50
2026-03-02 15:01:40,自動起動,50
2026-03-02 15:02:30,自動停止,630
2026-03-02 15:13:00,自動起動,870
2026-03-02 15:27:30,自動停止,40
2026-03-02 15:28:10,自動起動,50
2026-03-02 15:29:00,自動停止,440
2026-03-02 15:36:20,自動起動,870
2026-03-02 15:50:50,自動停止,200
2026-03-02 15:54:10,自動起動,60
2026-03-02 15:55:10,自動停止,530
2026-03-02 16:04:00,自動起動,860
2026-03-02 16:18:20,自動停止,10
2026-03-02 16:18:30,自動起動,50
2026-03-02 16:19:20,自動停止,8760
2026-03-02 18:45:20,段取り,1860
2026-03-02 19:16:20,自動停止,40
2026-03-02 19:17:00,自動起動,2250
2026-03-02 19:54:30,自動停止,40
2026-03-02 19:55:10,自動起動,730
2026-03-02 20:07:20,自動停止,2080
2026-03-02 20:42:00,段取り,870
2026-03-02 20:56:30,自動停止,10
2026-03-02 20:56:40,自動起動,2970
2026-03-02 21:46:10,自動停止,90
2026-03-02 21:47:40,段取り,990
2026-03-02 22:04:10,自動停止,40
2026-03-02 22:04:50,自動起動,50
2026-03-02 22:05:40,自動停止,10
2026-03-02 22:05:50,自動起動,1910
2026-03-02 22:37:40,自動停止,20
2026-03-02 22:38:00,段取り,780
2026-03-02 22:51:00,自動起動,1950
2026-03-02 23:23:30,自動停止,20
2026-03-02 23:23:50,段取り,3240
2026-03-03 00:17:50,自動起動,660
2026-03-03 00:28:50,自動停止,400
2026-03-03 00:35:30,段取り,100
2026-03-03 00:37:10,電源断,15770
