日時,ステータス,経過秒数
2026-05-18 05:00:00,電源断,5400
2026-05-18 06:30:00,段取り,80
2026-05-18 06:31:20,自動停止,20
2026-05-18 06:31:40,段取り,20
2026-05-18 06:32:00,アラーム,530
2026-05-18 06:40:50,段取り,10
2026-05-18 06:41:00,自動停止,260
2026-05-18 06:45:20,自動起動,13
2026-05-18 06:45:32,パレチェン,10
2026-05-18 06:45:33,自動起動,17
2026-05-18 06:45:50,自動停止,10
2026-05-18 06:46:00,自動起動,20
2026-05-18 06:46:20,段取り,20
2026-05-18 06:46:40,自動停止,10
2026-05-18 06:46:50,自動起動,20
2026-05-18 06:47:10,自動停止,20
2026-05-18 06:47:30,自動起動,160
2026-05-18 06:50:10,自動停止,10
2026-05-18 06:50:20,自動起動,10
2026-05-18 06:50:30,自動停止,10
2026-05-18 06:50:40,段取り,50
2026-05-18 06:51:30,自動起動,20
2026-05-18 06:51:50,段取り,120
2026-05-18 06:53:50,自動停止,10
2026-05-18 06:54:00,自動起動,10
2026-05-18 06:54:10,段取り,20
2026-05-18 06:54:30,自動起動,30
2026-05-18 06:55:00,自動停止,60
2026-05-18 06:56:00,自動起動,20
2026-05-18 06:56:20,自動停止,10
2026-05-18 06:56:30,自動起動,80
2026-05-18 06:57:50,自動停止,50
2026-05-18 06:58:40,段取り,10
2026-05-18 06:58:50,自動停止,150
2026-05-18 07:01:20,段取り,250
2026-05-18 07:05:30,自動起動,210
2026-05-18 07:09:00,自動停止,30
2026-05-18 07:09:30,自動起動,118
2026-05-18 07:11:27,パレチェン,10
2026-05-18 07:11:28,自動起動,289
2026-05-18 07:16:17,パレチェン,10
2026-05-18 07:16:17,自動起動,285
2026-05-18 07:21:01,パレチェン,10
2026-05-18 07:21:02,自動起動,290
2026-05-18 07:25:51,パレチェン,10
2026-05-18 07:25:52,自動起動,284
2026-05-18 07:30:35,パレチェン,10
2026-05-18 07:30:36,自動起動,288
2026-05-18 07:35:24,パレチェン,10
2026-05-18 07:35:24,自動起動,284
2026-05-18 07:40:08,パレチェン,10
2026-05-18 07:40:08,自動起動,290
2026-05-18 07:44:58,パレチェン,10
2026-05-18 07:44:58,自動起動,285
2026-05-18 07:49:42,パレチェン,10
2026-05-18 07:49:43,自動起動,267
2026-05-18 07:54:10,自動停止,140
2026-05-18 07:56:30,自動起動,18
2026-05-18 07:56:48,パレチェン,10
2026-05-18 07:56:48,自動起動,284
2026-05-18 08:01:32,パレチェン,10
2026-05-18 08:01:32,自動起動,291
2026-05-18 08:06:22,パレチェン,10
2026-05-18 08:06:23,自動起動,283
2026-05-18 08:11:05,パレチェン,10
2026-05-18 08:11:06,自動起動,290
2026-05-18 08:15:55,パレチェン,10
2026-05-18 08:15:56,自動起動,283
2026-05-18 08:20:39,パレチェン,10
2026-05-18 08:20:39,自動起動,291
2026-05-18 08:25:29,パレチェン,10
2026-05-18 08:25:30,自動起動,283
2026-05-18 08:30:13,パレチェン,10
2026-05-18 08:30:13,自動起動,277
2026-05-18 08:34:50,自動停止,350
2026-05-18 08:40:40,自動起動,9
2026-05-18 08:40:48,パレチェン,10
2026-05-18 08:40:49,自動起動,284
2026-05-18 08:45:32,パレチェン,10
2026-05-18 08:45:33,自動起動,290
2026-05-18 08:50:22,パレチェン,10
2026-05-18 08:50:23,自動起動,267
2026-05-18 08:54:50,自動停止,80
2026-05-18 08:56:10,自動起動,10
2026-05-18 08:56:20,自動停止,10
2026-05-18 08:56:30,自動起動,3
2026-05-18 08:56:32,パレチェン,10
2026-05-18 08:56:33,自動起動,87
2026-05-18 08:58:00,段取り,10
2026-05-18 08:58:10,自動停止,10
2026-05-18 08:58:20,自動起動,10
2026-05-18 08:58:30,自動停止,10
2026-05-18 08:58:40,自動起動,100
2026-05-18 09:00:20,自動停止,70
2026-05-18 09:01:30,自動起動,10
2026-05-18 09:01:40,自動停止,300
2026-05-18 09:06:40,自動起動,60
2026-05-18 09:07:40,自動停止,60
2026-05-18 09:08:40,自動起動,116
2026-05-18 09:10:35,パレチェン,10
2026-05-18 09:10:36,自動起動,144
2026-05-18 09:13:00,自動停止,50
2026-05-18 09:13:50,自動起動,10
2026-05-18 09:14:00,自動停止,40
2026-05-18 09:14:40,自動起動,161
2026-05-18 09:17:21,パレチェン,10
2026-05-18 09:17:21,自動起動,49
2026-05-18 09:18:10,自動停止,30
2026-05-18 09:18:40,自動起動,115
2026-05-18 09:20:34,パレチェン,10
