日時,ステータス,経過秒数
2026-04-09 05:00:00,電源断,12410
2026-04-09 08:26:50,段取り,10
2026-04-09 08:27:00,アラーム,40
2026-04-09 08:27:40,段取り,10
2026-04-09 08:27:50,自動起動,1040
2026-04-09 08:45:10,自動停止,530
2026-04-09 08:54:00,自動起動,30
2026-04-09 08:54:30,自動停止,40
2026-04-09 08:55:10,自動起動,460
2026-04-09 09:02:50,自動停止,2560
2026-04-09 09:45:30,段取り,600
2026-04-09 09:55:30,自動停止,10
2026-04-09 09:55:40,自動起動,30
2026-04-09 09:56:10,自動停止,10
2026-04-09 09:56:20,自動起動,440
2026-04-09 10:03:40,自動停止,9850
2026-04-09 12:47:50,自動起動,4830
2026-04-09 14:08:20,自動停止,50
2026-04-09 14:09:10,自動起動,960
2026-04-09 14:25:10,自動停止,80
2026-04-09 14:26:30,自動起動,990
2026-04-09 14:43:00,アラーム,340
2026-04-09 14:48:40,段取り,1490
2026-04-09 15:13:30,自動停止,10
2026-04-09 15:13:40,アラーム,10
2026-04-09 15:13:50,段取り,10
2026-04-09 15:14:00,自動停止,150
2026-04-09 15:16:30,自動起動,10
2026-04-09 15:16:40,自動停止,10
2026-04-09 15:16:50,自動起動,30
2026-04-09 15:17:20,自動停止,270
2026-04-09 15:21:50,自動起動,20
2026-04-09 15:22:10,段取り,10
2026-04-09 15:22:20,自動起動,50
2026-04-09 15:23:10,段取り,10
2026-04-09 15:23:20,自動起動,3340
2026-04-09 16:19:00,自動停止,260
2026-04-09 16:23:20,自動起動,10
2026-04-09 16:23:30,自動停止,2440
2026-04-09 17:04:10,段取り,210
2026-04-09 17:07:40,自動停止,10
2026-04-09 17:07:50,自動起動,280
2026-04-09 17:12:30,自動停止,10
2026-04-09 17:12:40,段取り,2130
2026-04-09 17:48:10,自動停止,10
2026-04-09 17:48:20,アラーム,180
2026-04-09 17:51:20,自動停止,130
2026-04-09 17:53:30,段取り,10
2026-04-09 17:53:40,自動起動,200
2026-04-09 17:57:00,自動停止,250
2026-04-09 18:01:10,自動起動,400
2026-04-09 18:07:50,自動停止,710
2026-04-09 18:19:40,自動起動,10
2026-04-09 18:19:50,自動停止,110
2026-04-09 18:21:40,自動起動,420
2026-04-09 18:28:40,自動停止,110
2026-04-09 18:30:30,自動起動,390
2026-04-09 18:37:00,自動停止,70
2026-04-09 18:38:10,自動起動,10
2026-04-09 18:38:20,自動停止,130
2026-04-09 18:40:30,自動起動,410
2026-04-09 18:47:20,自動停止,140
2026-04-09 18:49:40,自動起動,20
2026-04-09 18:50:00,段取り,80
2026-04-09 18:51:20,自動起動,400
2026-04-09 18:58:00,自動停止,680
2026-04-09 19:09:20,自動起動,420
2026-04-09 19:16:20,自動停止,1250
2026-04-09 19:37:10,自動起動,410
2026-04-09 19:44:00,自動停止,1290
2026-04-09 20:05:30,自動起動,400
2026-04-09 20:12:10,自動停止,20
2026-04-09 20:12:30,自動起動,20
2026-04-09 20:12:50,自動停止,120
2026-04-09 20:14:50,自動起動,410
2026-04-09 20:21:40,自動停止,1280
2026-04-09 20:43:00,自動起動,10
2026-04-09 20:43:10,自動停止,100
2026-04-09 20:44:50,自動起動,90
2026-04-09 20:46:20,自動停止,70
2026-04-09 20:47:30,自動起動,10
2026-04-09 20:47:40,自動停止,90
2026-04-09 20:49:10,自動起動,70
2026-04-09 20:50:20,自動停止,130
2026-04-09 20:52:30,自動起動,250
2026-04-09 20:56:40,自動停止,140
2026-04-09 20:59:00,自動起動,250
2026-04-09 21:03:10,自動停止,2880
2026-04-09 21:51:10,自動起動,250
2026-04-09 21:55:20,自動停止,100
2026-04-09 21:57:00,自動起動,260
2026-04-09 22:01:20,自動停止,130
2026-04-09 22:03:30,自動起動,450
2026-04-09 22:11:00,アラーム,280
2026-04-09 22:15:40,段取り,10
2026-04-09 22:15:50,自動停止,10
2026-04-09 22:16:00,段取り,80
2026-04-09 22:17:20,アラーム,10
2026-04-09 22:17:30,自動起動,80
2026-04-09 22:18:50,自動停止,10
2026-04-09 22:19:00,自動起動,160
2026-04-09 22:21:40,自動停止,20
2026-04-09 22:22:00,自動起動,80
2026-04-09 22:23:20,自動停止,80
2026-04-09 22:24:40,自動起動,250
2026-04-09 22:28:50,自動停止,100
2026-04-09 22:30:30,自動起動,250
2026-04-09 22:34:40,自動停止,70
2026-04-09 22:35:50,自動起動,240
2026-04-09 22:39:50,自動停止,20
2026-04-09 22:40:10,自動起動,250
2026-04-09 22:44:20,自動停止,430
2026-04-09 22:51:30,自動起動,170
2026-04-09 22:54:20,自動停止,90
2026-04-09 22:55:50,自動起動,330
2026-04-09 23:01:20,自動停止,910
2026-04-09 23:16:30,自動起動,930
2026-04-09 23:32:00,自動停止,690
2026-04-09 23:43:30,自動起動,250
2026-04-09 23:47:40,自動停止,140
2026-04-09 23:50:00,自動起動,30
2026-04-09 23:50:30,アラーム,10
2026-04-09 23:50:40,段取り,20
2026-04-09 23:51:00,アラーム,340
2026-04-09 23:56:40,自動起動,1530
2026-04-10 00:22:10,自動停止,20
2026-04-10 00:22:30,自動起動,3820
2026-04-10 01:26:10,電源断,12830
